target_id,gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value,direction,condition,control
MGG_04296T0,5177,1205,0.5711,0.5803,0.04753,up_in_Guy11M,Guy11M,Guy11
MGG_12887T0,7324,1206,0.592,0.5803,0.04762,up_in_Guy11M,Guy11M,Guy11
MGG_16458T0,1181,1153,1.801,0.5803,0.04422,up_in_Guy11,Guy11M,Guy11
MGG_17940T0,10613,1190,0.5695,0.5805,0.04659,up_in_Guy11M,Guy11M,Guy11
MGG_03944T0,6280,1157,2.286,0.5824,0.04447,up_in_Guy11,Guy11M,Guy11
MGG_16295T0,2001,1159,2.564,0.583,0.04456,up_in_Guy11,Guy11M,Guy11
MGG_06466T0,9978,1160,2.417,0.5832,0.04461,up_in_Guy11,Guy11M,Guy11
MGG_02223T0,8546,1211,0.6761,0.5837,0.04794,up_in_Guy11M,Guy11M,Guy11
MGG_02247T0,5948,1213,0.5939,0.5844,0.04805,up_in_Guy11M,Guy11M,Guy11
MGG_16779T0,8505,1221,0.626,0.5846,0.04863,up_in_Guy11M,Guy11M,Guy11
MGG_17192T0,7052,1162,2.359,0.5848,0.04478,up_in_Guy11,Guy11M,Guy11
MGG_02208T0,1519,1223,0.5545,0.585,0.04871,up_in_Guy11M,Guy11M,Guy11
MGG_14091T0,5389,1220,0.5157,0.5851,0.04854,up_in_Guy11M,Guy11M,Guy11
MGG_00418T0,2468,1221,0.6478,0.5851,0.04863,up_in_Guy11M,Guy11M,Guy11
MGG_09022T0,4621,1219,0.8055,0.5852,0.0485,up_in_Guy11M,Guy11M,Guy11
MGG_15673T0,9191,1221,0.3581,0.5853,0.04861,up_in_Guy11M,Guy11M,Guy11
MGG_10004T0,609,1217,0.5648,0.5857,0.04837,up_in_Guy11M,Guy11M,Guy11
MGG_03009T0,11855,1219,0.589,0.5857,0.0485,up_in_Guy11M,Guy11M,Guy11
MGG_07651T0,11405,1218,0.6436,0.5858,0.04842,up_in_Guy11M,Guy11M,Guy11
MGG_04557T0,112,1224,0.5749,0.5858,0.04882,up_in_Guy11M,Guy11M,Guy11
MGG_16813T0,3214,1219,0.9512,0.586,0.04848,up_in_Guy11M,Guy11M,Guy11
MGG_16165T0,3558,1225,0.6681,0.586,0.04888,up_in_Guy11M,Guy11M,Guy11
MGG_11914T0,484,1215,0.611,0.5862,0.04824,up_in_Guy11M,Guy11M,Guy11
MGG_13019T0,6403,1217,0.5728,0.5862,0.04837,up_in_Guy11M,Guy11M,Guy11
MGG_07751T0,9734,1217,0.6646,0.5863,0.04833,up_in_Guy11M,Guy11M,Guy11
MGG_06898T0,10819,1217,0.6347,0.5866,0.04831,up_in_Guy11M,Guy11M,Guy11
MGG_14721T0,4729,1227,0.6024,0.5867,0.04898,up_in_Guy11M,Guy11M,Guy11
MGG_02268T0,7102,1238,0.5719,0.5874,0.0497,up_in_Guy11M,Guy11M,Guy11
MGG_04341T0,4147,1238,0.6577,0.5874,0.04975,up_in_Guy11M,Guy11M,Guy11
MGG_09600T0,10487,1235,0.5932,0.5875,0.04953,up_in_Guy11M,Guy11M,Guy11
MGG_00079T0,915,1236,0.583,0.5875,0.04958,up_in_Guy11M,Guy11M,Guy11
MGG_17981T0,7864,1236,0.7078,0.5875,0.04962,up_in_Guy11M,Guy11M,Guy11
MGG_01943T0,1149,1237,0.4541,0.5875,0.04966,up_in_Guy11M,Guy11M,Guy11
MGG_02777T0,31,1232,0.5562,0.5877,0.04934,up_in_Guy11M,Guy11M,Guy11
MGG_05352T0,1814,1235,0.5841,0.5877,0.04951,up_in_Guy11M,Guy11M,Guy11
MGG_16052T0,2013,1231,0.4844,0.5878,0.04926,up_in_Guy11M,Guy11M,Guy11
MGG_15571T0,566,1231,0.7935,0.5878,0.04929,up_in_Guy11M,Guy11M,Guy11
MGG_04213T0,8483,1230,0.6012,0.5879,0.04917,up_in_Guy11M,Guy11M,Guy11
MGG_09193T0,6492,1230,0.6293,0.5879,0.04921,up_in_Guy11M,Guy11M,Guy11
MGG_01386T0,434,1234,0.6035,0.588,0.04949,up_in_Guy11M,Guy11M,Guy11
MGG_17266T0,2127,1230,0.7061,0.5884,0.04917,up_in_Guy11M,Guy11M,Guy11
MGG_01253T0,8766,1234,0.591,0.5884,0.04948,up_in_Guy11M,Guy11M,Guy11
MGG_08258T0,9465,1167,2.017,0.5884,0.0451,up_in_Guy11,Guy11M,Guy11
MGG_16410T0,6679,1169,2.382,0.5885,0.0452,up_in_Guy11,Guy11M,Guy11
MGG_03412T0,12412,1168,2.368,0.5887,0.04517,up_in_Guy11,Guy11M,Guy11
MGG_08386T0,5070,1234,0.6556,0.5889,0.04947,up_in_Guy11M,Guy11M,Guy11
MGG_07348T0,7070,1242,0.5704,0.5895,0.04997,up_in_Guy11M,Guy11M,Guy11
MGG_16504T0,4330,1244,0.5628,0.5909,0.05014,up_in_Guy11M,Guy11M,Guy11
MGG_12712T0,9004,1250,0.6135,0.591,0.0505,up_in_Guy11M,Guy11M,Guy11
MGG_11560T0,10119,1248,0.5422,0.5912,0.05038,up_in_Guy11M,Guy11M,Guy11
MGG_16621T0,1427,1246,0.54,0.5914,0.05026,up_in_Guy11M,Guy11M,Guy11
MGG_16636T0,1721,1247,0.7002,0.5914,0.05035,up_in_Guy11M,Guy11M,Guy11
MGG_02991T0,7549,1246,0.6163,0.5915,0.05023,up_in_Guy11M,Guy11M,Guy11
MGG_11770T0,2169,1247,0.5847,0.5915,0.05032,up_in_Guy11M,Guy11M,Guy11
MGG_15780T0,2120,1250,0.5624,0.5915,0.0505,up_in_Guy11M,Guy11M,Guy11
MGG_03832T0,903,1173,2.663,0.5915,0.04548,up_in_Guy11,Guy11M,Guy11
MGG_10659T0,1512,1249,0.5817,0.5916,0.05046,up_in_Guy11M,Guy11M,Guy11
MGG_03176T0,6273,1252,0.576,0.5926,0.05068,up_in_Guy11M,Guy11M,Guy11
MGG_16637T0,2487,1177,2.197,0.5933,0.04575,up_in_Guy11,Guy11M,Guy11
MGG_09076T0,5534,1255,0.6251,0.5934,0.05088,up_in_Guy11M,Guy11M,Guy11
MGG_01190T0,171,1255,0.5308,0.5935,0.05084,up_in_Guy11M,Guy11M,Guy11
MGG_01439T0,11188,1176,2.563,0.5935,0.04567,up_in_Guy11,Guy11M,Guy11
MGG_14872T0,5689,1260,0.7058,0.5936,0.05117,up_in_Guy11M,Guy11M,Guy11
MGG_15869T0,10461,1177,2.306,0.5936,0.04572,up_in_Guy11,Guy11M,Guy11
MGG_03946T0,8003,1255,0.6064,0.5938,0.05083,up_in_Guy11M,Guy11M,Guy11
MGG_17602T0,6161,1258,0.6481,0.5938,0.05105,up_in_Guy11M,Guy11M,Guy11
MGG_11749T0,1270,1259,0.5965,0.5938,0.05114,up_in_Guy11M,Guy11M,Guy11
MGG_05410T0,11641,1261,0.6802,0.594,0.05129,up_in_Guy11M,Guy11M,Guy11
MGG_00032T0,9170,1261,0.6126,0.5941,0.05125,up_in_Guy11M,Guy11M,Guy11
MGG_07235T0,7055,1259,0.584,0.5942,0.05113,up_in_Guy11M,Guy11M,Guy11
MGG_05929T0,10715,1258,0.7226,0.5943,0.05104,up_in_Guy11M,Guy11M,Guy11
MGG_05819T0,1381,1257,0.7138,0.5945,0.05102,up_in_Guy11M,Guy11M,Guy11
MGG_10371T0,6724,1263,0.5675,0.5947,0.0514,up_in_Guy11M,Guy11M,Guy11
MGG_06604T0,11495,1185,2.376,0.5955,0.04623,up_in_Guy11,Guy11M,Guy11
MGG_11431T0,12075,1181,2.349,0.5956,0.04596,up_in_Guy11,Guy11M,Guy11
MGG_08918T0,2561,1184,2.44,0.5956,0.04619,up_in_Guy11,Guy11M,Guy11
MGG_11731T0,11059,1186,2.388,0.5957,0.04628,up_in_Guy11,Guy11M,Guy11
MGG_17152T0,11226,1265,0.6812,0.5959,0.05155,up_in_Guy11M,Guy11M,Guy11
MGG_16371T1,2567,1183,2.293,0.5959,0.04613,up_in_Guy11,Guy11M,Guy11
MGG_17569T0,5409,1187,3.83,0.5959,0.04635,up_in_Guy11,Guy11M,Guy11
MGG_12108T0,2919,1184,2.233,0.596,0.04617,up_in_Guy11,Guy11M,Guy11
MGG_09298T0,3102,1183,2.442,0.5963,0.04611,up_in_Guy11,Guy11M,Guy11
MGG_06666T0,11272,1182,2.393,0.5964,0.04607,up_in_Guy11,Guy11M,Guy11
MGG_16243T0,2319,1189,2.357,0.5967,0.0465,up_in_Guy11,Guy11M,Guy11
MGG_01209T0,2746,1188,2.343,0.5969,0.04647,up_in_Guy11,Guy11M,Guy11
MGG_18136T0,3106,1190,2.323,0.597,0.04657,up_in_Guy11,Guy11M,Guy11
MGG_00575T0,7572,1269,0.7159,0.5979,0.05181,up_in_Guy11M,Guy11M,Guy11
MGG_12181T0,5421,1192,2.153,0.598,0.04669,up_in_Guy11,Guy11M,Guy11
MGG_03499T0,11687,1269,0.601,0.5982,0.05179,up_in_Guy11M,Guy11M,Guy11
MGG_15121T0,6843,1271,0.643,0.5992,0.05196,up_in_Guy11M,Guy11M,Guy11
MGG_15847T0,4933,1275,0.6061,0.5998,0.0522,up_in_Guy11M,Guy11M,Guy11
MGG_02851T0,12362,1275,0.6322,0.5998,0.05224,up_in_Guy11M,Guy11M,Guy11
MGG_17049T0,6686,1195,2.154,0.5999,0.04688,up_in_Guy11,Guy11M,Guy11
MGG_15744T0,2499,1274,0.6814,0.6,0.05212,up_in_Guy11M,Guy11M,Guy11
MGG_14629T0,7907,1274,0.6041,0.6,0.05217,up_in_Guy11M,Guy11M,Guy11
MGG_01848T0,10456,1273,0.7599,0.6002,0.05209,up_in_Guy11M,Guy11M,Guy11
MGG_14837T0,5552,1288,0.6262,0.6009,0.05306,up_in_Guy11M,Guy11M,Guy11
MGG_12699T0,5928,1278,0.5974,0.601,0.05243,up_in_Guy11M,Guy11M,Guy11
MGG_05830T0,8610,1290,0.5834,0.601,0.0532,up_in_Guy11M,Guy11M,Guy11
MGG_13863T0,1761,1278,0.7264,0.6011,0.0524,up_in_Guy11M,Guy11M,Guy11
MGG_15096T0,5499,1287,0.8169,0.6011,0.05303,up_in_Guy11M,Guy11M,Guy11
MGG_00083T0,10779,1289,0.6289,0.6012,0.05313,up_in_Guy11M,Guy11M,Guy11
MGG_16189T0,2735,1281,0.572,0.6013,0.0526,up_in_Guy11M,Guy11M,Guy11
MGG_09379T0,3744,1280,0.712,0.6014,0.05256,up_in_Guy11M,Guy11M,Guy11
MGG_17188T0,7448,1287,0.5422,0.6014,0.05302,up_in_Guy11M,Guy11M,Guy11
MGG_01160T0,4082,1280,0.533,0.6015,0.05253,up_in_Guy11M,Guy11M,Guy11
MGG_03686T0,10898,1290,0.641,0.6015,0.0532,up_in_Guy11M,Guy11M,Guy11
MGG_00112T0,9669,1287,0.5299,0.6018,0.053,up_in_Guy11M,Guy11M,Guy11
MGG_04501T0,652,1283,0.6804,0.602,0.05275,up_in_Guy11M,Guy11M,Guy11
MGG_11270T0,12392,1287,0.5299,0.6022,0.053,up_in_Guy11M,Guy11M,Guy11
MGG_01207T1,5781,1283,0.5871,0.6024,0.05274,up_in_Guy11M,Guy11M,Guy11
MGG_02340T0,4376,1286,0.6856,0.6024,0.05296,up_in_Guy11M,Guy11M,Guy11
MGG_00989T0,3072,1286,0.5754,0.6026,0.05294,up_in_Guy11M,Guy11M,Guy11
MGG_10445T0,2620,1292,0.5761,0.6026,0.05339,up_in_Guy11M,Guy11M,Guy11
MGG_10892T0,10111,1285,0.6331,0.6027,0.0529,up_in_Guy11M,Guy11M,Guy11
MGG_10995T0,7557,1293,0.6194,0.6027,0.05345,up_in_Guy11M,Guy11M,Guy11
MGG_10550T0,9981,1285,0.6173,0.6031,0.0529,up_in_Guy11M,Guy11M,Guy11
MGG_16755T0,1710,1296,0.6655,0.6035,0.05365,up_in_Guy11M,Guy11M,Guy11
MGG_02647T0,4143,1297,0.5522,0.6037,0.05371,up_in_Guy11M,Guy11M,Guy11
MGG_16579T0,10261,1296,0.6264,0.6038,0.05363,up_in_Guy11M,Guy11M,Guy11
MGG_05136T0,2684,1200,2.206,0.6039,0.04724,up_in_Guy11,Guy11M,Guy11
MGG_03307T0,5336,1296,0.5666,0.604,0.05361,up_in_Guy11M,Guy11M,Guy11
MGG_06059T0,12399,1202,2.352,0.6046,0.04735,up_in_Guy11,Guy11M,Guy11
MGG_10460T0,9050,1204,2.379,0.6061,0.04751,up_in_Guy11,Guy11M,Guy11
MGG_08355T0,4584,1206,2.821,0.6068,0.04761,up_in_Guy11,Guy11M,Guy11
MGG_11454T0,4783,1302,0.5375,0.6071,0.05406,up_in_Guy11M,Guy11M,Guy11
MGG_16228T0,5453,1207,2.037,0.6071,0.04767,up_in_Guy11,Guy11M,Guy11
MGG_07522T0,11477,1305,0.7123,0.6086,0.05424,up_in_Guy11M,Guy11M,Guy11
MGG_12307T0,7125,1209,2.375,0.6087,0.04785,up_in_Guy11,Guy11M,Guy11
MGG_17679T0,8866,1210,2.345,0.6088,0.0479,up_in_Guy11,Guy11M,Guy11
MGG_06145T0,5978,1306,0.6407,0.6091,0.05433,up_in_Guy11M,Guy11M,Guy11
EFMOT00000000358,13044,1213,4,0.6091,0.0481,up_in_Guy11,Guy11M,Guy11
MGG_15943T0,13279,1307,0.4629,0.6092,0.05439,up_in_Guy11M,Guy11M,Guy11
MGG_02100T0,4648,1214,2.317,0.6092,0.04816,up_in_Guy11,Guy11M,Guy11
MGG_04749T0,11769,1213,2.324,0.6096,0.0481,up_in_Guy11,Guy11M,Guy11
MGG_08271T1,5670,1213,2.406,0.6099,0.04808,up_in_Guy11,Guy11M,Guy11
MGG_17041T0,562,1213,2.29,0.6102,0.04805,up_in_Guy11,Guy11M,Guy11
MGG_17930T0,11868,1219,1.872,0.611,0.04844,up_in_Guy11,Guy11M,Guy11
MGG_04459T0,10474,1310,0.6364,0.6113,0.05462,up_in_Guy11M,Guy11M,Guy11
MGG_02047T0,8702,1218,2.449,0.6113,0.04837,up_in_Guy11,Guy11M,Guy11
MGG_00929T0,2235,1220,2.438,0.6114,0.04851,up_in_Guy11,Guy11M,Guy11
MGG_16924T0,6785,1220,2.165,0.6114,0.04856,up_in_Guy11,Guy11M,Guy11
MGG_16712T0,5298,1218,2.306,0.6115,0.04843,up_in_Guy11,Guy11M,Guy11
MGG_16272T0,5712,1313,0.5945,0.6117,0.0548,up_in_Guy11M,Guy11M,Guy11
MGG_05384T0,1798,1312,0.6575,0.6118,0.05476,up_in_Guy11M,Guy11M,Guy11
MGG_15688T0,9401,1312,0.4897,0.612,0.05472,up_in_Guy11M,Guy11M,Guy11
MGG_01678T0,3717,1222,2.527,0.6121,0.04867,up_in_Guy11,Guy11M,Guy11
MGG_02911T0,4746,1224,2.252,0.6126,0.04879,up_in_Guy11,Guy11M,Guy11
MGG_13289T0,2562,1225,3.324,0.6128,0.04886,up_in_Guy11,Guy11M,Guy11
MGG_14693T0,5304,1224,2.518,0.6129,0.04878,up_in_Guy11,Guy11M,Guy11
MGG_04170T0,6882,1227,2.332,0.613,0.04897,up_in_Guy11,Guy11M,Guy11
MGG_01701T0,556,1226,2.364,0.6132,0.04894,up_in_Guy11,Guy11M,Guy11
MGG_07615T0,12315,1229,2.345,0.6145,0.04913,up_in_Guy11,Guy11M,Guy11
MGG_06165T0,12751,1231,2.359,0.6147,0.04925,up_in_Guy11,Guy11M,Guy11
MGG_03821T0,11686,1231,2.295,0.6151,0.04923,up_in_Guy11,Guy11M,Guy11
MGG_15665T0,12647,1319,0.5715,0.6155,0.05523,up_in_Guy11M,Guy11M,Guy11
MGG_00261T0,3536,1319,0.61240000000000006,0.6156,0.05519,up_in_Guy11M,Guy11M,Guy11
MGG_00887T0,9260,1233,2.217,0.6161,0.0494,up_in_Guy11,Guy11M,Guy11
MGG_06212T0,1973,1321,0.5979,0.6166,0.05537,up_in_Guy11M,Guy11M,Guy11
MGG_10361T0,3360,1323,0.6898,0.6175,0.0555,up_in_Guy11M,Guy11M,Guy11
MGG_03497T0,1431,1324,0.6591,0.6176,0.05555,up_in_Guy11M,Guy11M,Guy11
MGG_00179T0,11595,1325,0.6382,0.6176,0.0556,up_in_Guy11M,Guy11M,Guy11
MGG_02256T0,3345,1241,2.369,0.6179,0.04992,up_in_Guy11,Guy11M,Guy11
MGG_10343T0,1715,1240,2.318,0.6181,0.04988,up_in_Guy11,Guy11M,Guy11
MGG_06331T0,11795,1239,2.26,0.6182,0.0498,up_in_Guy11,Guy11M,Guy11
MGG_14565T0,1205,1242,2.514,0.6182,0.04998,up_in_Guy11,Guy11M,Guy11
MGG_08908T0,6145,1236,2.218,0.6183,0.04962,up_in_Guy11,Guy11M,Guy11
MGG_10527T0,9697,1240,2.461,0.6183,0.04985,up_in_Guy11,Guy11M,Guy11
MGG_06446T0,3543,1239,2.351,0.6187,0.0498,up_in_Guy11,Guy11M,Guy11
MGG_00402T0,3705,1329,0.5815,0.619,0.05592,up_in_Guy11M,Guy11M,Guy11
MGG_11310T0,6047,1330,0.6213,0.6192,0.05598,up_in_Guy11M,Guy11M,Guy11
MGG_08454T0,5264,1239,2.171,0.6192,0.04979,up_in_Guy11,Guy11M,Guy11
MGG_07523T0,12177,1331,0.6134,0.6193,0.05604,up_in_Guy11M,Guy11M,Guy11
MGG_09761T0,157,1329,0.5882,0.6194,0.0559,up_in_Guy11M,Guy11M,Guy11
MGG_09389T0,2390,1238,2.307,0.6194,0.04976,up_in_Guy11,Guy11M,Guy11
MGG_08631T0,261,1328,0.6229,0.6195,0.05581,up_in_Guy11M,Guy11M,Guy11
MGG_06784T0,8356,1332,0.7687,0.6196,0.0561,up_in_Guy11M,Guy11M,Guy11
MGG_09087T0,1454,1244,2.205,0.6196,0.05014,up_in_Guy11,Guy11M,Guy11
MGG_17140T0,7364,1329,0.4933,0.6197,0.05588,up_in_Guy11M,Guy11M,Guy11
MGG_13933T0,10714,1246,2.217,0.6198,0.05026,up_in_Guy11,Guy11M,Guy11
MGG_02382T0,4510,1246,2.319,0.62,0.05023,up_in_Guy11,Guy11M,Guy11
MGG_07619T0,7259,1247,2.252,0.62,0.05032,up_in_Guy11,Guy11M,Guy11
MGG_13781T0,4401,1248,2.207,0.6203,0.05039,up_in_Guy11,Guy11M,Guy11
MGG_09752T0,9400,1336,0.6661,0.6216,0.05639,up_in_Guy11M,Guy11M,Guy11
MGG_11156T0,12015,1338,0.6103,0.6217,0.05653,up_in_Guy11M,Guy11M,Guy11
MGG_12102T0,4992,1339,0.6204,0.6217,0.05658,up_in_Guy11M,Guy11M,Guy11
MGG_01521T0,7012,1338,0.6109,0.6219,0.0565,up_in_Guy11M,Guy11M,Guy11
MGG_13542T0,8022,1340,0.6105,0.6219,0.05665,up_in_Guy11M,Guy11M,Guy11
MGG_09224T0,12132,1336,0.679,0.622,0.05637,up_in_Guy11M,Guy11M,Guy11
MGG_15905T0,11478,1340,0.8567,0.622,0.05669,up_in_Guy11M,Guy11M,Guy11
MGG_00587T0,1498,1346,0.624,0.6221,0.05709,up_in_Guy11M,Guy11M,Guy11
MGG_16667T0,2436,1337,0.6961,0.6222,0.05648,up_in_Guy11M,Guy11M,Guy11
MGG_01133T1,1486,1344,0.5966,0.6222,0.0569,up_in_Guy11M,Guy11M,Guy11
MGG_06452T0,8265,1345,0.6225,0.6222,0.057,up_in_Guy11M,Guy11M,Guy11
MGG_17682T0,3122,1346,0.7621,0.6222,0.05705,up_in_Guy11M,Guy11M,Guy11
MGG_03633T0,4640,1347,0.6092,0.6222,0.05713,up_in_Guy11M,Guy11M,Guy11
MGG_17734T0,13246,1342,0.8301,0.6223,0.05682,up_in_Guy11M,Guy11M,Guy11
MGG_00512T0,7171,1343,0.561,0.6223,0.05687,up_in_Guy11M,Guy11M,Guy11
MGG_10824T0,9125,1342,0.6118,0.6225,0.05679,up_in_Guy11M,Guy11M,Guy11
MGG_04585T0,4011,1345,0.6159,0.6225,0.05698,up_in_Guy11M,Guy11M,Guy11
MGG_14959T0,11629,1255,1.727,0.6227,0.05086,up_in_Guy11,Guy11M,Guy11
MGG_01945T0,2374,1256,2.627,0.6227,0.05091,up_in_Guy11,Guy11M,Guy11
MGG_09955T0,3564,1258,2.546,0.6229,0.05107,up_in_Guy11,Guy11M,Guy11
MGG_15129T0,12434,1259,2.474,0.6229,0.05112,up_in_Guy11,Guy11M,Guy11
MGG_09458T0,5845,1258,2.309,0.6231,0.05104,up_in_Guy11,Guy11M,Guy11
MGG_04110T0,3227,1254,2.116,0.6232,0.05081,up_in_Guy11,Guy11M,Guy11
MGG_16018T0,5606,1255,2.374,0.6232,0.05086,up_in_Guy11,Guy11M,Guy11
MGG_01460T0,6191,1257,2.55,0.6232,0.051,up_in_Guy11,Guy11M,Guy11
MGG_09631T0,2449,1254,1.92,0.6234,0.05079,up_in_Guy11,Guy11M,Guy11
MGG_10310T0,3971,1350,0.6171,0.6237,0.05737,up_in_Guy11M,Guy11M,Guy11
MGG_04212T0,11168,1254,2.057,0.6238,0.05077,up_in_Guy11,Guy11M,Guy11
MGG_15368T0,4542,1350,0.6088,0.6239,0.05734,up_in_Guy11M,Guy11M,Guy11
MGG_00593T0,4162,1253,2.296,0.6241,0.05074,up_in_Guy11,Guy11M,Guy11
MGG_02977T0,10574,1351,0.6239,0.6242,0.05746,up_in_Guy11M,Guy11M,Guy11
MGG_16540T0,8552,1262,2.612,0.6252,0.05136,up_in_Guy11,Guy11M,Guy11
MGG_01509T0,7616,1354,0.7229,0.6254,0.05766,up_in_Guy11M,Guy11M,Guy11
MGG_11779T0,8900,1354,0.5611,0.6257,0.05765,up_in_Guy11M,Guy11M,Guy11
MGG_03004T0,593,1360,0.6355,0.6268,0.05803,up_in_Guy11M,Guy11M,Guy11
MGG_17967T0,11511,1362,0.6178,0.627,0.05819,up_in_Guy11M,Guy11M,Guy11
MGG_17034T0,8284,1358,0.4954,0.6272,0.05793,up_in_Guy11M,Guy11M,Guy11
MGG_10120T0,2017,1360,0.6813,0.6272,0.05802,up_in_Guy11M,Guy11M,Guy11
MGG_11681T0,11963,1362,0.6352,0.6273,0.05817,up_in_Guy11M,Guy11M,Guy11
MGG_09488T0,12038,1358,0.6889,0.6277,0.05793,up_in_Guy11M,Guy11M,Guy11
MGG_15785T0,6093,1359,0.6957,0.6277,0.05802,up_in_Guy11M,Guy11M,Guy11
MGG_16814T0,13159,1362,0.7795,0.6277,0.05816,up_in_Guy11M,Guy11M,Guy11
MGG_01887T0,6897,1364,0.5977,0.6279,0.05832,up_in_Guy11M,Guy11M,Guy11
MGG_06298T0,5082,1376,0.6234,0.6282,0.05915,up_in_Guy11M,Guy11M,Guy11
MGG_09985T0,3076,1365,0.625,0.6284,0.05842,up_in_Guy11M,Guy11M,Guy11
MGG_08626T1,770,1372,0.596,0.6285,0.05889,up_in_Guy11M,Guy11M,Guy11
MGG_07704T0,10153,1377,0.6228,0.6285,0.05922,up_in_Guy11M,Guy11M,Guy11
MGG_10024T0,12123,1367,0.5547,0.6286,0.05853,up_in_Guy11M,Guy11M,Guy11
MGG_16936T0,5246,1375,0.6083,0.6286,0.0591,up_in_Guy11M,Guy11M,Guy11
MGG_03174T0,6044,1376,0.6508,0.6286,0.05915,up_in_Guy11M,Guy11M,Guy11
MGG_16971T0,2162,1372,0.5838,0.6287,0.05887,up_in_Guy11M,Guy11M,Guy11
MGG_16843T0,13150,1269,2.712,0.6288,0.05179,up_in_Guy11,Guy11M,Guy11
MGG_03830T0,12318,1270,2.686,0.6288,0.05184,up_in_Guy11,Guy11M,Guy11
MGG_08758T0,2923,1368,0.4946,0.6289,0.0586,up_in_Guy11M,Guy11M,Guy11
MGG_07680T0,4203,1370,0.5992,0.6289,0.05879,up_in_Guy11M,Guy11M,Guy11
MGG_15288T0,12240,1268,2.294,0.6289,0.05171,up_in_Guy11,Guy11M,Guy11
MGG_17685T0,9523,1374,0.6936,0.629,0.05904,up_in_Guy11M,Guy11M,Guy11
MGG_05344T0,295,1268,2.869,0.629,0.05176,up_in_Guy11,Guy11M,Guy11
MGG_05870T0,4522,1367,0.6002,0.6291,0.05853,up_in_Guy11M,Guy11M,Guy11
MGG_02392T0,6418,1370,0.7433,0.6291,0.05877,up_in_Guy11M,Guy11M,Guy11
MGG_10826T0,8514,1375,0.6298,0.6291,0.0591,up_in_Guy11M,Guy11M,Guy11
MGG_02045T0,6947,1271,2.238,0.6291,0.05191,up_in_Guy11,Guy11M,Guy11
MGG_07238T0,10722,1372,0.6118,0.6292,0.05887,up_in_Guy11M,Guy11M,Guy11
MGG_10619T0,1134,1374,0.5987,0.6292,0.05901,up_in_Guy11M,Guy11M,Guy11
MGG_13182T0,5797,1370,0.6005,0.6294,0.05875,up_in_Guy11M,Guy11M,Guy11
MGG_03654T0,8894,1370,0.7402,0.6297,0.05872,up_in_Guy11M,Guy11M,Guy11
MGG_00187T0,10169,1272,2.168,0.6297,0.05201,up_in_Guy11,Guy11M,Guy11
MGG_14426T0,10745,1380,0.6015,0.6306,0.05947,up_in_Guy11M,Guy11M,Guy11
MGG_16969T0,2970,1274,2.292,0.6311,0.05217,up_in_Guy11,Guy11M,Guy11
MGG_11927T0,9703,1275,2.103,0.6312,0.05222,up_in_Guy11,Guy11M,Guy11
MGG_05450T0,11050,1382,0.6418,0.6316,0.05961,up_in_Guy11M,Guy11M,Guy11
MGG_17544T0,5934,1386,0.6683,0.6331,0.05986,up_in_Guy11M,Guy11M,Guy11
MGG_17357T0,9219,1385,0.6362,0.6333,0.05982,up_in_Guy11M,Guy11M,Guy11
MGG_17910T0,9638,1388,0.4694,0.6333,0.06001,up_in_Guy11M,Guy11M,Guy11
MGG_15056T0,2286,1388,0.6449,0.6333,0.06006,up_in_Guy11M,Guy11M,Guy11
MGG_16265T0,12578,1387,0.6704,0.6335,0.05998,up_in_Guy11M,Guy11M,Guy11
MGG_05732T0,11025,1279,2.291,0.6336,0.05247,up_in_Guy11,Guy11M,Guy11
MGG_08462T0,3166,1390,0.616,0.6337,0.06014,up_in_Guy11M,Guy11M,Guy11
MGG_07215T0,12191,1387,0.5847,0.6338,0.05997,up_in_Guy11M,Guy11M,Guy11
MGG_07227T0,11490,1391,0.5129,0.634,0.06022,up_in_Guy11M,Guy11M,Guy11
MGG_15231T0,11364,1281,2.159,0.6344,0.05259,up_in_Guy11,Guy11M,Guy11
MGG_01143T0,12400,1392,0.5648,0.6348,0.06034,up_in_Guy11M,Guy11M,Guy11
MGG_14886T0,4769,1297,2.213,0.6356,0.05368,up_in_Guy11,Guy11M,Guy11
MGG_08622T0,528,1298,2.182,0.6356,0.05374,up_in_Guy11,Guy11M,Guy11
MGG_17843T0,9314,1395,0.6382,0.6358,0.06049,up_in_Guy11M,Guy11M,Guy11
MGG_10429T0,6753,1395,0.6242,0.6358,0.06054,up_in_Guy11M,Guy11M,Guy11
MGG_17661T0,8534,1296,2.189,0.6358,0.05366,up_in_Guy11,Guy11M,Guy11
MGG_10046T0,9518,1283,2.286,0.6361,0.05277,up_in_Guy11,Guy11M,Guy11
MGG_04975T0,500,1296,2.017,0.6361,0.05363,up_in_Guy11,Guy11M,Guy11
MGG_06011T0,10510,1295,2.376,0.6362,0.0536,up_in_Guy11,Guy11M,Guy11
MGG_14687T0,5221,1287,2.555,0.6366,0.05301,up_in_Guy11,Guy11M,Guy11
MGG_06184T0,239,1295,2.243,0.6367,0.05359,up_in_Guy11,Guy11M,Guy11
MGG_16879T0,11011,1295,2.211,0.637,0.05357,up_in_Guy11,Guy11M,Guy11
MGG_00806T0,2694,1398,0.6559,0.6371,0.06071,up_in_Guy11M,Guy11M,Guy11
MGG_04896T0,8207,1287,2.482,0.6371,0.053,up_in_Guy11,Guy11M,Guy11
MGG_01585T0,5209,1290,2.353,0.6371,0.05324,up_in_Guy11,Guy11M,Guy11
