target_id,gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value,direction,condition,control
MGG_00367T0,2019,11267,1.749,1.098,0.9555,up_in_mst7,mst7,pmk1
MGG_17223T0,2458,11270,1.927,1.098,0.9556,up_in_mst7,mst7,pmk1
MGG_05668T0,11013,11271,1.709,1.098,0.9557,up_in_mst7,mst7,pmk1
MGG_03726T0,5430,11272,1.748,1.098,0.9557,up_in_mst7,mst7,pmk1
MGG_05618T0,2945,11272,1.935,1.098,0.9557,up_in_mst7,mst7,pmk1
MGG_09619T0,12655,11277,1.766,1.098,0.9559,up_in_mst7,mst7,pmk1
MGG_15816T0,7543,11279,2,1.098,0.956,up_in_mst7,mst7,pmk1
MGG_13007T0,1077,11279,2.497,1.098,0.956,up_in_mst7,mst7,pmk1
MGG_03632T0,4064,11282,1.716,1.098,0.9561,up_in_mst7,mst7,pmk1
MGG_00590T0,8174,11283,1.75,1.098,0.9561,up_in_mst7,mst7,pmk1
MGG_03737T0,1603,11283,1.765,1.098,0.9562,up_in_mst7,mst7,pmk1
MGG_14330T0,985,11283,1.738,1.098,0.9562,up_in_mst7,mst7,pmk1
MGG_16879T0,11011,11284,4.116,1.098,0.9562,up_in_mst7,mst7,pmk1
MGG_18110T0,3837,11284,1.799,1.098,0.9562,up_in_mst7,mst7,pmk1
MGG_02807T0,7439,11285,1.999,1.098,0.9562,up_in_mst7,mst7,pmk1
MGG_06191T0,9308,11286,1.767,1.098,0.9563,up_in_mst7,mst7,pmk1
MGG_01365T0,7837,11286,1.773,1.098,0.9563,up_in_mst7,mst7,pmk1
MGG_00962T0,4484,11287,1.814,1.098,0.9563,up_in_mst7,mst7,pmk1
MGG_06755T0,2992,11288,1.786,1.098,0.9564,up_in_mst7,mst7,pmk1
MGG_02507T0,3211,11288,2.118,1.098,0.9564,up_in_mst7,mst7,pmk1
MGG_09275T1,3843,11290,1.791,1.098,0.9565,up_in_mst7,mst7,pmk1
MGG_04406T0,814,4747,1.092,1.098,0.3895,up_in_pmk1,mst7,pmk1
MGG_00471T0,9636,4747,1.113,1.098,0.3896,up_in_pmk1,mst7,pmk1
MGG_05656T0,6056,4749,1.087,1.098,0.3898,up_in_pmk1,mst7,pmk1
MGG_09100T0,12029,4750,1.01,1.098,0.3899,up_in_pmk1,mst7,pmk1
MGG_09772T0,12587,4750,1.155,1.098,0.3899,up_in_pmk1,mst7,pmk1
MGG_03181T0,7852,4751,1.141,1.098,0.3901,up_in_pmk1,mst7,pmk1
MGG_04877T0,9375,4752,1.1,1.098,0.3901,up_in_pmk1,mst7,pmk1
MGG_05209T0,6579,4752,1.132,1.098,0.3901,up_in_pmk1,mst7,pmk1
MGG_02274T0,9347,4753,1.274,1.098,0.3903,up_in_pmk1,mst7,pmk1
MGG_12765T0,2909,4754,1.088,1.098,0.3904,up_in_pmk1,mst7,pmk1
MGG_03252T0,8421,4755,1.095,1.098,0.3904,up_in_pmk1,mst7,pmk1
MGG_13732T0,2546,6406,0.9614,1.098,0.5706,up_in_pmk1,mst7,pmk1
MGG_00410T0,9961,6406,0.9189,1.098,0.5706,up_in_pmk1,mst7,pmk1
MGG_00899T0,6063,6406,0.9643,1.098,0.5706,up_in_pmk1,mst7,pmk1
MGG_14747T0,9754,6407,0.9366,1.098,0.5706,up_in_pmk1,mst7,pmk1
MGG_09636T0,12269,6407,1,1.098,0.5707,up_in_pmk1,mst7,pmk1
MGG_01886T0,5165,6408,0.9439,1.098,0.5707,up_in_pmk1,mst7,pmk1
MGG_17635T0,12272,6408,1,1.098,0.5708,up_in_pmk1,mst7,pmk1
MGG_04197T0,7080,6408,0.8771,1.098,0.5708,up_in_pmk1,mst7,pmk1
MGG_02202T0,12275,6409,1,1.098,0.5709,up_in_pmk1,mst7,pmk1
MGG_15046T0,12286,6410,1,1.098,0.571,up_in_pmk1,mst7,pmk1
MGG_01640T0,12441,6411,0.9063,1.098,0.571,up_in_pmk1,mst7,pmk1
MGG_00354T0,5330,6412,0.908,1.098,0.5712,up_in_pmk1,mst7,pmk1
MGG_08179T0,12297,6412,1,1.098,0.5712,up_in_pmk1,mst7,pmk1
MGG_14053T0,12303,6413,1,1.098,0.5713,up_in_pmk1,mst7,pmk1
MGG_17382T0,12314,6414,1,1.098,0.5714,up_in_pmk1,mst7,pmk1
MGG_03830T0,12318,6415,1,1.098,0.5715,up_in_pmk1,mst7,pmk1
MGG_14725T0,12343,6416,1,1.098,0.5716,up_in_pmk1,mst7,pmk1
MGG_14194T0,12346,6417,1,1.098,0.5717,up_in_pmk1,mst7,pmk1
MGG_17409T0,12351,6418,1,1.098,0.5718,up_in_pmk1,mst7,pmk1
MGG_06610T0,12588,6418,0.8646,1.098,0.5719,up_in_pmk1,mst7,pmk1
MGG_07668T0,11661,6419,0.8833,1.098,0.5719,up_in_pmk1,mst7,pmk1
MGG_17785T0,12364,6419,1,1.098,0.5719,up_in_pmk1,mst7,pmk1
MGG_17628T0,12369,6420,1,1.098,0.572,up_in_pmk1,mst7,pmk1
MGG_16295T0,2001,6420,0.9356,1.098,0.572,up_in_pmk1,mst7,pmk1
MGG_06848T0,4833,6420,0.9278,1.098,0.5721,up_in_pmk1,mst7,pmk1
MGG_11746T0,6815,6946,0.7495,1.098,0.6267,up_in_pmk1,mst7,pmk1
MGG_14042T0,12678,6949,0.9734,1.098,0.627,up_in_pmk1,mst7,pmk1
MGG_06058T0,10329,6950,0.7867,1.098,0.6271,up_in_pmk1,mst7,pmk1
MGG_03774T0,9351,6951,0.7941,1.098,0.6272,up_in_pmk1,mst7,pmk1
MGG_17942T0,3527,6953,0.9458,1.098,0.6275,up_in_pmk1,mst7,pmk1
MGG_09805T0,11985,6954,0.947,1.098,0.6275,up_in_pmk1,mst7,pmk1
MGG_08682T0,3578,11479,0.3758,1.098,0.964,up_in_pmk1,mst7,pmk1
MGG_02820T0,10535,11480,0.3897,1.098,0.9641,up_in_pmk1,mst7,pmk1
MGG_10746T0,2061,11481,0.3725,1.098,0.9641,up_in_pmk1,mst7,pmk1
MGG_04960T0,5009,11482,0.3723,1.098,0.9641,up_in_pmk1,mst7,pmk1
MGG_10833T0,3248,11484,0.4092,1.098,0.9642,up_in_pmk1,mst7,pmk1
MGG_03921T0,9194,11487,0.3935,1.098,0.9643,up_in_pmk1,mst7,pmk1
MGG_13245T0,4673,11492,0.3983,1.098,0.9645,up_in_pmk1,mst7,pmk1
MGG_06677T0,4214,11493,0.3914,1.098,0.9646,up_in_pmk1,mst7,pmk1
MGG_01994T0,2344,11495,0.3962,1.098,0.9646,up_in_pmk1,mst7,pmk1
MGG_11754T0,8521,11495,0.4236,1.098,0.9647,up_in_pmk1,mst7,pmk1
MGG_04476T0,1959,11495,0.3882,1.098,0.9647,up_in_pmk1,mst7,pmk1
MGG_10252T0,11008,11499,0.3801,1.098,0.9648,up_in_pmk1,mst7,pmk1
MGG_01272T0,9036,11500,0.4013,1.098,0.9649,up_in_pmk1,mst7,pmk1
MGG_06859T0,7753,11501,0.419,1.098,0.9649,up_in_pmk1,mst7,pmk1
MGG_15273T0,1478,11505,0.4287,1.098,0.965,up_in_pmk1,mst7,pmk1
MGG_06201T0,9045,11508,0.3893,1.098,0.9651,up_in_pmk1,mst7,pmk1
MGG_15584T0,2590,11508,0.6743,1.098,0.9651,up_in_pmk1,mst7,pmk1
MGG_12107T0,9647,11508,0.3109,1.098,0.9652,up_in_pmk1,mst7,pmk1
MGG_15360T0,7411,11509,0.5139,1.098,0.9652,up_in_pmk1,mst7,pmk1
MGG_16320T0,6560,11510,0.6241,1.098,0.9652,up_in_pmk1,mst7,pmk1
MGG_11115T0,7286,11510,0.4265,1.098,0.9652,up_in_pmk1,mst7,pmk1
MGG_05955T0,7004,11513,0.3608,1.098,0.9653,up_in_pmk1,mst7,pmk1
MGG_02595T0,6883,11514,0.2188,1.098,0.9654,up_in_pmk1,mst7,pmk1
MGG_07886T0,3247,11518,0.3161,1.098,0.9655,up_in_pmk1,mst7,pmk1
MGG_13188T0,1280,11521,0.3855,1.098,0.9656,up_in_pmk1,mst7,pmk1
MGG_07795T0,2454,11522,0.3711,1.098,0.9657,up_in_pmk1,mst7,pmk1
MGG_04383T0,1192,11527,0.4022,1.098,0.9658,up_in_pmk1,mst7,pmk1
MGG_06955T0,10782,11527,0.3703,1.098,0.9659,up_in_pmk1,mst7,pmk1
MGG_13803T0,8492,11528,0.4264,1.098,0.9659,up_in_pmk1,mst7,pmk1
EFMOT00000000122,12851,11528,0.2962,1.098,0.9659,up_in_pmk1,mst7,pmk1
MGG_06256T0,3482,11531,0.3957,1.098,0.966,up_in_pmk1,mst7,pmk1
MGG_13217T0,9248,11531,0.4087,1.098,0.966,up_in_pmk1,mst7,pmk1
MGG_01292T0,6719,11532,0.4118,1.098,0.9661,up_in_pmk1,mst7,pmk1
MGG_10911T0,1526,11533,0.3811,1.098,0.9661,up_in_pmk1,mst7,pmk1
MGG_13246T0,8237,11534,0.3719,1.098,0.9661,up_in_pmk1,mst7,pmk1
MGG_09604T0,2333,11534,0.2106,1.098,0.9661,up_in_pmk1,mst7,pmk1
MGG_11819T0,11191,4705,0.7425,1.099,0.3849,up_in_mst7,mst7,pmk1
MGG_16925T0,494,4706,0.6833,1.099,0.385,up_in_mst7,mst7,pmk1
MGG_09719T0,7668,4706,0.7494,1.099,0.3851,up_in_mst7,mst7,pmk1
MGG_00472T0,9786,4707,0.7488,1.099,0.3851,up_in_mst7,mst7,pmk1
MGG_04751T0,7704,4708,0.7759,1.099,0.3853,up_in_mst7,mst7,pmk1
MGG_04182T0,6039,4709,0.771,1.099,0.3854,up_in_mst7,mst7,pmk1
MGG_02598T0,1670,4709,0.763,1.099,0.3854,up_in_mst7,mst7,pmk1
MGG_17002T0,10862,4710,0.7648,1.099,0.3854,up_in_mst7,mst7,pmk1
MGG_11075T0,9222,4712,0.7915,1.099,0.3857,up_in_mst7,mst7,pmk1
MGG_04698T0,8406,4714,0.7514,1.099,0.3859,up_in_mst7,mst7,pmk1
MGG_01172T0,2671,11229,1.752,1.099,0.9539,up_in_mst7,mst7,pmk1
MGG_09968T0,6455,11232,2.022,1.099,0.954,up_in_mst7,mst7,pmk1
MGG_00015T0,3790,11235,2.925,1.099,0.9541,up_in_mst7,mst7,pmk1
MGG_04964T0,3135,11235,1.697,1.099,0.9541,up_in_mst7,mst7,pmk1
MGG_08639T0,4722,11236,6.6,1.099,0.9542,up_in_mst7,mst7,pmk1
MGG_16228T1,5452,11236,1.642,1.099,0.9542,up_in_mst7,mst7,pmk1
MGG_15537T0,10665,11236,1.847,1.099,0.9542,up_in_mst7,mst7,pmk1
MGG_01785T0,2422,11237,1.722,1.099,0.9542,up_in_mst7,mst7,pmk1
MGG_04708T0,3295,11240,1.741,1.099,0.9543,up_in_mst7,mst7,pmk1
MGG_16512T0,4406,11241,1.713,1.099,0.9544,up_in_mst7,mst7,pmk1
MGG_01366T0,7938,11241,1.747,1.099,0.9544,up_in_mst7,mst7,pmk1
MGG_17905T0,11302,11242,1.838,1.099,0.9544,up_in_mst7,mst7,pmk1
MGG_05368T0,183,11244,1.886,1.099,0.9545,up_in_mst7,mst7,pmk1
MGG_02732T0,11760,11245,1.772,1.099,0.9546,up_in_mst7,mst7,pmk1
MGG_15234T0,12509,11246,1.682,1.099,0.9546,up_in_mst7,mst7,pmk1
MGG_07288T0,3317,11246,1.759,1.099,0.9546,up_in_mst7,mst7,pmk1
MGG_08826T0,2290,11250,1.919,1.099,0.9547,up_in_mst7,mst7,pmk1
MGG_00973T0,8488,11250,2.063,1.099,0.9548,up_in_mst7,mst7,pmk1
MGG_14584T0,1978,11251,1.762,1.099,0.9548,up_in_mst7,mst7,pmk1
MGG_03169T0,10106,11255,1.794,1.099,0.955,up_in_mst7,mst7,pmk1
MGG_11895T0,10611,11256,1.859,1.099,0.955,up_in_mst7,mst7,pmk1
MGG_16230T0,11244,11256,1.738,1.099,0.955,up_in_mst7,mst7,pmk1
MGG_05270T0,3151,11257,1.729,1.099,0.9551,up_in_mst7,mst7,pmk1
MGG_03109T0,4639,11258,1.912,1.099,0.9551,up_in_mst7,mst7,pmk1
MGG_09218T0,5487,11258,1.788,1.099,0.9551,up_in_mst7,mst7,pmk1
MGG_15267T0,3897,11262,3.4,1.099,0.9553,up_in_mst7,mst7,pmk1
MGG_11906T0,5832,11262,1.683,1.099,0.9553,up_in_mst7,mst7,pmk1
MGG_15957T0,1129,11267,1.748,1.099,0.9555,up_in_mst7,mst7,pmk1
MGG_15143T0,4084,4761,0.9248,1.099,0.3911,up_in_pmk1,mst7,pmk1
MGG_01089T0,6237,6356,1.089,1.099,0.5652,up_in_pmk1,mst7,pmk1
MGG_11620T0,11449,6374,0.6348,1.099,0.5672,up_in_pmk1,mst7,pmk1
MGG_00490T0,7781,6374,0.9366,1.099,0.5672,up_in_pmk1,mst7,pmk1
MGG_15519T0,11988,6375,1,1.099,0.5673,up_in_pmk1,mst7,pmk1
MGG_07851T0,4419,6377,0.9753,1.099,0.5675,up_in_pmk1,mst7,pmk1
MGG_02704T0,2118,6377,0.9332,1.099,0.5675,up_in_pmk1,mst7,pmk1
MGG_17256T0,12003,6377,1,1.099,0.5675,up_in_pmk1,mst7,pmk1
MGG_17149T0,12027,6379,1,1.099,0.5677,up_in_pmk1,mst7,pmk1
MGG_00631T0,10580,6379,0.9046,1.099,0.5677,up_in_pmk1,mst7,pmk1
MGG_04252T0,9677,6380,0.8771,1.099,0.5678,up_in_pmk1,mst7,pmk1
MGG_12760T0,757,6380,1.039,1.099,0.5678,up_in_pmk1,mst7,pmk1
MGG_17233T0,12037,6380,1,1.099,0.5679,up_in_pmk1,mst7,pmk1
MGG_09667T0,7084,6382,0.9071,1.099,0.568,up_in_pmk1,mst7,pmk1
MGG_16098T0,12048,6382,1,1.099,0.568,up_in_pmk1,mst7,pmk1
MGG_07750T0,1841,6383,0.8913,1.099,0.5681,up_in_pmk1,mst7,pmk1
MGG_09438T0,12057,6383,1,1.099,0.5681,up_in_pmk1,mst7,pmk1
MGG_06041T0,12552,6384,0.9957,1.099,0.5682,up_in_pmk1,mst7,pmk1
MGG_02017T0,12065,6384,1,1.099,0.5682,up_in_pmk1,mst7,pmk1
MGG_07375T0,1737,6385,0.9273,1.099,0.5683,up_in_pmk1,mst7,pmk1
MGG_10975T0,1368,6385,1.048,1.099,0.5683,up_in_pmk1,mst7,pmk1
MGG_16781T0,12066,6385,1,1.099,0.5683,up_in_pmk1,mst7,pmk1
MGG_08477T0,12073,6386,1,1.099,0.5684,up_in_pmk1,mst7,pmk1
MGG_15615T0,12076,6387,1,1.099,0.5686,up_in_pmk1,mst7,pmk1
MGG_08040T0,9866,6388,0.9702,1.099,0.5687,up_in_pmk1,mst7,pmk1
MGG_14248T0,12082,6388,1,1.099,0.5687,up_in_pmk1,mst7,pmk1
MGG_18062T0,12099,6390,1,1.099,0.5689,up_in_pmk1,mst7,pmk1
MGG_13775T0,6923,6391,0.919,1.099,0.569,up_in_pmk1,mst7,pmk1
MGG_02217T0,12100,6391,1,1.099,0.569,up_in_pmk1,mst7,pmk1
MGG_06993T0,7234,6392,0.9199,1.099,0.5691,up_in_pmk1,mst7,pmk1
MGG_15798T0,12103,6392,1,1.099,0.5691,up_in_pmk1,mst7,pmk1
MGG_14797T0,7525,6393,0.9592,1.099,0.5692,up_in_pmk1,mst7,pmk1
MGG_15296T0,786,6393,0.9212,1.099,0.5692,up_in_pmk1,mst7,pmk1
MGG_16561T0,12124,6395,1,1.099,0.5694,up_in_pmk1,mst7,pmk1
MGG_16664T0,12133,6396,1,1.099,0.5696,up_in_pmk1,mst7,pmk1
MGG_18072T0,12145,6397,1,1.099,0.5697,up_in_pmk1,mst7,pmk1
MGG_15310T0,12195,6399,1,1.099,0.5699,up_in_pmk1,mst7,pmk1
MGG_17454T0,8025,6400,0.6727,1.099,0.5699,up_in_pmk1,mst7,pmk1
MGG_02338T0,8735,6401,0.9036,1.099,0.57,up_in_pmk1,mst7,pmk1
MGG_09147T0,12208,6401,1,1.099,0.57,up_in_pmk1,mst7,pmk1
MGG_00793T0,12212,6402,1,1.099,0.5701,up_in_pmk1,mst7,pmk1
MGG_07458T0,7127,6402,1.053,1.099,0.5702,up_in_pmk1,mst7,pmk1
MGG_06621T0,12231,6403,1,1.099,0.5702,up_in_pmk1,mst7,pmk1
MGG_02556T0,12234,6404,1,1.099,0.5703,up_in_pmk1,mst7,pmk1
MGG_07197T0,4879,6404,0.9391,1.099,0.5704,up_in_pmk1,mst7,pmk1
MGG_04253T0,1177,6404,1.006,1.099,0.5704,up_in_pmk1,mst7,pmk1
MGG_04308T0,12237,6405,1,1.099,0.5705,up_in_pmk1,mst7,pmk1
MGG_15208T0,12238,6406,1,1.099,0.5706,up_in_pmk1,mst7,pmk1
MGG_10898T0,3401,6406,0.9546,1.099,0.5706,up_in_pmk1,mst7,pmk1
MGG_05694T1,5944,6959,1.008,1.099,0.628,up_in_pmk1,mst7,pmk1
MGG_09168T0,3829,6961,0.8859,1.099,0.6282,up_in_pmk1,mst7,pmk1
MGG_14964T0,2087,6961,0.8725,1.099,0.6282,up_in_pmk1,mst7,pmk1
MGG_02903T0,11127,6961,0.9425,1.099,0.6283,up_in_pmk1,mst7,pmk1
MGG_02094T0,5584,6962,0.9029,1.099,0.6283,up_in_pmk1,mst7,pmk1
MGG_17154T0,1304,6962,0.9109,1.099,0.6284,up_in_pmk1,mst7,pmk1
MGG_16972T0,6019,6963,0.9066,1.099,0.6285,up_in_pmk1,mst7,pmk1
MGG_06852T0,8463,6964,0.715,1.099,0.6285,up_in_pmk1,mst7,pmk1
MGG_06077T0,12645,11460,0.4103,1.099,0.9633,up_in_pmk1,mst7,pmk1
MGG_15858T0,12192,11462,0.4284,1.099,0.9634,up_in_pmk1,mst7,pmk1
MGG_04445T0,10861,11462,0.422,1.099,0.9634,up_in_pmk1,mst7,pmk1
MGG_09071T0,5311,11463,0.4296,1.099,0.9634,up_in_pmk1,mst7,pmk1
MGG_13440T0,917,11464,0.4127,1.099,0.9634,up_in_pmk1,mst7,pmk1
MGG_00912T0,5836,11467,0.4446,1.099,0.9636,up_in_pmk1,mst7,pmk1
MGG_06825T0,1122,11469,0.3843,1.099,0.9636,up_in_pmk1,mst7,pmk1
MGG_07623T0,10213,11469,0.3828,1.099,0.9636,up_in_pmk1,mst7,pmk1
MGG_15837T0,722,11469,0.4071,1.099,0.9636,up_in_pmk1,mst7,pmk1
MGG_05999T0,5428,11469,0.3986,1.099,0.9636,up_in_pmk1,mst7,pmk1
MGG_16861T0,2020,11469,0.4084,1.099,0.9637,up_in_pmk1,mst7,pmk1
MGG_06577T0,7453,11470,0.3952,1.099,0.9637,up_in_pmk1,mst7,pmk1
MGG_08361T0,3453,11470,0.3917,1.099,0.9637,up_in_pmk1,mst7,pmk1
MGG_04401T0,2230,11471,0.4076,1.099,0.9638,up_in_pmk1,mst7,pmk1
MGG_02479T0,7726,11472,0.3769,1.099,0.9638,up_in_pmk1,mst7,pmk1
MGG_03163T0,7710,11477,0.3969,1.099,0.964,up_in_pmk1,mst7,pmk1
MGG_12007T0,2122,11477,0.3685,1.099,0.964,up_in_pmk1,mst7,pmk1
MGG_07016T0,4367,11478,0.4212,1.099,0.964,up_in_pmk1,mst7,pmk1
MGG_17779T0,9802,11478,0.4102,1.099,0.964,up_in_pmk1,mst7,pmk1
MGG_07431T0,12737,11479,0.4069,1.099,0.964,up_in_pmk1,mst7,pmk1
MGG_12832T0,2307,4716,0.7567,1.1,0.3862,up_in_mst7,mst7,pmk1
MGG_03822T0,4034,4717,0.7788,1.1,0.3862,up_in_mst7,mst7,pmk1
MGG_11447T0,6283,4720,0.8048,1.1,0.3865,up_in_mst7,mst7,pmk1
MGG_16437T0,9406,4720,1.104,1.1,0.3866,up_in_mst7,mst7,pmk1
MGG_06780T0,304,4721,0.8712,1.1,0.3867,up_in_mst7,mst7,pmk1
MGG_16843T0,13150,4721,0.7412,1.1,0.3867,up_in_mst7,mst7,pmk1
MGG_12668T0,813,4722,0.815,1.1,0.3868,up_in_mst7,mst7,pmk1
EFMOT00000000307,13002,4723,0.9911,1.1,0.3869,up_in_mst7,mst7,pmk1
MGG_04580T0,9318,4723,0.7032,1.1,0.3869,up_in_mst7,mst7,pmk1
MGG_05518T0,7766,4724,0.7125,1.1,0.3871,up_in_mst7,mst7,pmk1
MGG_00257T0,6532,11219,1.729,1.1,0.9534,up_in_mst7,mst7,pmk1
MGG_01756T0,1167,11219,1.713,1.1,0.9535,up_in_mst7,mst7,pmk1
MGG_16414T0,2543,11220,1.926,1.1,0.9535,up_in_mst7,mst7,pmk1
MGG_01135T0,9365,11222,1.705,1.1,0.9535,up_in_mst7,mst7,pmk1
MGG_09114T0,4613,11222,1.737,1.1,0.9536,up_in_mst7,mst7,pmk1
MGG_04066T0,6984,11223,1.794,1.1,0.9536,up_in_mst7,mst7,pmk1
MGG_13787T0,6798,11224,1.689,1.1,0.9536,up_in_mst7,mst7,pmk1
MGG_17858T0,3674,11225,1.885,1.1,0.9537,up_in_mst7,mst7,pmk1
MGG_02582T0,6170,11225,1.582,1.1,0.9537,up_in_mst7,mst7,pmk1
MGG_10408T0,7177,11226,1.972,1.1,0.9537,up_in_mst7,mst7,pmk1
MGG_07331T0,7751,11226,1.76,1.1,0.9537,up_in_mst7,mst7,pmk1
MGG_11285T0,3590,11227,1.851,1.1,0.9538,up_in_mst7,mst7,pmk1
MGG_03708T0,8369,11228,1.718,1.1,0.9538,up_in_mst7,mst7,pmk1
MGG_03929T0,11589,11229,1.707,1.1,0.9538,up_in_mst7,mst7,pmk1
MGG_00914T0,2101,11229,1.749,1.1,0.9538,up_in_mst7,mst7,pmk1
MGG_08043T0,5439,11229,1.658,1.1,0.9539,up_in_mst7,mst7,pmk1
MGG_09659T0,8697,11232,1.747,1.1,0.954,up_in_mst7,mst7,pmk1
MGG_16954T0,2447,4761,0.9587,1.1,0.3911,up_in_pmk1,mst7,pmk1
MGG_10825T0,10452,4763,1.176,1.1,0.3913,up_in_pmk1,mst7,pmk1
MGG_13931T1,2398,6342,0.9337,1.1,0.5638,up_in_pmk1,mst7,pmk1
MGG_14008T0,3901,6342,0.9402,1.1,0.5638,up_in_pmk1,mst7,pmk1
MGG_15972T0,11667,6342,1,1.1,0.5638,up_in_pmk1,mst7,pmk1
MGG_13800T0,2263,6343,0.9303,1.1,0.5639,up_in_pmk1,mst7,pmk1
MGG_10914T0,11671,6343,1,1.1,0.5639,up_in_pmk1,mst7,pmk1
MGG_01741T0,8991,6344,0.9713,1.1,0.564,up_in_pmk1,mst7,pmk1
MGG_10615T0,11682,6344,1,1.1,0.564,up_in_pmk1,mst7,pmk1
MGG_16004T0,11698,6346,1,1.1,0.5642,up_in_pmk1,mst7,pmk1
MGG_02569T0,4811,6347,0.9737,1.1,0.5643,up_in_pmk1,mst7,pmk1
MGG_15928T0,11701,6347,1,1.1,0.5643,up_in_pmk1,mst7,pmk1
MGG_03048T0,6412,6347,0.965,1.1,0.5643,up_in_pmk1,mst7,pmk1
MGG_15907T0,11714,6348,1,1.1,0.5645,up_in_pmk1,mst7,pmk1
MGG_01434T0,3625,6350,0.9666,1.1,0.5646,up_in_pmk1,mst7,pmk1
MGG_06623T0,7583,6351,1.05,1.1,0.5647,up_in_pmk1,mst7,pmk1
MGG_10777T0,11722,6351,1,1.1,0.5647,up_in_pmk1,mst7,pmk1
MGG_03773T0,4808,6351,0.864,1.1,0.5648,up_in_pmk1,mst7,pmk1
MGG_07392T0,4072,6352,0.972,1.1,0.5648,up_in_pmk1,mst7,pmk1
MGG_16536T0,11736,6352,1,1.1,0.5648,up_in_pmk1,mst7,pmk1
MGG_13025T0,1228,6353,0.941,1.1,0.5649,up_in_pmk1,mst7,pmk1
MGG_07666T0,1657,6353,0.8998,1.1,0.5649,up_in_pmk1,mst7,pmk1
MGG_18100T0,11744,6353,1,1.1,0.5649,up_in_pmk1,mst7,pmk1
MGG_10687T0,1428,6354,0.7524,1.1,0.565,up_in_pmk1,mst7,pmk1
MGG_17591T0,11753,6354,1,1.1,0.5651,up_in_pmk1,mst7,pmk1
MGG_15430T0,11762,6355,1,1.1,0.5652,up_in_pmk1,mst7,pmk1
MGG_13291T0,794,6357,0.9834,1.1,0.5654,up_in_pmk1,mst7,pmk1
MGG_14610T0,11808,6358,1,1.1,0.5655,up_in_pmk1,mst7,pmk1
MGG_15910T0,11814,6359,1,1.1,0.5656,up_in_pmk1,mst7,pmk1
MGG_15997T0,11838,6361,1,1.1,0.5658,up_in_pmk1,mst7,pmk1
MGG_17323T0,5344,6361,0.8553,1.1,0.5658,up_in_pmk1,mst7,pmk1
MGG_02164T0,11843,6362,1,1.1,0.5659,up_in_pmk1,mst7,pmk1
MGG_07512T0,11100,6363,0.8214,1.1,0.566,up_in_pmk1,mst7,pmk1
MGG_08488T0,3846,6364,0.9559,1.1,0.5661,up_in_pmk1,mst7,pmk1
MGG_17551T0,11864,6364,1,1.1,0.5661,up_in_pmk1,mst7,pmk1
MGG_14073T0,3753,6365,0.9754,1.1,0.5663,up_in_pmk1,mst7,pmk1
MGG_14599T0,11872,6365,1,1.1,0.5663,up_in_pmk1,mst7,pmk1
MGG_04510T0,2654,6366,0.9682,1.1,0.5663,up_in_pmk1,mst7,pmk1
MGG_16491T0,11909,6367,1,1.1,0.5664,up_in_pmk1,mst7,pmk1
MGG_16091T0,11911,6368,1,1.1,0.5665,up_in_pmk1,mst7,pmk1
MGG_02939T0,796,6369,0.973,1.1,0.5666,up_in_pmk1,mst7,pmk1
MGG_15436T0,11948,6369,1,1.1,0.5667,up_in_pmk1,mst7,pmk1
MGG_12946T0,900,6370,0.9165,1.1,0.5667,up_in_pmk1,mst7,pmk1
MGG_17500T0,11955,6370,1,1.1,0.5668,up_in_pmk1,mst7,pmk1
MGG_11140T0,2033,6371,0.9327,1.1,0.5668,up_in_pmk1,mst7,pmk1
MGG_15438T0,11972,6373,1,1.1,0.5671,up_in_pmk1,mst7,pmk1
MGG_09529T0,3219,6374,0.9854,1.1,0.5671,up_in_pmk1,mst7,pmk1
MGG_17799T0,11980,6374,1,1.1,0.5672,up_in_pmk1,mst7,pmk1
MGG_16607T0,11785,6374,0.9005,1.1,0.5672,up_in_pmk1,mst7,pmk1
MGG_01904T0,4269,6972,0.8878,1.1,0.6294,up_in_pmk1,mst7,pmk1
MGG_00205T0,5556,6973,0.8893,1.1,0.6295,up_in_pmk1,mst7,pmk1
MGG_09322T0,5192,6977,0.8484,1.1,0.6298,up_in_pmk1,mst7,pmk1
MGG_17314T0,1352,6979,0.7916,1.1,0.6301,up_in_pmk1,mst7,pmk1
MGG_14547T0,11071,6980,0.7909,1.1,0.6302,up_in_pmk1,mst7,pmk1
MGG_14097T0,2552,11432,0.3558,1.1,0.9622,up_in_pmk1,mst7,pmk1
MGG_09369T0,1391,11432,0.4126,1.1,0.9622,up_in_pmk1,mst7,pmk1
MGG_06471T0,8155,11432,0.3817,1.1,0.9622,up_in_pmk1,mst7,pmk1
MGG_04584T0,2774,11433,0.4017,1.1,0.9623,up_in_pmk1,mst7,pmk1
MGG_03689T0,8628,11434,0.251,1.1,0.9623,up_in_pmk1,mst7,pmk1
MGG_15611T0,10980,11434,0.4,1.1,0.9623,up_in_pmk1,mst7,pmk1
MGG_06248T0,717,11436,0.4135,1.1,0.9624,up_in_pmk1,mst7,pmk1
MGG_00919T0,704,11437,0.4094,1.1,0.9624,up_in_pmk1,mst7,pmk1
MGG_14836T0,370,11437,0.3518,1.1,0.9624,up_in_pmk1,mst7,pmk1
MGG_03765T0,1214,11441,0.2994,1.1,0.9626,up_in_pmk1,mst7,pmk1
