target_id,gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value,direction
MGG_16626T0,12608,7775,1,1.018,0.7083,up_in_Guy11
MGG_04162T0,4320,7776,1.025,1.018,0.7084,up_in_Guy11
MGG_01817T0,933,7776,1.106,1.018,0.7084,up_in_Guy11
MGG_17653T0,12639,7777,1,1.018,0.7084,up_in_Guy11
MGG_16558T0,2582,7777,1.07,1.018,0.7085,up_in_Guy11
MGG_03082T0,10014,7778,1.007,1.018,0.7086,up_in_Guy11
MGG_10407T0,12666,7779,1,1.018,0.7086,up_in_Guy11
MGG_02771T0,2925,7779,1.511,1.018,0.7087,up_in_Guy11
MGG_16040T0,12686,7780,1,1.018,0.7088,up_in_Guy11
MGG_08690T0,1619,7781,1.102,1.018,0.7088,up_in_Guy11
MGG_00271T0,3297,7781,1.185,1.018,0.7088,up_in_Guy11
MGG_03716T0,12271,7781,1.093,1.018,0.7088,up_in_Guy11
MGG_15067T0,4612,7781,1.165,1.018,0.7089,up_in_Guy11
MGG_17605T0,12696,7781,1,1.018,0.7089,up_in_Guy11
MGG_07690T0,8109,7782,1.016,1.018,0.7089,up_in_Guy11
MGG_17010T0,4205,7782,1.27,1.018,0.7089,up_in_Guy11
MGG_16974T0,12714,7784,1,1.018,0.7091,up_in_Guy11
MGG_03199T0,4069,7785,1.197,1.018,0.7092,up_in_Guy11
MGG_17659T0,12734,7785,1,1.018,0.7092,up_in_Guy11
MGG_15084T0,12735,7786,1,1.018,0.7093,up_in_Guy11
MGG_04210T0,5721,7788,1.121,1.018,0.7095,up_in_Guy11
MGG_10241T0,12755,7789,1,1.018,0.7096,up_in_Guy11
EFMOT00000000002,12757,7790,1,1.018,0.7097,up_in_Guy11
MGG_13815T0,7791,7791,1.165,1.018,0.7097,up_in_Guy11
EFMOT00000000003,12758,7791,1,1.018,0.7098,up_in_Guy11
MGG_02884T0,12320,7791,1.178,1.018,0.7098,up_in_Guy11
EFMOT00000000011,12762,7793,1,1.018,0.71,up_in_Guy11
MGG_05650T0,5512,7793,1.362,1.018,0.71,up_in_Guy11
MGG_13149T0,3540,7794,1.225,1.018,0.71,up_in_Guy11
EFMOT00000000013,12764,7794,1,1.018,0.71,up_in_Guy11
EFMOT00000000014,12765,7795,1,1.018,0.7101,up_in_Guy11
MGG_06134T0,4814,7795,1.277,1.018,0.7102,up_in_Guy11
MGG_01796T0,10667,7796,1.048,1.018,0.7102,up_in_Guy11
EFMOT00000000015,12766,7796,1,1.018,0.7102,up_in_Guy11
MGG_07691T0,5307,7797,1.044,1.018,0.7103,up_in_Guy11
EFMOT00000000017,12768,7798,1,1.018,0.7104,up_in_Guy11
MGG_09875T0,1576,4058,0.8069,1.019,0.3139,up_in_Guy11
MGG_12309T0,8904,4059,0.8662,1.019,0.3139,up_in_Guy11
MGG_01667T0,6744,4061,0.7573,1.019,0.3142,up_in_Guy11
MGG_02825T0,8797,4062,0.7634,1.019,0.3143,up_in_Guy11
MGG_16377T0,3509,4062,0.7987,1.019,0.3143,up_in_Guy11
MGG_04720T0,1284,4063,0.8108,1.019,0.3144,up_in_Guy11
MGG_08118T0,7000,4063,0.8295,1.019,0.3144,up_in_Guy11
MGG_08647T0,6623,4064,0.7961,1.019,0.3145,up_in_Guy11
MGG_00309T0,11547,4064,0.833,1.019,0.3145,up_in_Guy11
MGG_09820T0,10454,4068,0.7761,1.019,0.3149,up_in_Guy11
MGG_02506T0,8419,4068,0.7157,1.019,0.315,up_in_Guy11
MGG_03129T0,8358,4069,0.9951,1.019,0.315,up_in_Guy11
MGG_08142T0,2696,4070,0.8446,1.019,0.3152,up_in_Guy11
MGG_15416T0,10301,4071,0.7067,1.019,0.3153,up_in_Guy11
MGG_12397T0,3133,4071,0.7418,1.019,0.3153,up_in_Guy11
MGG_13894T0,6903,4077,0.7944,1.019,0.3159,up_in_Guy11
MGG_14126T0,8748,4077,0.7306,1.019,0.3159,up_in_Guy11
MGG_09717T0,9938,4078,0.608,1.019,0.316,up_in_Guy11
MGG_02732T0,11760,4081,0.8442,1.019,0.3163,up_in_Guy11
MGG_05184T0,4979,7743,1.219,1.019,0.7053,up_in_Guy11
MGG_14194T0,12346,7744,1,1.019,0.7053,up_in_Guy11
MGG_00882T0,3073,7748,0.9398,1.019,0.7057,up_in_Guy11
MGG_11495T0,12376,7749,1,1.019,0.7058,up_in_Guy11
MGG_14251T0,4155,7750,1.049,1.019,0.7059,up_in_Guy11
MGG_17244T0,12380,7750,1,1.019,0.7059,up_in_Guy11
MGG_14857T0,1148,7752,1.224,1.019,0.7061,up_in_Guy11
MGG_15000T0,7221,7753,1.159,1.019,0.7061,up_in_Guy11
MGG_16174T0,12407,7753,1,1.019,0.7062,up_in_Guy11
MGG_14944T0,1127,7753,1.084,1.019,0.7062,up_in_Guy11
MGG_14615T0,12424,7754,1,1.019,0.7063,up_in_Guy11
MGG_10221T0,12435,7755,1,1.019,0.7064,up_in_Guy11
MGG_01442T0,2699,7755,1.095,1.019,0.7064,up_in_Guy11
MGG_09650T0,12537,7756,0.8044,1.019,0.7065,up_in_Guy11
MGG_09607T0,12462,7757,1,1.019,0.7066,up_in_Guy11
MGG_16957T0,12472,7758,1,1.019,0.7067,up_in_Guy11
MGG_03711T0,7065,7759,1.783,1.019,0.7067,up_in_Guy11
MGG_18053T0,12473,7759,1,1.019,0.7068,up_in_Guy11
MGG_01947T0,2433,7760,1.07,1.019,0.7068,up_in_Guy11
MGG_07920T0,12474,7760,1,1.019,0.7069,up_in_Guy11
MGG_04647T0,5275,7761,1.036,1.019,0.707,up_in_Guy11
MGG_05982T0,394,7761,1.452,1.019,0.707,up_in_Guy11
MGG_15391T0,12478,7761,1,1.019,0.707,up_in_Guy11
MGG_07432T0,1961,7762,1.075,1.019,0.707,up_in_Guy11
MGG_13742T0,12494,7763,1,1.019,0.7071,up_in_Guy11
MGG_04278T0,1053,7763,1.056,1.019,0.7071,up_in_Guy11
MGG_16178T0,12498,7764,1,1.019,0.7072,up_in_Guy11
MGG_15797T0,12507,7765,1,1.019,0.7074,up_in_Guy11
MGG_18043T0,3571,7766,1.057,1.019,0.7074,up_in_Guy11
MGG_14902T0,6969,7766,1.066,1.019,0.7074,up_in_Guy11
MGG_16322T0,12513,7766,1,1.019,0.7075,up_in_Guy11
MGG_10144T0,12517,7767,1,1.019,0.7076,up_in_Guy11
MGG_13576T0,12520,7768,1,1.019,0.7076,up_in_Guy11
MGG_15101T0,12525,7770,1,1.019,0.7078,up_in_Guy11
MGG_15681T0,7153,7771,1.102,1.019,0.7078,up_in_Guy11
MGG_08971T0,12538,7772,1,1.019,0.708,up_in_Guy11
MGG_06248T0,717,7773,1.284,1.019,0.7081,up_in_Guy11
MGG_17359T0,12548,7773,1,1.019,0.7081,up_in_Guy11
MGG_08950T0,7460,7773,1.152,1.019,0.7081,up_in_Guy11
MGG_00321T0,3529,7773,1.033,1.019,0.7081,up_in_Guy11
MGG_16578T0,12582,7774,1,1.019,0.7082,up_in_Guy11
MGG_10363T0,8190,7775,1.025,1.019,0.7082,up_in_Guy11
MGG_10342T0,2796,7775,1.067,1.019,0.7082,up_in_Guy11
MGG_04852T0,7485,7775,1.333,1.019,0.7083,up_in_Guy11
MGG_05217T0,11049,4076,0.8921,1.02,0.3158,up_in_Guy11
MGG_08933T0,676,4080,0.7841,1.02,0.3162,up_in_Guy11
MGG_13713T0,6877,4080,0.7237,1.02,0.3163,up_in_Guy11
MGG_08127T0,5030,4081,0.7763,1.02,0.3163,up_in_Guy11
MGG_17526T0,12196,7724,1,1.02,0.7034,up_in_Guy11
MGG_09147T0,12208,7725,1,1.02,0.7036,up_in_Guy11
MGG_00793T0,12212,7726,1,1.02,0.7037,up_in_Guy11
MGG_00024T0,7267,7730,1.022,1.02,0.704,up_in_Guy11
MGG_03150T0,2285,7731,1.143,1.02,0.7041,up_in_Guy11
MGG_15208T0,12238,7731,1,1.02,0.7041,up_in_Guy11
MGG_00241T0,12245,7732,1,1.02,0.7042,up_in_Guy11
MGG_16224T0,11386,7732,1.941,1.02,0.7042,up_in_Guy11
MGG_10704T0,9951,7733,1.228,1.02,0.7042,up_in_Guy11
MGG_00492T0,7566,7734,1.12,1.02,0.7043,up_in_Guy11
MGG_07338T1,7625,7734,1.422,1.02,0.7044,up_in_Guy11
MGG_09636T0,12269,7734,1,1.02,0.7044,up_in_Guy11
MGG_04017T0,9785,7734,1.326,1.02,0.7044,up_in_Guy11
MGG_05684T0,6055,7735,1.448,1.02,0.7044,up_in_Guy11
MGG_17635T0,12272,7735,1,1.02,0.7045,up_in_Guy11
MGG_02202T0,12275,7736,1,1.02,0.7046,up_in_Guy11
MGG_06797T0,9538,7737,1.066,1.02,0.7046,up_in_Guy11
MGG_15046T0,12286,7737,1,1.02,0.7047,up_in_Guy11
MGG_03997T0,978,7738,1.148,1.02,0.7048,up_in_Guy11
MGG_04075T0,8954,7738,1.155,1.02,0.7048,up_in_Guy11
MGG_14053T0,12303,7739,1,1.02,0.7049,up_in_Guy11
MGG_01964T0,12316,7740,1,1.02,0.705,up_in_Guy11
MGG_05522T0,2998,7741,1.31,1.02,0.705,up_in_Guy11
MGG_07958T0,10661,7741,1.074,1.02,0.705,up_in_Guy11
MGG_16063T0,9157,7741,1,1.02,0.7051,up_in_Guy11
MGG_03830T0,12318,7741,1,1.02,0.7051,up_in_Guy11
MGG_15927T0,3169,7743,1.058,1.02,0.7052,up_in_Guy11
MGG_14725T0,12343,7743,1,1.02,0.7052,up_in_Guy11
MGG_17785T0,12364,7746,1,1.02,0.7056,up_in_Guy11
MGG_10533T0,11415,7747,1.004,1.02,0.7056,up_in_Guy11
MGG_17628T0,12369,7747,1,1.02,0.7057,up_in_Guy11
MGG_06769T0,9421,7749,1.246,1.02,0.7058,up_in_Guy11
MGG_10732T0,12393,7752,1,1.02,0.7061,up_in_Guy11
MGG_02717T0,3990,4087,0.8694,1.021,0.317,up_in_Guy11
MGG_02447T0,4962,4087,0.6433,1.021,0.317,up_in_Guy11
MGG_02346T0,1405,4097,0.8358,1.021,0.3181,up_in_Guy11
MGG_01361T0,520,4098,0.9719,1.021,0.3182,up_in_Guy11
MGG_05002T0,10316,4099,0.6503,1.021,0.3183,up_in_Guy11
MGG_16301T0,8763,4099,0.7921,1.021,0.3183,up_in_Guy11
MGG_16730T0,13140,4099,0.8169,1.021,0.3184,up_in_Guy11
MGG_01456T0,453,4100,0.9095,1.021,0.3185,up_in_Guy11
MGG_13037T0,2134,4101,1.115,1.021,0.3185,up_in_Guy11
MGG_04365T0,10789,4102,0.8535,1.021,0.3186,up_in_Guy11
MGG_00117T0,11507,4102,0.8653,1.021,0.3186,up_in_Guy11
MGG_00530T0,10781,4104,0.7687,1.021,0.3188,up_in_Guy11
MGG_07246T0,2340,4106,0.8515,1.021,0.319,up_in_Guy11
MGG_17527T0,12101,7712,1,1.021,0.7023,up_in_Guy11
MGG_08626T0,771,7713,1.083,1.021,0.7024,up_in_Guy11
MGG_07669T0,12113,7714,1,1.021,0.7025,up_in_Guy11
MGG_12752T0,7285,7714,1.188,1.021,0.7025,up_in_Guy11
MGG_07550T0,12117,7715,1,1.021,0.7026,up_in_Guy11
MGG_00845T0,7731,7715,1.174,1.021,0.7026,up_in_Guy11
MGG_16045T0,442,7716,1.168,1.021,0.7026,up_in_Guy11
MGG_03569T0,3344,7716,0.9076,1.021,0.7026,up_in_Guy11
MGG_05396T0,12120,7716,1,1.021,0.7027,up_in_Guy11
MGG_06579T0,75,7716,1.382,1.021,0.7027,up_in_Guy11
MGG_05423T0,3940,7717,1.067,1.021,0.7027,up_in_Guy11
MGG_16561T0,12124,7717,1,1.021,0.7028,up_in_Guy11
MGG_00772T0,7958,7717,1.354,1.021,0.7028,up_in_Guy11
MGG_16664T0,12133,7718,1,1.021,0.7029,up_in_Guy11
MGG_15144T0,11725,7718,1.161,1.021,0.7029,up_in_Guy11
MGG_18072T0,12145,7719,1,1.021,0.703,up_in_Guy11
MGG_10345T0,8228,7720,1.017,1.021,0.703,up_in_Guy11
MGG_10431T0,1532,7720,1.057,1.021,0.7031,up_in_Guy11
MGG_15823T0,12162,7720,1,1.021,0.7031,up_in_Guy11
MGG_15858T0,12192,7722,1,1.021,0.7032,up_in_Guy11
MGG_07853T0,4631,7722,1.04,1.021,0.7033,up_in_Guy11
MGG_15310T0,12195,7723,1,1.021,0.7033,up_in_Guy11
MGG_15866T0,303,7724,1.045,1.021,0.7034,up_in_Guy11
MGG_09085T0,3960,7725,1.047,1.021,0.7036,up_in_Guy11
MGG_06409T0,2051,7728,1.323,1.021,0.7038,up_in_Guy11
MGG_02556T0,12234,7729,1,1.021,0.7039,up_in_Guy11
MGG_04308T0,12237,7730,1,1.021,0.704,up_in_Guy11
MGG_03831T0,5483,7730,1.037,1.021,0.704,up_in_Guy11
MGG_01176T0,10246,4089,0.7284,1.022,0.3172,up_in_Guy11
MGG_08115T0,9428,4092,0.6934,1.022,0.3175,up_in_Guy11
MGG_06219T0,9714,4095,0.8037,1.022,0.3179,up_in_Guy11
MGG_16942T0,10057,4096,1.016,1.022,0.318,up_in_Guy11
MGG_07479T0,8993,4096,0.7837,1.022,0.318,up_in_Guy11
MGG_07506T0,5711,4097,0.8132,1.022,0.3181,up_in_Guy11
MGG_01461T0,9507,4097,0.9002,1.022,0.3181,up_in_Guy11
MGG_09732T0,4905,4097,0.8393,1.022,0.3181,up_in_Guy11
MGG_03491T0,6799,4097,0.7431,1.022,0.3181,up_in_Guy11
MGG_11252T0,12635,4106,0.878,1.022,0.319,up_in_Guy11
MGG_10382T0,1583,4107,0.8032,1.022,0.3192,up_in_Guy11
MGG_14899T0,12743,4108,0.8239,1.022,0.3193,up_in_Guy11
MGG_03548T0,12135,4110,0.7347,1.022,0.3195,up_in_Guy11
MGG_10689T0,5089,7699,1.127,1.022,0.7011,up_in_Guy11
MGG_15953T0,4044,7699,1.088,1.022,0.7011,up_in_Guy11
MGG_12691T0,12541,7699,1.086,1.022,0.7011,up_in_Guy11
MGG_17233T0,12037,7699,1,1.022,0.7011,up_in_Guy11
MGG_07836T0,12045,7700,1,1.022,0.7012,up_in_Guy11
MGG_16098T0,12048,7701,1,1.022,0.7013,up_in_Guy11
MGG_04507T0,8163,7702,1.126,1.022,0.7013,up_in_Guy11
MGG_02691T0,10953,7702,1.462,1.022,0.7013,up_in_Guy11
MGG_09438T0,12057,7702,1,1.022,0.7014,up_in_Guy11
MGG_15288T0,12240,7703,1.382,1.022,0.7014,up_in_Guy11
MGG_00416T0,7613,7703,1.026,1.022,0.7014,up_in_Guy11
MGG_12982T0,4375,7703,1.249,1.022,0.7014,up_in_Guy11
MGG_02017T0,12065,7703,1,1.022,0.7015,up_in_Guy11
MGG_02659T0,1476,7704,1.351,1.022,0.7016,up_in_Guy11
MGG_16781T0,12066,7704,1,1.022,0.7016,up_in_Guy11
MGG_08477T0,12073,7705,1,1.022,0.7017,up_in_Guy11
MGG_08823T0,3034,7706,1.04,1.022,0.7017,up_in_Guy11
MGG_15615T0,12076,7707,1,1.022,0.7018,up_in_Guy11
MGG_14248T0,12082,7708,1,1.022,0.702,up_in_Guy11
MGG_14868T0,6187,7709,1.308,1.022,0.702,up_in_Guy11
MGG_10440T0,7599,7709,1.331,1.022,0.702,up_in_Guy11
MGG_18062T0,12099,7710,1,1.022,0.7021,up_in_Guy11
MGG_13154T0,8636,7711,1.129,1.022,0.7022,up_in_Guy11
MGG_02217T0,12100,7711,1,1.022,0.7022,up_in_Guy11
MGG_02287T0,8072,7712,1.029,1.022,0.7022,up_in_Guy11
MGG_15871T0,13127,7713,1.059,1.022,0.7024,up_in_Guy11
MGG_04978T0,1311,4094,0.9516,1.023,0.3177,up_in_Guy11
MGG_04377T0,2389,4094,0.9135,1.023,0.3177,up_in_Guy11
MGG_08117T0,4166,4095,0.8538,1.023,0.3179,up_in_Guy11
MGG_04431T0,187,4095,1.126,1.023,0.3179,up_in_Guy11
MGG_06273T0,7331,4112,0.7673,1.023,0.3197,up_in_Guy11
MGG_02638T0,8221,4114,1.21,1.023,0.3199,up_in_Guy11
MGG_16047T0,5023,4115,0.843,1.023,0.32,up_in_Guy11
MGG_17513T0,6079,4116,0.7504,1.023,0.3202,up_in_Guy11
MGG_17220T0,7248,4116,0.7953,1.023,0.3202,up_in_Guy11
MGG_00253T0,2916,4118,0.7576,1.023,0.3204,up_in_Guy11
MGG_00467T0,6581,4118,0.8339,1.023,0.3204,up_in_Guy11
MGG_16968T0,1839,4134,0.6229,1.023,0.3222,up_in_Guy11
MGG_08206T0,8226,4135,0.8211,1.023,0.3222,up_in_Guy11
MGG_17799T0,11980,7689,1,1.023,0.7001,up_in_Guy11
MGG_00364T0,9716,7689,1.096,1.023,0.7001,up_in_Guy11
MGG_14215T0,11981,7690,1,1.023,0.7002,up_in_Guy11
MGG_09805T0,11985,7691,1,1.023,0.7003,up_in_Guy11
MGG_11247T0,2249,7691,1.246,1.023,0.7003,up_in_Guy11
MGG_15519T0,11988,7692,1,1.023,0.7004,up_in_Guy11
MGG_10975T0,1368,7692,1.086,1.023,0.7004,up_in_Guy11
MGG_05779T0,11990,7693,1,1.023,0.7005,up_in_Guy11
MGG_07793T0,6279,7693,1.037,1.023,0.7005,up_in_Guy11
MGG_06604T0,11495,7693,1.31,1.023,0.7005,up_in_Guy11
MGG_06114T0,3745,7693,1.209,1.023,0.7005,up_in_Guy11
MGG_05695T0,1507,7694,1.101,1.023,0.7005,up_in_Guy11
MGG_04805T0,2408,7694,1.183,1.023,0.7006,up_in_Guy11
MGG_17256T0,12003,7694,1,1.023,0.7006,up_in_Guy11
MGG_14834T0,12008,7695,1,1.023,0.7007,up_in_Guy11
MGG_09932T0,4697,7696,1.035,1.023,0.7007,up_in_Guy11
MGG_03833T0,12025,7697,1,1.023,0.7009,up_in_Guy11
MGG_16208T0,8447,7697,1.207,1.023,0.7009,up_in_Guy11
MGG_06384T0,8304,7698,1.049,1.023,0.701,up_in_Guy11
MGG_09802T0,11321,7698,1.518,1.023,0.701,up_in_Guy11
MGG_08360T0,12033,7698,1,1.023,0.701,up_in_Guy11
MGG_05280T0,5055,4118,0.967,1.024,0.3204,up_in_Guy11
MGG_14938T0,3235,4120,0.8039,1.024,0.3206,up_in_Guy11
MGG_12005T0,1380,4121,0.7666,1.024,0.3207,up_in_Guy11
MGG_07628T0,4371,4123,1.049,1.024,0.3209,up_in_Guy11
MGG_02777T0,31,4123,0.7543,1.024,0.3209,up_in_Guy11
MGG_07348T0,7070,4125,0.7195,1.024,0.3212,up_in_Guy11
MGG_15423T0,5229,4126,0.6832,1.024,0.3213,up_in_Guy11
MGG_08015T0,8327,4127,0.7794,1.024,0.3214,up_in_Guy11
MGG_00521T0,9686,4128,0.7285,1.024,0.3214,up_in_Guy11
MGG_09500T0,8116,4128,0.8895,1.024,0.3215,up_in_Guy11
MGG_00872T0,12110,4129,0.7848,1.024,0.3216,up_in_Guy11
MGG_06264T0,8833,4129,0.8493,1.024,0.3216,up_in_Guy11
MGG_03606T0,3268,4129,0.7195,1.024,0.3216,up_in_Guy11
MGG_07336T0,11057,4130,0.7827,1.024,0.3217,up_in_Guy11
MGG_05212T0,3669,4131,0.8559,1.024,0.3218,up_in_Guy11
MGG_17618T0,9085,4131,0.7756,1.024,0.3218,up_in_Guy11
MGG_00435T0,10299,4133,0.7232,1.024,0.322,up_in_Guy11
MGG_15132T0,9606,4133,0.7096,1.024,0.322,up_in_Guy11
MGG_15274T0,10135,4133,0.8568,1.024,0.3221,up_in_Guy11
MGG_05846T0,10991,4134,0.7458,1.024,0.3221,up_in_Guy11
MGG_16728T0,6819,4134,0.8803,1.024,0.3222,up_in_Guy11
MGG_04237T0,4691,4136,0.7769,1.024,0.3224,up_in_Guy11
MGG_08616T0,2057,4138,0.9034,1.024,0.3225,up_in_Guy11
MGG_04089T0,5223,4139,0.7703,1.024,0.3226,up_in_Guy11
MGG_08784T0,7651,4140,0.9016,1.024,0.3228,up_in_Guy11
MGG_11062T0,4521,4141,0.8055,1.024,0.3229,up_in_Guy11
MGG_09714T0,9886,4141,0.7525,1.024,0.3229,up_in_Guy11
MGG_02288T0,11095,4141,0.7586,1.024,0.3229,up_in_Guy11
MGG_00496T0,862,4142,0.7824,1.024,0.323,up_in_Guy11
MGG_02754T0,4208,4143,0.7903,1.024,0.3231,up_in_Guy11
MGG_10580T0,1579,4144,0.8734,1.024,0.3232,up_in_Guy11
MGG_16195T0,8054,4144,0.8508,1.024,0.3232,up_in_Guy11
MGG_06081T1,4947,4146,0.6945,1.024,0.3235,up_in_Guy11
MGG_05640T0,5752,4147,0.8348,1.024,0.3235,up_in_Guy11
MGG_04369T0,5367,7672,1.167,1.024,0.6984,up_in_Guy11
MGG_15033T0,11869,7676,1,1.024,0.6989,up_in_Guy11
MGG_05844T0,1263,7677,1.088,1.024,0.6989,up_in_Guy11
MGG_14599T0,11872,7677,1,1.024,0.699,up_in_Guy11
MGG_09779T0,1560,7678,1.421,1.024,0.699,up_in_Guy11
MGG_15801T0,11883,7678,1,1.024,0.6991,up_in_Guy11
MGG_17213T0,11896,7679,1,1.024,0.6992,up_in_Guy11
MGG_15793T0,12288,7680,1,1.024,0.6992,up_in_Guy11
MGG_16491T0,11909,7680,1,1.024,0.6992,up_in_Guy11
MGG_07404T0,1308,7680,1.046,1.024,0.6993,up_in_Guy11
MGG_02222T0,11927,7681,1,1.024,0.6994,up_in_Guy11
MGG_17673T0,8792,7682,1.127,1.024,0.6994,up_in_Guy11
MGG_05554T0,11928,7682,1,1.024,0.6995,up_in_Guy11
MGG_06652T0,3119,7683,1.491,1.024,0.6995,up_in_Guy11
MGG_14831T0,6580,7684,1.012,1.024,0.6996,up_in_Guy11
MGG_00304T0,11946,7684,1,1.024,0.6996,up_in_Guy11
MGG_08881T0,7522,7685,1.062,1.024,0.6997,up_in_Guy11
MGG_08179T0,12297,7685,1.058,1.024,0.6997,up_in_Guy11
MGG_05216T0,9683,7686,1.046,1.024,0.6998,up_in_Guy11
MGG_17627T0,2296,7686,1.107,1.024,0.6998,up_in_Guy11
MGG_03290T0,11106,7686,1.431,1.024,0.6998,up_in_Guy11
MGG_09070T0,10979,7686,1.004,1.024,0.6999,up_in_Guy11
MGG_11681T0,11963,7686,1,1.024,0.6999,up_in_Guy11
MGG_15438T0,11972,7687,1,1.024,0.7,up_in_Guy11
MGG_02722T0,12366,7688,1.063,1.024,0.7,up_in_Guy11
MGG_10832T0,11411,7689,1.045,1.024,0.7001,up_in_Guy11
MGG_17081T0,9012,4126,0.7393,1.025,0.3213,up_in_Guy11
MGG_04969T0,10423,4149,0.9403,1.025,0.3238,up_in_Guy11
MGG_16209T0,6860,4150,0.8872,1.025,0.3239,up_in_Guy11
MGG_07149T0,8262,4150,0.7778,1.025,0.3239,up_in_Guy11
MGG_09893T0,7351,4152,0.8018,1.025,0.3241,up_in_Guy11
MGG_01070T0,6175,4153,0.892,1.025,0.3242,up_in_Guy11
MGG_07119T0,12431,4153,0.6087,1.025,0.3242,up_in_Guy11
MGG_05651T0,8001,4153,0.7578,1.025,0.3242,up_in_Guy11
MGG_07749T0,8879,4155,0.7243,1.025,0.3244,up_in_Guy11
MGG_03473T0,11111,4155,0.8459,1.025,0.3244,up_in_Guy11
MGG_13028T0,1630,4156,0.959,1.025,0.3245,up_in_Guy11
MGG_04015T0,8124,4156,0.7597,1.025,0.3245,up_in_Guy11
MGG_17077T0,11940,4157,0.8304,1.025,0.3247,up_in_Guy11
MGG_06441T0,2424,4160,0.7315,1.025,0.325,up_in_Guy11
MGG_08021T0,9033,4160,0.7391,1.025,0.325,up_in_Guy11
MGG_05451T0,1354,4160,0.6878,1.025,0.325,up_in_Guy11
MGG_08916T0,6355,4164,0.7549,1.025,0.3254,up_in_Guy11
MGG_01886T0,5165,4165,0.7364,1.025,0.3255,up_in_Guy11
MGG_06562T0,6232,7662,1.092,1.025,0.6975,up_in_Guy11
MGG_15489T1,1667,7662,0.9714,1.025,0.6975,up_in_Guy11
MGG_15430T0,11762,7662,1,1.025,0.6976,up_in_Guy11
MGG_07141T0,9608,7663,0.993,1.025,0.6976,up_in_Guy11
MGG_02125T0,6457,7663,1.058,1.025,0.6976,up_in_Guy11
MGG_05147T0,5465,7664,1.151,1.025,0.6977,up_in_Guy11
MGG_15272T0,7269,7666,1.053,1.025,0.6979,up_in_Guy11
MGG_14610T0,11808,7666,1,1.025,0.6979,up_in_Guy11
MGG_15910T0,11814,7667,1,1.025,0.698,up_in_Guy11
MGG_15182T0,11824,7668,1,1.025,0.6981,up_in_Guy11
MGG_09839T0,1202,7668,1.24,1.025,0.6981,up_in_Guy11
MGG_16060T0,5590,7669,1.042,1.025,0.6982,up_in_Guy11
MGG_05996T0,8391,7669,1.065,1.025,0.6982,up_in_Guy11
MGG_00883T0,9764,7669,1.205,1.025,0.6982,up_in_Guy11
MGG_12329T0,8276,7669,0.9167,1.025,0.6982,up_in_Guy11
MGG_08920T0,7483,7669,1.452,1.025,0.6982,up_in_Guy11
MGG_15997T0,11838,7669,1,1.025,0.6982,up_in_Guy11
MGG_02164T0,11843,7670,1,1.025,0.6983,up_in_Guy11
MGG_10785T0,163,7671,1.08,1.025,0.6984,up_in_Guy11
MGG_17015T0,11846,7671,1,1.025,0.6984,up_in_Guy11
MGG_04164T0,1695,7672,1.105,1.025,0.6984,up_in_Guy11
MGG_17295T0,11848,7672,1,1.025,0.6985,up_in_Guy11
MGG_09103T0,12224,7675,1.131,1.025,0.6988,up_in_Guy11
MGG_17551T0,11864,7675,1,1.025,0.6988,up_in_Guy11
MGG_15489T0,1665,7675,0.9714,1.025,0.6988,up_in_Guy11
MGG_01982T0,12603,7676,1.403,1.025,0.6989,up_in_Guy11
MGG_02849T0,3836,4160,0.8535,1.026,0.3249,up_in_Guy11
MGG_12307T0,7125,4162,0.9886,1.026,0.3252,up_in_Guy11
MGG_04119T0,2763,4163,0.7285,1.026,0.3253,up_in_Guy11
MGG_11473T0,5691,4164,0.8191,1.026,0.3254,up_in_Guy11
MGG_02671T0,3538,4178,0.8435,1.026,0.3269,up_in_Guy11
MGG_07485T0,7597,4190,0.773,1.026,0.3282,up_in_Guy11
MGG_16981T0,79,4190,0.8,1.026,0.3282,up_in_Guy11
MGG_08176T0,1003,4190,0.804,1.026,0.3283,up_in_Guy11
MGG_03807T0,6338,4191,0.7542,1.026,0.3284,up_in_Guy11
MGG_08527T0,5168,4191,0.816,1.026,0.3284,up_in_Guy11
MGG_01624T0,1982,4192,0.7189,1.026,0.3285,up_in_Guy11
MGG_15295T0,964,4193,0.9302,1.026,0.3285,up_in_Guy11
MGG_05255T0,12403,4193,0.8372,1.026,0.3286,up_in_Guy11
MGG_01818T0,5564,4194,0.7125,1.026,0.3287,up_in_Guy11
MGG_00408T0,9053,4195,0.9277,1.026,0.3288,up_in_Guy11
MGG_09735T0,5650,4195,0.726,1.026,0.3288,up_in_Guy11
MGG_02981T0,8326,4196,0.8027,1.026,0.3289,up_in_Guy11
MGG_05699T0,3462,4197,0.8398,1.026,0.329,up_in_Guy11
MGG_12632T0,5112,4198,1.13,1.026,0.3291,up_in_Guy11
MGG_06195T0,2967,4199,0.7637,1.026,0.3292,up_in_Guy11
MGG_04385T0,9167,4200,0.7832,1.026,0.3293,up_in_Guy11
MGG_06734T0,11098,4200,0.843,1.026,0.3294,up_in_Guy11
MGG_09850T0,6797,4201,0.8926,1.026,0.3294,up_in_Guy11
MGG_09489T0,9914,4201,0.772,1.026,0.3294,up_in_Guy11
MGG_11701T0,3954,4201,0.7452,1.026,0.3295,up_in_Guy11
MGG_17155T0,5090,4202,0.7505,1.026,0.3295,up_in_Guy11
MGG_01214T0,10123,4203,0.7973,1.026,0.3296,up_in_Guy11
