target_id,gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value,direction,condition,control
EFMOT00000000229,12945,835.5,1.707,0.5754,0.02573,up_in_pmk1,mst7,pmk1
MGG_14071T0,7928,1121,0.2878,0.5755,0.04217,up_in_mst7,mst7,pmk1
MGG_01202T0,5280,1128,0.2907,0.5755,0.0426,up_in_mst7,mst7,pmk1
MGG_02330T0,7970,1128,0.2763,0.5755,0.04264,up_in_mst7,mst7,pmk1
MGG_04011T0,9715,842.2,2.699,0.5755,0.02608,up_in_pmk1,mst7,pmk1
MGG_15227T0,4796,844.7,2.495,0.5755,0.02621,up_in_pmk1,mst7,pmk1
MGG_04525T0,6385,847.1,2.071,0.5755,0.02634,up_in_pmk1,mst7,pmk1
MGG_16708T0,807,851.2,2.174,0.5755,0.02655,up_in_pmk1,mst7,pmk1
MGG_13562T0,11218,1127,0.2465,0.5756,0.04257,up_in_mst7,mst7,pmk1
MGG_16231T0,7678,1142,0.2951,0.5756,0.04352,up_in_mst7,mst7,pmk1
MGG_08725T0,5835,1165,0.2984,0.5756,0.04499,up_in_mst7,mst7,pmk1
MGG_00393T0,8531,830.7,2.602,0.5756,0.02548,up_in_pmk1,mst7,pmk1
MGG_17638T0,10262,859.5,1.377,0.5756,0.02699,up_in_pmk1,mst7,pmk1
EFMOT00000000152,12876,1164,0.3232,0.5757,0.04491,up_in_mst7,mst7,pmk1
MGG_15579T0,7590,830,2.291,0.5757,0.02544,up_in_pmk1,mst7,pmk1
MGG_06959T0,11133,848.1,2.378,0.5757,0.02639,up_in_pmk1,mst7,pmk1
MGG_04436T0,7891,1127,0.2716,0.5758,0.04253,up_in_mst7,mst7,pmk1
MGG_18047T0,13275,853.1,2.696,0.5758,0.02665,up_in_pmk1,mst7,pmk1
MGG_00374T0,10182,1121,0.4496,0.5759,0.04215,up_in_mst7,mst7,pmk1
MGG_02289T0,5951,1125,0.2631,0.5759,0.04241,up_in_mst7,mst7,pmk1
MGG_04108T0,203,1158,0.2899,0.5759,0.04454,up_in_mst7,mst7,pmk1
MGG_02717T0,3990,835.1,1.355,0.5759,0.02571,up_in_pmk1,mst7,pmk1
MGG_03039T0,8438,1146,0.2912,0.576,0.04372,up_in_mst7,mst7,pmk1
MGG_10024T0,12123,1147,0.2416,0.576,0.04381,up_in_mst7,mst7,pmk1
MGG_04248T0,5656,1153,0.2758,0.576,0.04419,up_in_mst7,mst7,pmk1
MGG_05045T0,6517,1156,0.3017,0.576,0.04441,up_in_mst7,mst7,pmk1
MGG_12108T0,2919,1158,0.3208,0.576,0.0445,up_in_mst7,mst7,pmk1
MGG_03535T0,12319,846.7,2.59,0.576,0.02632,up_in_pmk1,mst7,pmk1
MGG_05111T0,3001,1163,0.3091,0.5761,0.04481,up_in_mst7,mst7,pmk1
MGG_01961T0,11517,1164,0.3423,0.5761,0.0449,up_in_mst7,mst7,pmk1
MGG_01991T0,6422,1167,0.3082,0.5761,0.04511,up_in_mst7,mst7,pmk1
MGG_17896T0,6319,1124,0.246,0.5762,0.04239,up_in_mst7,mst7,pmk1
MGG_09640T0,8215,1126,0.399,0.5762,0.04252,up_in_mst7,mst7,pmk1
MGG_14676T0,1100,843.6,2.698,0.5762,0.02616,up_in_pmk1,mst7,pmk1
MGG_00836T0,3086,1126,0.2864,0.5763,0.04249,up_in_mst7,mst7,pmk1
MGG_12810T0,8859,1147,0.3495,0.5763,0.04378,up_in_mst7,mst7,pmk1
MGG_15777T1,5532,1156,0.2804,0.5763,0.04439,up_in_mst7,mst7,pmk1
MGG_03980T0,3100,833.7,2.216,0.5763,0.02564,up_in_pmk1,mst7,pmk1
MGG_08121T0,960,844.5,2.45,0.5763,0.0262,up_in_pmk1,mst7,pmk1
MGG_15380T0,7652,1152,0.3028,0.5764,0.04414,up_in_mst7,mst7,pmk1
MGG_09830T0,9232,1153,0.3015,0.5764,0.04418,up_in_mst7,mst7,pmk1
MGG_03536T0,4285,1158,0.3136,0.5764,0.04449,up_in_mst7,mst7,pmk1
MGG_11794T0,7375,1161,0.2772,0.5764,0.0447,up_in_mst7,mst7,pmk1
MGG_05020T0,5412,1164,0.3159,0.5764,0.04487,up_in_mst7,mst7,pmk1
MGG_06077T0,12645,1169,0.3128,0.5764,0.04522,up_in_mst7,mst7,pmk1
MGG_00805T0,2965,1162,0.2716,0.5765,0.04475,up_in_mst7,mst7,pmk1
MGG_00566T0,4325,1162,0.2711,0.5765,0.0448,up_in_mst7,mst7,pmk1
MGG_15985T0,7976,1168,0.4088,0.5765,0.04519,up_in_mst7,mst7,pmk1
MGG_02545T0,1415,859.4,2.525,0.5765,0.02699,up_in_pmk1,mst7,pmk1
MGG_02866T0,3473,1148,0.2808,0.5766,0.04389,up_in_mst7,mst7,pmk1
MGG_08777T0,2761,1150,0.2789,0.5767,0.04403,up_in_mst7,mst7,pmk1
MGG_02616T0,12531,1152,0.3336,0.5767,0.04412,up_in_mst7,mst7,pmk1
MGG_15695T0,1729,1156,0.4228,0.5768,0.04439,up_in_mst7,mst7,pmk1
MGG_00041T0,5933,1161,0.2617,0.5768,0.04469,up_in_mst7,mst7,pmk1
MGG_07119T0,12431,1150,0.2666,0.5769,0.044,up_in_mst7,mst7,pmk1
MGG_06316T0,11986,1151,0.2812,0.577,0.0441,up_in_mst7,mst7,pmk1
MGG_13669T0,9972,1149,0.3239,0.5771,0.04397,up_in_mst7,mst7,pmk1
MGG_02942T0,5226,869.7,2.368,0.5771,0.02754,up_in_pmk1,mst7,pmk1
MGG_00151T0,4053,1156,0.2996,0.5772,0.04438,up_in_mst7,mst7,pmk1
MGG_06981T0,4092,1155,0.2998,0.5773,0.04434,up_in_mst7,mst7,pmk1
MGG_00857T0,11099,1161,0.3079,0.5773,0.04468,up_in_mst7,mst7,pmk1
MGG_07919T0,3356,869.1,2.26,0.5773,0.02751,up_in_pmk1,mst7,pmk1
MGG_12906T0,11114,870.9,2.427,0.5775,0.0276,up_in_pmk1,mst7,pmk1
MGG_08708T0,5796,1178,0.2918,0.5779,0.04577,up_in_mst7,mst7,pmk1
MGG_02327T0,10774,1172,0.2952,0.578,0.04539,up_in_mst7,mst7,pmk1
EFMOT00000000285,12985,1177,0.3197,0.578,0.04574,up_in_mst7,mst7,pmk1
MGG_06199T0,5142,866.6,2.353,0.5782,0.02737,up_in_pmk1,mst7,pmk1
MGG_14648T0,4467,869.1,2.33,0.5782,0.02751,up_in_pmk1,mst7,pmk1
MGG_00485T0,694,866,2.495,0.5784,0.02734,up_in_pmk1,mst7,pmk1
MGG_00867T0,6717,1173,0.2974,0.5785,0.045469999999999997,up_in_mst7,mst7,pmk1
MGG_02710T0,581,1176,0.2658,0.5785,0.04569,up_in_mst7,mst7,pmk1
MGG_15344T0,3404,1177,0.3083,0.5785,0.04573,up_in_mst7,mst7,pmk1
MGG_03680T0,4498,1176,0.4175,0.5786,0.04565,up_in_mst7,mst7,pmk1
MGG_16239T0,6609,868.6,1.843,0.5786,0.02748,up_in_pmk1,mst7,pmk1
MGG_08764T1,2753,1174,0.2398,0.5788,0.04554,up_in_mst7,mst7,pmk1
MGG_02911T0,4746,1175,0.2971,0.5788,0.04558,up_in_mst7,mst7,pmk1
MGG_00704T0,9731,867.9,2.679,0.5788,0.02744,up_in_pmk1,mst7,pmk1
MGG_05569T0,8305,1176,0.3043,0.5791,0.04565,up_in_mst7,mst7,pmk1
MGG_04472T0,2322,884.4,2.315,0.5791,0.02833,up_in_pmk1,mst7,pmk1
MGG_14802T0,4144,887.6,2.04,0.5791,0.0285,up_in_pmk1,mst7,pmk1
MGG_14297T0,3972,1180,0.304,0.5793,0.04593,up_in_mst7,mst7,pmk1
MGG_08826T0,2290,885.5,2.136,0.5794,0.02839,up_in_pmk1,mst7,pmk1
MGG_06960T0,973,888.8,2.418,0.5795,0.02857,up_in_pmk1,mst7,pmk1
MGG_09947T0,6342,887.2,2.382,0.5796,0.02848,up_in_pmk1,mst7,pmk1
MGG_05891T0,254,884.2,1.87,0.5797,0.02832,up_in_pmk1,mst7,pmk1
MGG_03202T0,6887,886.7,2.28,0.5798,0.02845,up_in_pmk1,mst7,pmk1
MGG_16292T0,6125,874,2.243,0.5801,0.02777,up_in_pmk1,mst7,pmk1
MGG_00449T0,10915,1182,0.2884,0.5802,0.04605,up_in_mst7,mst7,pmk1
MGG_03921T0,9194,1183,0.3255,0.5803,0.04609,up_in_mst7,mst7,pmk1
MGG_15603T0,4012,884.1,1.144,0.5805,0.02831,up_in_pmk1,mst7,pmk1
MGG_07280T0,2885,883.7,2.346,0.5809,0.02829,up_in_pmk1,mst7,pmk1
MGG_17161T0,196,883,2.17,0.5811,0.02826,up_in_pmk1,mst7,pmk1
MGG_04377T0,2389,878.2,2.18,0.5812,0.028,up_in_pmk1,mst7,pmk1
MGG_09183T0,3006,875.9,2.345,0.5813,0.02787,up_in_pmk1,mst7,pmk1
MGG_08182T0,11363,882.7,2.292,0.5817,0.02824,up_in_pmk1,mst7,pmk1
MGG_08142T0,2696,877.9,2.268,0.5818,0.02798,up_in_pmk1,mst7,pmk1
MGG_00881T0,2156,898.1,2.478,0.5819,0.02908,up_in_pmk1,mst7,pmk1
MGG_04910T0,2682,896.6,2.303,0.582,0.029,up_in_pmk1,mst7,pmk1
MGG_13532T0,1073,880.7,2.138,0.5821,0.02813,up_in_pmk1,mst7,pmk1
MGG_15518T0,505,881.5,2.14,0.5821,0.02817,up_in_pmk1,mst7,pmk1
MGG_06529T0,4749,892,2.114,0.5821,0.02874,up_in_pmk1,mst7,pmk1
MGG_17090T0,6598,896.1,2.282,0.5822,0.02897,up_in_pmk1,mst7,pmk1
MGG_02239T0,9570,1187,0.3403,0.5824,0.04635,up_in_mst7,mst7,pmk1
MGG_01328T0,6419,877.7,2.265,0.5824,0.02797,up_in_pmk1,mst7,pmk1
MGG_10569T0,6770,895.4,2.239,0.5824,0.02893,up_in_pmk1,mst7,pmk1
MGG_14896T0,4896,880.2,1.93,0.5825,0.0281,up_in_pmk1,mst7,pmk1
MGG_09698T0,8311,882.7,2.741,0.5825,0.02824,up_in_pmk1,mst7,pmk1
MGG_03191T0,2516,897.9,2.244,0.5825,0.02907,up_in_pmk1,mst7,pmk1
MGG_05351T0,2854,1186,0.3712,0.5826,0.04632,up_in_mst7,mst7,pmk1
MGG_03362T0,8446,895,2.253,0.5828,0.02891,up_in_pmk1,mst7,pmk1
MGG_17432T0,2197,1189,0.3217,0.583,0.04649,up_in_mst7,mst7,pmk1
MGG_02827T0,3315,1188,0.2823,0.5834,0.04647,up_in_mst7,mst7,pmk1
MGG_14592T0,12654,894.9,1.969,0.5836,0.0289,up_in_pmk1,mst7,pmk1
MGG_10400T0,1150,907.8,1.927,0.5837,0.02961,up_in_pmk1,mst7,pmk1
MGG_15696T0,5791,1190,0.2846,0.5838,0.04659,up_in_mst7,mst7,pmk1
MGG_16203T0,12481,894.4,2.094,0.5839,0.02887,up_in_pmk1,mst7,pmk1
MGG_07493T0,3793,906.5,2.346,0.584,0.02954,up_in_pmk1,mst7,pmk1
MGG_17254T0,7187,907.4,1.659,0.5842,0.02959,up_in_pmk1,mst7,pmk1
MGG_02885T0,3242,1192,0.2916,0.5843,0.04672,up_in_mst7,mst7,pmk1
MGG_16028T0,615,1192,0.3025,0.5846,0.0467,up_in_mst7,mst7,pmk1
MGG_07792T0,2802,905.4,2.401,0.5846,0.02948,up_in_pmk1,mst7,pmk1
MGG_17738T0,10218,906.2,2.312,0.5846,0.02952,up_in_pmk1,mst7,pmk1
MGG_17756T0,481,905.2,1.692,0.5852,0.02946,up_in_pmk1,mst7,pmk1
MGG_00765T0,911,905,2.7,0.5858,0.02945,up_in_pmk1,mst7,pmk1
MGG_04449T0,282,1195,0.3573,0.586,0.0469,up_in_mst7,mst7,pmk1
MGG_00174T0,6675,910.9,2.214,0.5862,0.02978,up_in_pmk1,mst7,pmk1
MGG_09212T0,3448,903.8,1.3,0.5863,0.02939,up_in_pmk1,mst7,pmk1
MGG_18062T0,12099,904.9,2.16,0.5867,0.02945,up_in_pmk1,mst7,pmk1
MGG_07302T1,2749,1197,0.556,0.5868,0.04705,up_in_mst7,mst7,pmk1
MGG_17532T0,8915,1198,0.3034,0.5869,0.0471,up_in_mst7,mst7,pmk1
MGG_05689T0,9670,903.6,2.197,0.5869,0.02937,up_in_pmk1,mst7,pmk1
MGG_06966T0,4120,925.9,2.175,0.5869,0.03061,up_in_pmk1,mst7,pmk1
MGG_04368T0,1672,1197,0.291,0.587,0.04702,up_in_mst7,mst7,pmk1
MGG_15827T0,6335,952.3,2.156,0.5875,0.03209,up_in_pmk1,mst7,pmk1
MGG_14701T0,4032,925.7,2.111,0.5876,0.0306,up_in_pmk1,mst7,pmk1
MGG_01087T0,7872,1201,0.2841,0.5878,0.04731,up_in_mst7,mst7,pmk1
MGG_13508T0,5126,913.2,2.119,0.5879,0.02991,up_in_pmk1,mst7,pmk1
MGG_13028T0,1630,944.9,1.924,0.5879,0.03168,up_in_pmk1,mst7,pmk1
MGG_05212T0,3669,950.4,2.234,0.5879,0.03199,up_in_pmk1,mst7,pmk1
MGG_12887T0,7324,951.9,2.248,0.5879,0.03207,up_in_pmk1,mst7,pmk1
MGG_07338T1,7625,954.2,2.117,0.5879,0.0322,up_in_pmk1,mst7,pmk1
MGG_16865T0,12109,951.2,2.255,0.588,0.03203,up_in_pmk1,mst7,pmk1
MGG_15719T0,2030,1201,0.283,0.5881,0.04729,up_in_mst7,mst7,pmk1
MGG_08689T0,470,1202,0.3058,0.5881,0.04737,up_in_mst7,mst7,pmk1
MGG_04026T0,3387,953.7,2.022,0.5881,0.03217,up_in_pmk1,mst7,pmk1
MGG_16458T0,1181,955.2,2.506,0.5881,0.03226,up_in_pmk1,mst7,pmk1
MGG_10236T0,9565,1200,0.3237,0.5882,0.04725,up_in_mst7,mst7,pmk1
MGG_04190T0,9205,1203,0.2857,0.5882,0.04743,up_in_mst7,mst7,pmk1
MGG_09393T0,8357,1204,0.2833,0.5882,0.04752,up_in_mst7,mst7,pmk1
MGG_04941T0,4807,1204,0.2999,0.5883,0.04748,up_in_mst7,mst7,pmk1
MGG_00384T0,7725,925.6,2.176,0.5883,0.03059,up_in_pmk1,mst7,pmk1
MGG_01465T0,9763,921.8,1.419,0.5885,0.03038,up_in_pmk1,mst7,pmk1
MGG_01047T0,3416,944.7,2.309,0.5885,0.03167,up_in_pmk1,mst7,pmk1
MGG_17484T0,8563,950.2,1.364,0.5885,0.03198,up_in_pmk1,mst7,pmk1
MGG_04934T0,3525,931.4,2.175,0.5886,0.03092,up_in_pmk1,mst7,pmk1
MGG_16333T0,8331,1207,0.2958,0.5888,0.04769,up_in_mst7,mst7,pmk1
MGG_16797T0,2150,1206,0.2997,0.5889,0.04762,up_in_mst7,mst7,pmk1
MGG_03026T0,1946,1207,1.202,0.5889,0.04766,up_in_mst7,mst7,pmk1
MGG_10066T0,1043,925.3,2.158,0.5889,0.03058,up_in_pmk1,mst7,pmk1
MGG_06846T0,9796,921.5,2.019,0.5891,0.03037,up_in_pmk1,mst7,pmk1
MGG_02692T0,6660,944.5,2.598,0.5891,0.03165,up_in_pmk1,mst7,pmk1
MGG_06722T0,2897,950,2.379,0.5891,0.03196,up_in_pmk1,mst7,pmk1
MGG_00184T0,3205,930.5,2.215,0.5893,0.03087,up_in_pmk1,mst7,pmk1
MGG_00576T0,2282,932.8,2.14,0.5893,0.031,up_in_pmk1,mst7,pmk1
MGG_00564T0,9118,931.3,2.283,0.5894,0.03092,up_in_pmk1,mst7,pmk1
MGG_05085T0,5146,915.6,2.234,0.5895,0.03004,up_in_pmk1,mst7,pmk1
MGG_05343T0,9146,924.3,1.945,0.5895,0.03052,up_in_pmk1,mst7,pmk1
MGG_01509T0,7616,923.6,1.965,0.5896,0.03048,up_in_pmk1,mst7,pmk1
MGG_04629T0,6530,925.3,2.321,0.5897,0.03058,up_in_pmk1,mst7,pmk1
MGG_18004T0,10627,1210,0.3354,0.5898,0.04786,up_in_mst7,mst7,pmk1
MGG_15555T0,11823,978.5,1.22,0.5898,0.03359,up_in_pmk1,mst7,pmk1
MGG_03724T0,7830,919.9,2.11,0.5899,0.03028,up_in_pmk1,mst7,pmk1
MGG_16424T0,7931,921.5,2.386,0.5899,0.03037,up_in_pmk1,mst7,pmk1
MGG_16612T0,2228,944.5,2.265,0.5899,0.03165,up_in_pmk1,mst7,pmk1
MGG_00348T0,4668,949.9,2.114,0.5899,0.03196,up_in_pmk1,mst7,pmk1
MGG_02956T0,5886,920.8,2.098,0.59,0.03032,up_in_pmk1,mst7,pmk1
MGG_01982T0,12603,929.6,2.348,0.59,0.03082,up_in_pmk1,mst7,pmk1
EFMOT00000000256,12962,930.5,1.673,0.5901,0.03087,up_in_pmk1,mst7,pmk1
MGG_16234T0,2557,936.7,2.075,0.5901,0.03122,up_in_pmk1,mst7,pmk1
MGG_15550T0,526,949.4,2.357,0.5901,0.03193,up_in_pmk1,mst7,pmk1
MGG_08789T0,10308,980.4,1.776,0.5901,0.0337,up_in_pmk1,mst7,pmk1
MGG_04599T0,1497,940,2.338,0.5902,0.0314,up_in_pmk1,mst7,pmk1
MGG_16927T0,2775,988.1,2.342,0.5902,0.03415,up_in_pmk1,mst7,pmk1
MGG_15272T0,7269,1210,0.2754,0.5903,0.04786,up_in_mst7,mst7,pmk1
MGG_05752T0,12447,936.2,2.256,0.5903,0.03119,up_in_pmk1,mst7,pmk1
MGG_01577T0,2386,948,2.383,0.5903,0.03185,up_in_pmk1,mst7,pmk1
MGG_12316T0,8332,978.3,2.387,0.5903,0.03358,up_in_pmk1,mst7,pmk1
MGG_17251T0,9,934.8,1.674,0.5905,0.03111,up_in_pmk1,mst7,pmk1
MGG_03087T0,2321,939.5,2.195,0.5905,0.03137,up_in_pmk1,mst7,pmk1
MGG_17494T0,13112,999.1,1.458,0.5905,0.03479,up_in_pmk1,mst7,pmk1
MGG_02767T0,7744,918.9,2.216,0.5906,0.03022,up_in_pmk1,mst7,pmk1
MGG_06434T0,6523,919.7,2.058,0.5906,0.03027,up_in_pmk1,mst7,pmk1
MGG_01516T0,12665,938,2.499,0.5906,0.03129,up_in_pmk1,mst7,pmk1
MGG_15403T0,5956,938.8,2.073,0.5906,0.03133,up_in_pmk1,mst7,pmk1
MGG_07037T0,6272,959.2,2.189,0.5906,0.03249,up_in_pmk1,mst7,pmk1
MGG_12129T0,876,977.8,2.576,0.5906,0.03355,up_in_pmk1,mst7,pmk1
MGG_06751T0,10558,935.8,2.628,0.5907,0.03116,up_in_pmk1,mst7,pmk1
MGG_17957T0,3328,942.8,2.318,0.5907,0.03156,up_in_pmk1,mst7,pmk1
MGG_00015T0,3790,944.4,1.981,0.5907,0.03165,up_in_pmk1,mst7,pmk1
MGG_06259T0,11832,949.2,2.285,0.5907,0.03192,up_in_pmk1,mst7,pmk1
MGG_15478T0,6374,980.2,2.269,0.5907,0.03369,up_in_pmk1,mst7,pmk1
MGG_14783T0,11104,989.4,2.463,0.5907,0.03423,up_in_pmk1,mst7,pmk1
MGG_04045T0,12228,943.9,2.262,0.5909,0.03162,up_in_pmk1,mst7,pmk1
MGG_06260T0,3196,960.3,1.248,0.5909,0.03255,up_in_pmk1,mst7,pmk1
MGG_01134T0,4211,987.3,2.296,0.5909,0.0341,up_in_pmk1,mst7,pmk1
MGG_05058T0,2045,988.1,1.184,0.5909,0.03415,up_in_pmk1,mst7,pmk1
MGG_03678T0,3371,917.7,2.21,0.591,0.03016,up_in_pmk1,mst7,pmk1
MGG_00565T0,734,958.8,2.233,0.591,0.03247,up_in_pmk1,mst7,pmk1
MGG_18077T0,5354,998.8,2.223,0.591,0.03477,up_in_pmk1,mst7,pmk1
MGG_03102T0,4884,1232,0.3505,0.5911,0.04935,up_in_mst7,mst7,pmk1
MGG_10060T0,9123,1235,0.2977,0.5911,0.04953,up_in_mst7,mst7,pmk1
MGG_16015T0,4624,1236,0.3059,0.5911,0.04957,up_in_mst7,mst7,pmk1
MGG_05870T0,4522,941.6,2.206,0.5911,0.03149,up_in_pmk1,mst7,pmk1
MGG_06191T0,9308,1000,2.122,0.5911,0.03487,up_in_pmk1,mst7,pmk1
MGG_10772T0,9069,1234,0.295,0.5912,0.04949,up_in_mst7,mst7,pmk1
MGG_02570T0,7593,1237,0.2933,0.5912,0.04967,up_in_mst7,mst7,pmk1
MGG_17403T0,212,942.5,1.794,0.5912,0.03154,up_in_pmk1,mst7,pmk1
MGG_01520T0,10321,997.5,2.108,0.5912,0.0347,up_in_pmk1,mst7,pmk1
MGG_09878T0,7886,1001,1.921,0.5912,0.03492,up_in_pmk1,mst7,pmk1
MGG_15784T0,9957,918.8,3.003,0.5913,0.03021,up_in_pmk1,mst7,pmk1
MGG_06729T0,12317,961.4,2.066,0.5913,0.03261,up_in_pmk1,mst7,pmk1
MGG_12381T0,8166,962.2,2.292,0.5913,0.03266,up_in_pmk1,mst7,pmk1
MGG_15354T0,8502,976.9,2.208,0.5913,0.0335,up_in_pmk1,mst7,pmk1
MGG_09249T0,3611,986.9,2.172,0.5913,0.03408,up_in_pmk1,mst7,pmk1
MGG_10926T0,6933,1229,0.2924,0.5914,0.04915,up_in_mst7,mst7,pmk1
MGG_09550T0,4335,1233,0.302,0.5914,0.04942,up_in_mst7,mst7,pmk1
MGG_01096T0,7476,1234,0.4637,0.5914,0.04946,up_in_mst7,mst7,pmk1
MGG_00734T0,506,977.8,2.02,0.5914,0.03355,up_in_pmk1,mst7,pmk1
MGG_14422T0,10694,990.8,1.674,0.5914,0.03431,up_in_pmk1,mst7,pmk1
MGG_03051T0,12456,1229,0.2863,0.5915,0.04912,up_in_mst7,mst7,pmk1
MGG_17029T0,10992,1232,0.3313,0.5915,0.04934,up_in_mst7,mst7,pmk1
MGG_16494T0,9476,991.7,1.589,0.5915,0.03436,up_in_pmk1,mst7,pmk1
MGG_01326T0,12671,1237,0.293,0.5916,0.04966,up_in_mst7,mst7,pmk1
MGG_15592T0,7945,998.7,2.239,0.5916,0.03477,up_in_pmk1,mst7,pmk1
MGG_04964T0,3135,963.4,2.167,0.5917,0.03273,up_in_pmk1,mst7,pmk1
MGG_07205T0,4039,986.7,2.066,0.5918,0.03407,up_in_pmk1,mst7,pmk1
MGG_15699T0,10718,997.4,2.143,0.5918,0.03469,up_in_pmk1,mst7,pmk1
MGG_02952T0,2519,1229,0.268,0.5919,0.0491,up_in_mst7,mst7,pmk1
MGG_04895T0,1772,1225,0.3619,0.592,0.04885,up_in_mst7,mst7,pmk1
MGG_09298T0,3102,1232,0.3215,0.592,0.04933,up_in_mst7,mst7,pmk1
MGG_16503T0,4643,966.8,2.093,0.592,0.03292,up_in_pmk1,mst7,pmk1
MGG_08893T0,5931,976.8,2.072,0.592,0.0335,up_in_pmk1,mst7,pmk1
MGG_15233T0,7944,1228,0.2912,0.5921,0.04903,up_in_mst7,mst7,pmk1
MGG_15146T0,3394,1240,0.296,0.5921,0.04984,up_in_mst7,mst7,pmk1
MGG_08535T0,9839,968.4,2.255,0.5921,0.03302,up_in_pmk1,mst7,pmk1
MGG_02853T0,7893,1003,1.117,0.5921,0.03502,up_in_pmk1,mst7,pmk1
MGG_06991T0,3546,1224,0.336,0.5922,0.04878,up_in_mst7,mst7,pmk1
MGG_08112T0,1176,985.6,2.081,0.5922,0.034,up_in_pmk1,mst7,pmk1
MGG_10463T0,429,995.5,2.362,0.5922,0.03458,up_in_pmk1,mst7,pmk1
MGG_08662T0,9756,993.3,2.459,0.5923,0.03445,up_in_pmk1,mst7,pmk1
MGG_02621T0,850,1226,0.3132,0.5924,0.04892,up_in_mst7,mst7,pmk1
MGG_05812T0,10115,1227,0.2812,0.5924,0.04897,up_in_mst7,mst7,pmk1
MGG_13338T0,6068,1227,0.3355,0.5924,0.04901,up_in_mst7,mst7,pmk1
MGG_06913T0,12622,1229,0.28,0.5924,0.0491,up_in_mst7,mst7,pmk1
MGG_15027T0,3666,1232,0.281,0.5924,0.04933,up_in_mst7,mst7,pmk1
MGG_03634T0,893,986.5,2.147,0.5924,0.03406,up_in_pmk1,mst7,pmk1
MGG_09804T0,10881,1225,0.3045,0.5925,0.04884,up_in_mst7,mst7,pmk1
MGG_05700T0,7258,995,1.875,0.5925,0.03455,up_in_pmk1,mst7,pmk1
MGG_17162T0,4017,996.6,1.945,0.5925,0.03464,up_in_pmk1,mst7,pmk1
MGG_16697T0,7578,997.3,2.34,0.5925,0.03469,up_in_pmk1,mst7,pmk1
MGG_00949T0,6899,1008,2.309,0.5925,0.03531,up_in_pmk1,mst7,pmk1
MGG_08922T0,10245,1240,0.3229,0.5926,0.04983,up_in_mst7,mst7,pmk1
MGG_16146T0,1726,971.2,2.144,0.5926,0.03318,up_in_pmk1,mst7,pmk1
EFMOT00000000137,12864,1004,2.205,0.5926,0.03509,up_in_pmk1,mst7,pmk1
MGG_01731T0,2599,1224,0.2972,0.5927,0.04877,up_in_mst7,mst7,pmk1
MGG_17627T0,2296,970.6,2.644,0.5927,0.03314,up_in_pmk1,mst7,pmk1
MGG_03620T0,9787,972.9,2.15,0.5927,0.03327,up_in_pmk1,mst7,pmk1
MGG_17244T0,12380,976.7,2.634,0.5927,0.03349,up_in_pmk1,mst7,pmk1
MGG_05060T0,10726,1216,1.024,0.5928,0.04824,up_in_mst7,mst7,pmk1
MGG_16342T0,10705,1222,0.3184,0.5928,0.04864,up_in_mst7,mst7,pmk1
MGG_04388T0,3616,1232,0.3034,0.5928,0.04932,up_in_mst7,mst7,pmk1
MGG_06007T0,3393,966.8,2.413,0.5928,0.03292,up_in_pmk1,mst7,pmk1
MGG_00365T0,4300,968.3,2.218,0.5928,0.03301,up_in_pmk1,mst7,pmk1
MGG_11192T0,6064,969.9,1.979,0.5928,0.0331,up_in_pmk1,mst7,pmk1
MGG_09847T0,9509,1220,0.3512,0.5929,0.04852,up_in_mst7,mst7,pmk1
MGG_08311T0,11140,1244,0.3102,0.5929,0.05012,up_in_mst7,mst7,pmk1
MGG_03060T0,2135,985.4,1.237,0.5929,0.034,up_in_pmk1,mst7,pmk1
EFMOT00000000116,12848,1009,0.7823,0.5929,0.03538,up_in_pmk1,mst7,pmk1
MGG_00221T0,12554,1215,0.2622,0.593,0.04822,up_in_mst7,mst7,pmk1
MGG_04890T0,9534,994.7,1.953,0.593,0.03454,up_in_pmk1,mst7,pmk1
MGG_07131T0,8487,1215,0.3119,0.5931,0.04818,up_in_mst7,mst7,pmk1
MGG_14641T0,9813,1221,0.4912,0.5931,0.04863,up_in_mst7,mst7,pmk1
MGG_08206T0,8226,1242,0.3126,0.5931,0.05001,up_in_mst7,mst7,pmk1
MGG_00105T0,8038,966.3,2.156,0.5931,0.03289,up_in_pmk1,mst7,pmk1
MGG_04623T0,7328,1006,2.038,0.5931,0.03517,up_in_pmk1,mst7,pmk1
MGG_03079T0,9759,1008,2.01,0.5931,0.0353,up_in_pmk1,mst7,pmk1
MGG_13947T1,2555,1223,0.3176,0.5932,0.04877,up_in_mst7,mst7,pmk1
MGG_17241T0,8654,1242,0.3115,0.5932,0.04997,up_in_mst7,mst7,pmk1
MGG_12408T0,10250,1244,0.3184,0.5932,0.0501,up_in_mst7,mst7,pmk1
MGG_17851T0,6442,972.6,2.363,0.5932,0.03326,up_in_pmk1,mst7,pmk1
MGG_01337T0,3631,1220,0.3162,0.5933,0.04851,up_in_mst7,mst7,pmk1
MGG_08831T0,7447,985.1,1.818,0.5933,0.03398,up_in_pmk1,mst7,pmk1
MGG_05994T0,2861,1223,0.3028,0.5934,0.04874,up_in_mst7,mst7,pmk1
MGG_17516T0,11904,965.8,1.531,0.5934,0.03287,up_in_pmk1,mst7,pmk1
MGG_13499T0,946,1218,0.2904,0.5935,0.04839,up_in_mst7,mst7,pmk1
