sample1,sample2,name1,time1,rep1,name2,time2,rep2,pearson_cor,spearman_cor,comparison_type
mst7_4_2,Guy11_4_3,mst7,4,2,Guy11,4,3,0.8412597315012299,0.8551760239250005,"Different strain, same time"
mst7_24_2,Guy11_4_3,mst7,24,2,Guy11,4,3,0.6387640242518571,0.6544487823011321,"Different strains, different time"
MST7WT_0_2,Guy11_4_3,MST7WT,0,2,Guy11,4,3,0.5958122560770376,0.6114070928211366,"Different strains, different time"
MST7WT_2_2,Guy11_4_3,MST7WT,2,2,Guy11,4,3,0.8843411720251182,0.8902860199426021,"Different strains, different time"
MST7WT_4_2,Guy11_4_3,MST7WT,4,2,Guy11,4,3,0.969841860111544,0.9687878419987622,"Different strain, same time"
MST7WT_24_2,Guy11_4_3,MST7WT,24,2,Guy11,4,3,0.55391112052917,0.5593976482499955,"Different strains, different time"
MST7PM_0_2,Guy11_4_3,MST7PM,0,2,Guy11,4,3,0.5760042908750674,0.5887576059746381,"Different strains, different time"
MST7PM_2_2,Guy11_4_3,MST7PM,2,2,Guy11,4,3,0.861239415041672,0.8677983398164382,"Different strains, different time"
MST7PM_4_2,Guy11_4_3,MST7PM,4,2,Guy11,4,3,0.9748986684208732,0.9737254055360971,"Different strain, same time"
MST7PM_24_2,Guy11_4_3,MST7PM,24,2,Guy11,4,3,0.6603778342603673,0.6651876269106001,"Different strains, different time"
MST7PD_0_2,Guy11_4_3,MST7PD,0,2,Guy11,4,3,0.5726661035622556,0.5858510633316035,"Different strains, different time"
MST7PD_2_2,Guy11_4_3,MST7PD,2,2,Guy11,4,3,0.840395729930095,0.8474011911635697,"Different strains, different time"
MST7PD_4_2,Guy11_4_3,MST7PD,4,2,Guy11,4,3,0.9719077825928676,0.9708084299803471,"Different strain, same time"
Guy11_0_2,Guy11_4_3,Guy11,0,2,Guy11,4,3,0.6415416648845073,0.6573209842645789,"Same strain, different time"
Guy11_2_2,Guy11_4_3,Guy11,2,2,Guy11,4,3,0.8818899767819581,0.8872772183477765,"Same strain, different time"
Guy11_4_2,Guy11_4_3,Guy11,4,2,Guy11,4,3,0.9768809078829719,0.975651259936694,Biological replicates
Guy11_24_2,Guy11_4_3,Guy11,24,2,Guy11,4,3,0.5780373931922326,0.5874659395287498,"Same strain, different time"
mst7_0_3,Guy11_4_3,mst7,0,3,Guy11,4,3,0.7165528100600289,0.7269875248793716,"Different strains, different time"
mst7_2_3,Guy11_4_3,mst7,2,3,Guy11,4,3,0.8259353806673335,0.8407438453592533,"Different strains, different time"
mst7_4_3,Guy11_4_3,mst7,4,3,Guy11,4,3,0.8419851747804978,0.8581950665031999,"Different strain, same time"
mst7_24_3,Guy11_4_3,mst7,24,3,Guy11,4,3,0.6921426903746114,0.710710802131225,"Different strains, different time"
MST7WT_0_3,Guy11_4_3,MST7WT,0,3,Guy11,4,3,0.6292195891856314,0.6437889731612891,"Different strains, different time"
MST7WT_2_3,Guy11_4_3,MST7WT,2,3,Guy11,4,3,0.8630631788443363,0.8703063656755894,"Different strains, different time"
MST7WT_4_3,Guy11_4_3,MST7WT,4,3,Guy11,4,3,0.9728315350496516,0.9719631466353267,"Different strain, same time"
MST7WT_24_3,Guy11_4_3,MST7WT,24,3,Guy11,4,3,0.6335846585609475,0.6378763592689123,"Different strains, different time"
MST7PM_0_3,Guy11_4_3,MST7PM,0,3,Guy11,4,3,0.617024099981644,0.631821686452114,"Different strains, different time"
MST7PM_2_3,Guy11_4_3,MST7PM,2,3,Guy11,4,3,0.8705910790727208,0.8758293972096052,"Different strains, different time"
MST7PM_4_3,Guy11_4_3,MST7PM,4,3,Guy11,4,3,0.9735354359337992,0.9721936876701558,"Different strain, same time"
MST7PM_24_3,Guy11_4_3,MST7PM,24,3,Guy11,4,3,0.5570942407006503,0.5623007211190563,"Different strains, different time"
MST7PD_0_3,Guy11_4_3,MST7PD,0,3,Guy11,4,3,0.6172276210458907,0.6300798729410241,"Different strains, different time"
MST7PD_2_3,Guy11_4_3,MST7PD,2,3,Guy11,4,3,0.8743293988460015,0.8804291951688261,"Different strains, different time"
MST7PD_4_3,Guy11_4_3,MST7PD,4,3,Guy11,4,3,0.9837457319147556,0.9829471029982801,"Different strain, same time"
MST7PD_24_3,Guy11_4_3,MST7PD,24,3,Guy11,4,3,0.6061090846908559,0.6119931308740403,"Different strains, different time"
Guy11_0_3,Guy11_4_3,Guy11,0,3,Guy11,4,3,0.6402792020898023,0.6540717656343072,"Same strain, different time"
Guy11_2_3,Guy11_4_3,Guy11,2,3,Guy11,4,3,0.8259692219540886,0.8331275843575905,"Same strain, different time"
Guy11_24_3,Guy11_4_3,Guy11,24,3,Guy11,4,3,0.5787758654398251,0.5922907738295812,"Same strain, different time"
pmk1_0_1,Guy11_4_3,pmk1,0,1,Guy11,4,3,0.6315985787895962,0.6498871817379325,"Different strains, different time"
pmk1_2_1,Guy11_4_3,pmk1,2,1,Guy11,4,3,0.7214527594601697,0.7376012921334761,"Different strains, different time"
pmk1_4_1,Guy11_4_3,pmk1,4,1,Guy11,4,3,0.7530741474479575,0.7608503924758974,"Different strain, same time"
pmk1_24_1,Guy11_4_3,pmk1,24,1,Guy11,4,3,0.6144157638775289,0.6264935319544287,"Different strains, different time"
pmk1_0_2,Guy11_4_3,pmk1,0,2,Guy11,4,3,0.6319502960332906,0.6504231401885652,"Different strains, different time"
pmk1_2_2,Guy11_4_3,pmk1,2,2,Guy11,4,3,0.7241160141740909,0.7395740794053663,"Different strains, different time"
pmk1_4_2,Guy11_4_3,pmk1,4,2,Guy11,4,3,0.7504307224884545,0.7584917404248047,"Different strain, same time"
pmk1_24_2,Guy11_4_3,pmk1,24,2,Guy11,4,3,0.6144157638775289,0.6264935319544287,"Different strains, different time"
Guy11M_0_1,Guy11_4_3,Guy11M,0,1,Guy11,4,3,0.6093220482725183,0.6232796227392643,"Different strains, different time"
Guy11M_2_1,Guy11_4_3,Guy11M,2,1,Guy11,4,3,0.8614294001974585,0.8625480897350307,"Different strains, different time"
Guy11M_4_1,Guy11_4_3,Guy11M,4,1,Guy11,4,3,0.870772858944472,0.8687395480588014,"Different strain, same time"
Guy11M_24_1,Guy11_4_3,Guy11M,24,1,Guy11,4,3,0.5534143911537592,0.5539497617388408,"Different strains, different time"
Guy11M_0_2,Guy11_4_3,Guy11M,0,2,Guy11,4,3,0.6050730058547251,0.6176052458133486,"Different strains, different time"
Guy11M_2_2,Guy11_4_3,Guy11M,2,2,Guy11,4,3,0.9154081312236511,0.9096979414730195,"Different strains, different time"
Guy11M_4_2,Guy11_4_3,Guy11M,4,2,Guy11,4,3,0.8724922700038578,0.8701678369673688,"Different strain, same time"
Guy11M_24_2,Guy11_4_3,Guy11M,24,2,Guy11,4,3,0.5534143911537592,0.5539497617388408,"Different strains, different time"
mst7_0_1,Guy11_24_3,mst7,0,1,Guy11,24,3,0.6341063949311051,0.6577273892590081,"Different strains, different time"
mst7_2_1,Guy11_24_3,mst7,2,1,Guy11,24,3,0.5578712978142892,0.5824375731979672,"Different strains, different time"
mst7_4_1,Guy11_24_3,mst7,4,1,Guy11,24,3,0.5828394343153276,0.6034814938534657,"Different strains, different time"
mst7_24_1,Guy11_24_3,mst7,24,1,Guy11,24,3,0.5889691298098008,0.5995912973509544,"Different strain, same time"
MST7WT_0_1,Guy11_24_3,MST7WT,0,1,Guy11,24,3,0.5980891334114476,0.6066273342534176,"Different strains, different time"
MST7WT_2_1,Guy11_24_3,MST7WT,2,1,Guy11,24,3,0.5741856373728553,0.5940738774039693,"Different strains, different time"
MST7WT_4_1,Guy11_24_3,MST7WT,4,1,Guy11,24,3,0.5837838498628478,0.5973722333208766,"Different strains, different time"
MST7WT_24_1,Guy11_24_3,MST7WT,24,1,Guy11,24,3,0.8751970783592949,0.8703762193425443,"Different strain, same time"
MST7PM_0_1,Guy11_24_3,MST7PM,0,1,Guy11,24,3,0.5848116981097576,0.6012936173255611,"Different strains, different time"
MST7PM_2_1,Guy11_24_3,MST7PM,2,1,Guy11,24,3,0.5744222561957513,0.5952119101523686,"Different strains, different time"
MST7PM_4_1,Guy11_24_3,MST7PM,4,1,Guy11,24,3,0.5848365897589515,0.5952827761297977,"Different strains, different time"
MST7PM_24_1,Guy11_24_3,MST7PM,24,1,Guy11,24,3,0.8583898933422126,0.8524863853184973,"Different strain, same time"
MST7PD_0_1,Guy11_24_3,MST7PD,0,1,Guy11,24,3,0.5761890488549648,0.5867973464962413,"Different strains, different time"
MST7PD_2_1,Guy11_24_3,MST7PD,2,1,Guy11,24,3,0.5653346984769163,0.584701673742778,"Different strains, different time"
MST7PD_4_1,Guy11_24_3,MST7PD,4,1,Guy11,24,3,0.5554582349784839,0.5731995355337517,"Different strains, different time"
MST7PD_24_1,Guy11_24_3,MST7PD,24,1,Guy11,24,3,0.8900600974573413,0.8867239056781716,"Different strain, same time"
Guy11_0_1,Guy11_24_3,Guy11,0,1,Guy11,24,3,0.5592765508145308,0.5793138824316191,"Same strain, different time"
Guy11_2_1,Guy11_24_3,Guy11,2,1,Guy11,24,3,0.5681909082509786,0.589105382793693,"Same strain, different time"
Guy11_4_1,Guy11_24_3,Guy11,4,1,Guy11,24,3,0.5913273051599366,0.5987054405660458,"Same strain, different time"
Guy11_24_1,Guy11_24_3,Guy11,24,1,Guy11,24,3,0.9659775687792013,0.966039654372555,Biological replicates
mst7_0_2,Guy11_24_3,mst7,0,2,Guy11,24,3,0.6003932543391504,0.6158117935878614,"Different strains, different time"
mst7_2_2,Guy11_24_3,mst7,2,2,Guy11,24,3,0.5741214698691428,0.5971355062591385,"Different strains, different time"
mst7_4_2,Guy11_24_3,mst7,4,2,Guy11,24,3,0.5550719621271524,0.576011156400379,"Different strains, different time"
mst7_24_2,Guy11_24_3,mst7,24,2,Guy11,24,3,0.6064449614646495,0.6198171010872597,"Different strain, same time"
MST7WT_0_2,Guy11_24_3,MST7WT,0,2,Guy11,24,3,0.5608217517109236,0.5688388770747393,"Different strains, different time"
MST7WT_2_2,Guy11_24_3,MST7WT,2,2,Guy11,24,3,0.5650864776934338,0.5821414516229133,"Different strains, different time"
MST7WT_4_2,Guy11_24_3,MST7WT,4,2,Guy11,24,3,0.5953023423445738,0.6090076396491167,"Different strains, different time"
MST7WT_24_2,Guy11_24_3,MST7WT,24,2,Guy11,24,3,0.7845430866867554,0.7630336306758077,"Different strain, same time"
MST7PM_0_2,Guy11_24_3,MST7PM,0,2,Guy11,24,3,0.5488391437454485,0.5532266005543727,"Different strains, different time"
MST7PM_2_2,Guy11_24_3,MST7PM,2,2,Guy11,24,3,0.5751400632841055,0.5937267105127458,"Different strains, different time"
MST7PM_4_2,Guy11_24_3,MST7PM,4,2,Guy11,24,3,0.5814324393665262,0.5938620463356107,"Different strains, different time"
MST7PM_24_2,Guy11_24_3,MST7PM,24,2,Guy11,24,3,0.9182252233329609,0.9165970052171492,"Different strain, same time"
MST7PD_0_2,Guy11_24_3,MST7PD,0,2,Guy11,24,3,0.5338830715746238,0.5384399822651256,"Different strains, different time"
MST7PD_2_2,Guy11_24_3,MST7PD,2,2,Guy11,24,3,0.5891309674756124,0.6141686476932801,"Different strains, different time"
MST7PD_4_2,Guy11_24_3,MST7PD,4,2,Guy11,24,3,0.5698360754379835,0.5836403775123369,"Different strains, different time"
Guy11_0_2,Guy11_24_3,Guy11,0,2,Guy11,24,3,0.5761339693839701,0.5900704050562531,"Same strain, different time"
Guy11_2_2,Guy11_24_3,Guy11,2,2,Guy11,24,3,0.5807535908914107,0.6018506407804519,"Same strain, different time"
Guy11_4_2,Guy11_24_3,Guy11,4,2,Guy11,24,3,0.602503145453953,0.6124154132815998,"Same strain, different time"
Guy11_24_2,Guy11_24_3,Guy11,24,2,Guy11,24,3,0.9688464456243933,0.9689850724069508,Biological replicates
mst7_0_3,Guy11_24_3,mst7,0,3,Guy11,24,3,0.6077429923786771,0.6207687874083707,"Different strains, different time"
mst7_2_3,Guy11_24_3,mst7,2,3,Guy11,24,3,0.5648314803351789,0.589527125378025,"Different strains, different time"
mst7_4_3,Guy11_24_3,mst7,4,3,Guy11,24,3,0.5558506647980597,0.5812207712620431,"Different strains, different time"
mst7_24_3,Guy11_24_3,mst7,24,3,Guy11,24,3,0.6348403147345526,0.6673378306953929,"Different strain, same time"
MST7WT_0_3,Guy11_24_3,MST7WT,0,3,Guy11,24,3,0.5683018178113941,0.5808509517119165,"Different strains, different time"
MST7WT_2_3,Guy11_24_3,MST7WT,2,3,Guy11,24,3,0.5754529759426472,0.5974894441001726,"Different strains, different time"
MST7WT_4_3,Guy11_24_3,MST7WT,4,3,Guy11,24,3,0.5773289461628761,0.5914031203140866,"Different strains, different time"
MST7WT_24_3,Guy11_24_3,MST7WT,24,3,Guy11,24,3,0.9214269431009492,0.9196557217985528,"Different strain, same time"
MST7PM_0_3,Guy11_24_3,MST7PM,0,3,Guy11,24,3,0.5779296542382506,0.5863115306581936,"Different strains, different time"
MST7PM_2_3,Guy11_24_3,MST7PM,2,3,Guy11,24,3,0.5707501111360936,0.5898781072076554,"Different strains, different time"
MST7PM_4_3,Guy11_24_3,MST7PM,4,3,Guy11,24,3,0.5796886268566703,0.5907655564382089,"Different strains, different time"
MST7PM_24_3,Guy11_24_3,MST7PM,24,3,Guy11,24,3,0.881320602573573,0.8759503298061315,"Different strain, same time"
MST7PD_0_3,Guy11_24_3,MST7PD,0,3,Guy11,24,3,0.5826991689229453,0.586307376096753,"Different strains, different time"
MST7PD_2_3,Guy11_24_3,MST7PD,2,3,Guy11,24,3,0.58282922022595,0.6034335160560571,"Different strains, different time"
MST7PD_4_3,Guy11_24_3,MST7PD,4,3,Guy11,24,3,0.5872697391876476,0.6007694864489592,"Different strains, different time"
MST7PD_24_3,Guy11_24_3,MST7PD,24,3,Guy11,24,3,0.947045309584346,0.9458955990556301,"Different strain, same time"
Guy11_0_3,Guy11_24_3,Guy11,0,3,Guy11,24,3,0.5769780313591825,0.5868175255779597,"Same strain, different time"
Guy11_2_3,Guy11_24_3,Guy11,2,3,Guy11,24,3,0.5938444829750463,0.6168044535733679,"Same strain, different time"
Guy11_4_3,Guy11_24_3,Guy11,4,3,Guy11,24,3,0.5787758654398251,0.5922907738295812,"Same strain, different time"
pmk1_0_1,Guy11_24_3,pmk1,0,1,Guy11,24,3,0.6143145454326141,0.6394982862869664,"Different strains, different time"
pmk1_2_1,Guy11_24_3,pmk1,2,1,Guy11,24,3,0.5855988708390957,0.6137154542959555,"Different strains, different time"
pmk1_4_1,Guy11_24_3,pmk1,4,1,Guy11,24,3,0.5911999978253494,0.6193643870310984,"Different strains, different time"
pmk1_24_1,Guy11_24_3,pmk1,24,1,Guy11,24,3,0.5616810827369106,0.5772605048534754,"Different strain, same time"
pmk1_0_2,Guy11_24_3,pmk1,0,2,Guy11,24,3,0.6177924800848478,0.6408444113788015,"Different strains, different time"
pmk1_2_2,Guy11_24_3,pmk1,2,2,Guy11,24,3,0.5898777442677122,0.6163670710353716,"Different strains, different time"
pmk1_4_2,Guy11_24_3,pmk1,4,2,Guy11,24,3,0.5959509139611742,0.6222186648198818,"Different strains, different time"
pmk1_24_2,Guy11_24_3,pmk1,24,2,Guy11,24,3,0.5616810827369106,0.5772605048534754,"Different strain, same time"
Guy11M_0_1,Guy11_24_3,Guy11M,0,1,Guy11,24,3,0.5199201059982442,0.5283738922602672,"Different strains, different time"
Guy11M_2_1,Guy11_24_3,Guy11M,2,1,Guy11,24,3,0.6078255307537946,0.6263954358041559,"Different strains, different time"
Guy11M_4_1,Guy11_24_3,Guy11M,4,1,Guy11,24,3,0.6022494526357598,0.6258224743723797,"Different strains, different time"
Guy11M_24_1,Guy11_24_3,Guy11M,24,1,Guy11,24,3,0.9070351555520153,0.9018073194375118,"Different strain, same time"
Guy11M_0_2,Guy11_24_3,Guy11M,0,2,Guy11,24,3,0.5117686461423162,0.5196552952701186,"Different strains, different time"
Guy11M_2_2,Guy11_24_3,Guy11M,2,2,Guy11,24,3,0.6221963830461915,0.6407836645673305,"Different strains, different time"
Guy11M_4_2,Guy11_24_3,Guy11M,4,2,Guy11,24,3,0.6074075584807616,0.6299424689440221,"Different strains, different time"
Guy11M_24_2,Guy11_24_3,Guy11M,24,2,Guy11,24,3,0.9070351555520153,0.9018073194375118,"Different strain, same time"
mst7_0_1,pmk1_0_1,mst7,0,1,pmk1,0,1,0.8771948832733828,0.8751524033198501,"Different strain, same time"
mst7_2_1,pmk1_0_1,mst7,2,1,pmk1,0,1,0.7246358329748224,0.7293499072486196,"Different strains, different time"
mst7_4_1,pmk1_0_1,mst7,4,1,pmk1,0,1,0.760986975445777,0.7633057396239646,"Different strains, different time"
mst7_24_1,pmk1_0_1,mst7,24,1,pmk1,0,1,0.7365154097349914,0.7460032462897068,"Different strains, different time"
MST7WT_0_1,pmk1_0_1,MST7WT,0,1,pmk1,0,1,0.7168843758288808,0.7421939537441012,"Different strain, same time"
MST7WT_2_1,pmk1_0_1,MST7WT,2,1,pmk1,0,1,0.7396587010214684,0.7431709491210013,"Different strains, different time"
MST7WT_4_1,pmk1_0_1,MST7WT,4,1,pmk1,0,1,0.6644474433212347,0.6757857579378475,"Different strains, different time"
MST7WT_24_1,pmk1_0_1,MST7WT,24,1,pmk1,0,1,0.6531788426639088,0.6653134251372297,"Different strains, different time"
MST7PM_0_1,pmk1_0_1,MST7PM,0,1,pmk1,0,1,0.7426825523551196,0.7512349318917141,"Different strain, same time"
MST7PM_2_1,pmk1_0_1,MST7PM,2,1,pmk1,0,1,0.7240430331461981,0.728663911726956,"Different strains, different time"
MST7PM_4_1,pmk1_0_1,MST7PM,4,1,pmk1,0,1,0.6435644598520515,0.6552346935897497,"Different strains, different time"
MST7PM_24_1,pmk1_0_1,MST7PM,24,1,pmk1,0,1,0.7233964037786083,0.7307236594816705,"Different strains, different time"
MST7PD_0_1,pmk1_0_1,MST7PD,0,1,pmk1,0,1,0.7275291936992573,0.7357659156366267,"Different strain, same time"
MST7PD_2_1,pmk1_0_1,MST7PD,2,1,pmk1,0,1,0.7249285886361261,0.7299555177965786,"Different strains, different time"
MST7PD_4_1,pmk1_0_1,MST7PD,4,1,pmk1,0,1,0.6770283492294887,0.6843087042266622,"Different strains, different time"
MST7PD_24_1,pmk1_0_1,MST7PD,24,1,pmk1,0,1,0.750239724650537,0.7607001552331394,"Different strains, different time"
Guy11_0_1,pmk1_0_1,Guy11,0,1,pmk1,0,1,0.7178448020784668,0.7319827155917314,"Different strain, same time"
Guy11_2_1,pmk1_0_1,Guy11,2,1,pmk1,0,1,0.7064208638441605,0.7164751846215884,"Different strains, different time"
Guy11_4_1,pmk1_0_1,Guy11,4,1,pmk1,0,1,0.6014957736898764,0.6203276263831179,"Different strains, different time"
Guy11_24_1,pmk1_0_1,Guy11,24,1,pmk1,0,1,0.6281802764974967,0.6468977249232133,"Different strains, different time"
mst7_0_2,pmk1_0_1,mst7,0,2,pmk1,0,1,0.7726635060971325,0.7822272668042642,"Different strain, same time"
mst7_2_2,pmk1_0_1,mst7,2,2,pmk1,0,1,0.749501739300695,0.7539907437411603,"Different strains, different time"
mst7_4_2,pmk1_0_1,mst7,4,2,pmk1,0,1,0.7155172326954551,0.7188535471961475,"Different strains, different time"
mst7_24_2,pmk1_0_1,mst7,24,2,pmk1,0,1,0.8911060891698664,0.8885651237004283,"Different strains, different time"
MST7WT_0_2,pmk1_0_1,MST7WT,0,2,pmk1,0,1,0.6916811262065594,0.7075375633790727,"Different strain, same time"
MST7WT_2_2,pmk1_0_1,MST7WT,2,2,pmk1,0,1,0.7061042453802612,0.7118867655255441,"Different strains, different time"
MST7WT_4_2,pmk1_0_1,MST7WT,4,2,pmk1,0,1,0.6421683333841193,0.6592605516125688,"Different strains, different time"
MST7WT_24_2,pmk1_0_1,MST7WT,24,2,pmk1,0,1,0.6437135393420249,0.6524107707798112,"Different strains, different time"
MST7PM_0_2,pmk1_0_1,MST7PM,0,2,pmk1,0,1,0.6667170046010161,0.680039504909418,"Different strain, same time"
MST7PM_2_2,pmk1_0_1,MST7PM,2,2,pmk1,0,1,0.7308364060305099,0.734533357387438,"Different strains, different time"
MST7PM_4_2,pmk1_0_1,MST7PM,4,2,pmk1,0,1,0.6425775191382248,0.6563991457483656,"Different strains, different time"
MST7PM_24_2,pmk1_0_1,MST7PM,24,2,pmk1,0,1,0.7025980103782707,0.7163010714388013,"Different strains, different time"
MST7PD_0_2,pmk1_0_1,MST7PD,0,2,pmk1,0,1,0.6456511092539805,0.6593435564416449,"Different strain, same time"
MST7PD_2_2,pmk1_0_1,MST7PD,2,2,pmk1,0,1,0.7632215320525525,0.7666718749287476,"Different strains, different time"
MST7PD_4_2,pmk1_0_1,MST7PD,4,2,pmk1,0,1,0.6518515759904994,0.6630493604985237,"Different strains, different time"
Guy11_0_2,pmk1_0_1,Guy11,0,2,pmk1,0,1,0.729811200512992,0.7421481721148693,"Different strain, same time"
Guy11_2_2,pmk1_0_1,Guy11,2,2,pmk1,0,1,0.7290247593695846,0.7348830984390676,"Different strains, different time"
Guy11_4_2,pmk1_0_1,Guy11,4,2,pmk1,0,1,0.6255434217127023,0.6416567584738929,"Different strains, different time"
Guy11_24_2,pmk1_0_1,Guy11,24,2,pmk1,0,1,0.6492123265371277,0.6642198097729749,"Different strains, different time"
mst7_0_3,pmk1_0_1,mst7,0,3,pmk1,0,1,0.7686815680176163,0.775213146153184,"Different strain, same time"
mst7_2_3,pmk1_0_1,mst7,2,3,pmk1,0,1,0.7342224956842157,0.7389046959146521,"Different strains, different time"
mst7_4_3,pmk1_0_1,mst7,4,3,pmk1,0,1,0.7214149192919069,0.7260335512338084,"Different strains, different time"
mst7_24_3,pmk1_0_1,mst7,24,3,pmk1,0,1,0.9052139215640546,0.9047015845725921,"Different strains, different time"
MST7WT_0_3,pmk1_0_1,MST7WT,0,3,pmk1,0,1,0.7148550101914283,0.7282751999882711,"Different strain, same time"
MST7WT_2_3,pmk1_0_1,MST7WT,2,3,pmk1,0,1,0.7363280726672862,0.740974559497726,"Different strains, different time"
MST7WT_4_3,pmk1_0_1,MST7WT,4,3,pmk1,0,1,0.6515141053923144,0.6650185084512478,"Different strains, different time"
MST7WT_24_3,pmk1_0_1,MST7WT,24,3,pmk1,0,1,0.7129110799604697,0.7231172916185257,"Different strains, different time"
MST7PM_0_3,pmk1_0_1,MST7PM,0,3,pmk1,0,1,0.7187847552609488,0.7308900312113062,"Different strain, same time"
MST7PM_2_3,pmk1_0_1,MST7PM,2,3,pmk1,0,1,0.7259233164707857,0.7316792775266063,"Different strains, different time"
MST7PM_4_3,pmk1_0_1,MST7PM,4,3,pmk1,0,1,0.6466920121546867,0.6601429957101506,"Different strains, different time"
MST7PM_24_3,pmk1_0_1,MST7PM,24,3,pmk1,0,1,0.6887365243542218,0.7042019781770493,"Different strains, different time"
MST7PD_0_3,pmk1_0_1,MST7PD,0,3,pmk1,0,1,0.7245964363780574,0.7371524437875867,"Different strain, same time"
MST7PD_2_3,pmk1_0_1,MST7PD,2,3,pmk1,0,1,0.7467087920186294,0.751909663991889,"Different strains, different time"
MST7PD_4_3,pmk1_0_1,MST7PD,4,3,pmk1,0,1,0.6500495132081017,0.666740003911972,"Different strains, different time"
MST7PD_24_3,pmk1_0_1,MST7PD,24,3,pmk1,0,1,0.6622922696898591,0.6748644391311697,"Different strains, different time"
Guy11_0_3,pmk1_0_1,Guy11,0,3,pmk1,0,1,0.7180198299813303,0.7312988834095875,"Different strain, same time"
Guy11_2_3,pmk1_0_1,Guy11,2,3,pmk1,0,1,0.7790082440094956,0.7828431736505691,"Different strains, different time"
Guy11_4_3,pmk1_0_1,Guy11,4,3,pmk1,0,1,0.6315985787895962,0.6498871817379325,"Different strains, different time"
Guy11_24_3,pmk1_0_1,Guy11,24,3,pmk1,0,1,0.6143145454326141,0.6394982862869664,"Different strains, different time"
pmk1_2_1,pmk1_0_1,pmk1,2,1,pmk1,0,1,0.847722082998446,0.8498711408436624,"Same strain, different time"
pmk1_4_1,pmk1_0_1,pmk1,4,1,pmk1,0,1,0.8402958904250093,0.8417897016747026,"Same strain, different time"
pmk1_24_1,pmk1_0_1,pmk1,24,1,pmk1,0,1,0.7924206377377169,0.7952333050985897,"Same strain, different time"
pmk1_0_2,pmk1_0_1,pmk1,0,2,pmk1,0,1,0.9857146276015307,0.9900103108868277,Biological replicates
pmk1_2_2,pmk1_0_1,pmk1,2,2,pmk1,0,1,0.8483614672616131,0.8505780052001781,"Same strain, different time"
pmk1_4_2,pmk1_0_1,pmk1,4,2,pmk1,0,1,0.8406795037096412,0.8428578890998671,"Same strain, different time"
pmk1_24_2,pmk1_0_1,pmk1,24,2,pmk1,0,1,0.7924206377377169,0.7952333050985897,"Same strain, different time"
Guy11M_0_1,pmk1_0_1,Guy11M,0,1,pmk1,0,1,0.6924012730011819,0.6992269637428757,"Different strain, same time"
Guy11M_2_1,pmk1_0_1,Guy11M,2,1,pmk1,0,1,0.6833216355858525,0.6945727787312143,"Different strains, different time"
Guy11M_4_1,pmk1_0_1,Guy11M,4,1,pmk1,0,1,0.7838267358344073,0.7900557732194083,"Different strains, different time"
Guy11M_24_1,pmk1_0_1,Guy11M,24,1,pmk1,0,1,0.6548679127183743,0.6702583566671699,"Different strains, different time"
Guy11M_0_2,pmk1_0_1,Guy11M,0,2,pmk1,0,1,0.6894581481201294,0.6953946721703222,"Different strain, same time"
Guy11M_2_2,pmk1_0_1,Guy11M,2,2,pmk1,0,1,0.7072191961973633,0.7209076569540165,"Different strains, different time"
Guy11M_4_2,pmk1_0_1,Guy11M,4,2,pmk1,0,1,0.7857964422185758,0.7918948193522235,"Different strains, different time"
Guy11M_24_2,pmk1_0_1,Guy11M,24,2,pmk1,0,1,0.6548679127183743,0.6702583566671699,"Different strains, different time"
mst7_0_1,pmk1_2_1,mst7,0,1,pmk1,2,1,0.8750216386570843,0.871630971483624,"Different strains, different time"
mst7_2_1,pmk1_2_1,mst7,2,1,pmk1,2,1,0.8485059282238946,0.8468145086309136,"Different strain, same time"
mst7_4_1,pmk1_2_1,mst7,4,1,pmk1,2,1,0.9171699068983573,0.9129842672387732,"Different strains, different time"
mst7_24_1,pmk1_2_1,mst7,24,1,pmk1,2,1,0.773926166167815,0.7864684532832014,"Different strains, different time"
MST7WT_0_1,pmk1_2_1,MST7WT,0,1,pmk1,2,1,0.7469541433220117,0.7744889543493567,"Different strains, different time"
MST7WT_2_1,pmk1_2_1,MST7WT,2,1,pmk1,2,1,0.8901738584344487,0.8858941337667797,"Different strain, same time"
MST7WT_4_1,pmk1_2_1,MST7WT,4,1,pmk1,2,1,0.76602946450243,0.7733764871262961,"Different strains, different time"
MST7WT_24_1,pmk1_2_1,MST7WT,24,1,pmk1,2,1,0.5511686992119741,0.5712654840401474,"Different strains, different time"
MST7PM_0_1,pmk1_2_1,MST7PM,0,1,pmk1,2,1,0.796273633006969,0.8057305957551891,"Different strains, different time"
MST7PM_2_1,pmk1_2_1,MST7PM,2,1,pmk1,2,1,0.8549839978760728,0.8535341393592981,"Different strain, same time"
MST7PM_4_1,pmk1_2_1,MST7PM,4,1,pmk1,2,1,0.7341113078626563,0.7429139740307692,"Different strains, different time"
MST7PM_24_1,pmk1_2_1,MST7PM,24,1,pmk1,2,1,0.7310813354125731,0.7420337326855128,"Different strains, different time"
MST7PD_0_1,pmk1_2_1,MST7PD,0,1,pmk1,2,1,0.7556402543498086,0.7664531828160884,"Different strains, different time"
MST7PD_2_1,pmk1_2_1,MST7PD,2,1,pmk1,2,1,0.8726885944417435,0.87044742870694,"Different strain, same time"
MST7PD_4_1,pmk1_2_1,MST7PD,4,1,pmk1,2,1,0.7920038397168229,0.7943432698660814,"Different strains, different time"
