"","mst7_0_1","mst7_2_1","mst7_4_1","mst7_24_1","MST7WT_0_1","MST7WT_2_1","MST7WT_4_1","MST7WT_24_1","MST7PM_0_1","MST7PM_2_1","MST7PM_4_1","MST7PM_24_1","MST7PD_0_1","MST7PD_2_1","MST7PD_4_1","MST7PD_24_1","Guy11_0_1","Guy11_2_1","Guy11_4_1","Guy11_24_1","mst7_0_2","mst7_2_2","mst7_4_2","mst7_24_2","MST7WT_0_2","MST7WT_2_2","MST7WT_4_2","MST7WT_24_2","MST7PM_0_2","MST7PM_2_2","MST7PM_4_2","MST7PM_24_2","MST7PD_0_2","MST7PD_2_2","MST7PD_4_2","Guy11_0_2","Guy11_2_2","Guy11_4_2","Guy11_24_2","mst7_0_3","mst7_2_3","mst7_4_3","mst7_24_3","MST7WT_0_3","MST7WT_2_3","MST7WT_4_3","MST7WT_24_3","MST7PM_0_3","MST7PM_2_3","MST7PM_4_3","MST7PM_24_3","MST7PD_0_3","MST7PD_2_3","MST7PD_4_3","MST7PD_24_3","Guy11_0_3","Guy11_2_3","Guy11_4_3","Guy11_24_3","pmk1_0_1","pmk1_2_1","pmk1_4_1","pmk1_24_1","pmk1_0_2","pmk1_2_2","pmk1_4_2","pmk1_24_2","Guy11M_0_1","Guy11M_2_1","Guy11M_4_1","Guy11M_24_1","Guy11M_0_2","Guy11M_2_2","Guy11M_4_2","Guy11M_24_2"
"MGG_07750T0",0.194666,0.119487,0.410108,4.61978,3.27708,0.321653,0.658424,0.20044,4.08057,0.15878,0.478806,0.530501,6.90968,0.314329,0.243419,0.160261,6.24327,0.185636,2.51971,0.0329532,5.59287,0.481623,0.163317,0.105533,2.40644,0.320095,1.38725,0,2.23892,0.699652,1.00862,0.0448273,2.38557,0.648166,0.770576,6.08903,0.390716,1.71461,0.122121,2.49549,0.598061,0.44704,0.177505,5.98762,0.55785,0.808183,0.111755,3.89617,0.23395,0.80047,0.138769,2.61071,0.218721,1.43195,0.0590304,3.29881,0.128118,1.76747,0,0.460308,0.654805,0.232632,3.78549,0.269053,0.332759,0.167727,3.78549,2.97248,0,0.581704,0,3.14225,1.53377,0.448055,0
"MGG_04453T0",15.6267,13.6198,18.7942,5.00395,2.75017,16.8,14.2741,7.3361,5.85202,13.7857,12.5887,10.3161,4.78689,19.5839,15.4809,12.5166,10.2383,22.6089,13.6892,11.669,5.29151,16.5723,12.2441,13.7009,1.87573,20.173,14.6703,0,2.23343,16.544,15.9024,12.4881,1.62708,15.2111,14.658,4.80991,19.5428,15.6779,11.6095,5.50185,17.3284,12.446,16.863,4.59695,16.438,15.6393,9.51084,2.72912,18.4857,13.8123,8.05341,3.15824,20.6261,16.9128,11.9509,2.92461,19.9359,18.8058,11.9279,25.1271,19.7087,15.3818,13.0726,26.4033,19.7824,15.7615,13.0726,8.29187,14.4293,15.3969,16.5182,8.81763,14.5032,15.3899,16.5182
"MGG_04301T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06742,0,0,0,0,0,0,0,0,0,0,0,0.405471,0,0,0,0,0,0,1.42633,0,0,0,0,0,0,0,0.254719,0,0,0,0,0,0,0,0.258499,0,0,0,0.327839,0,0,0,0,0,0,0,0,0,0,0,0.48576,0,0,0,0.48576
"MGG_06285T0",44.2581,54.1364,24.2742,23.7166,6.06413,21.2291,28.7693,10.5399,21.783,31.2072,27.4406,35.2847,14.1113,17.3824,29.554,42.9318,25.014,22.0774,20.1601,26.3912,30.2239,37.3956,42.115,40.5675,8.52672,22.1543,29.1732,4.05632,6.44117,24.7587,36.3604,33.3138,7.12732,28.5287,36.1029,10.0744,21.7388,24.2649,24.9375,18.4393,60.4027,77.2164,27.4383,6.59558,20.0782,24.5921,43.6802,9.08294,24.4909,25.7729,15.9814,5.5241,24.7297,28.5809,34.857,7.28549,18.098,28.1558,20.0306,30.3926,17.0922,42.0867,29.5974,31.0585,17.6743,45.9138,29.5974,16.0616,35.0825,28.179,18.6356,17.3834,39.7336,26.0647,18.6356
"MGG_16030T0",0.125051,0,0,0.419527,0.362449,0,0.210071,1.36896,0.161001,0,0.332768,0,0.144056,0,0,0,0,0,0,0,0,0,0,0,0,0.214088,1.28085,0,0.176396,0.21113,0.422955,0,0,0,0,0,0.720194,0,0,0,0,0,0,0,0,0.25753,0.681179,0.489336,0.191087,0,0,0.240608,0,0.239837,0.278191,0,0.190046,0,0,0,0,0,0,0,0,0,0,0.211408,0,0.204975,0,0.00396537,0,0,0
"MGG_17768T0",0.115495,0,0,0.123786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193959,0,0,0.14907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104269,0,0,0.409533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823249,0,0,0,0,0,0,0.0709542,0.079851,0,0,0,0,0,0,0,0,0
"MGG_18016T0",6.08958,10.1618,4.24439,3.18636,0.67196,3.14471,4.57807,1.73819,2.58905,2.2944,1.92125,10.9584,3.34982,2.62425,2.36764,8.64942,3.96074,1.86665,1.88736,18.209,2.95888,4.2793,6.80681,3.51318,1.06114,1.91641,2.79365,1.81792,1.88738,1.70464,1.77781,9.16028,3.58672,2.31348,1.90378,3.11046,1.22164,1.65374,21.5898,4.9835,4.54482,9.56561,5.35114,3.19663,2.93205,2.03709,9.55331,1.74626,2.80309,1.81887,5.8999,2.89329,3.68514,1.61235,13.3432,2.58908,5.5892,1.59974,7.0762,4.07702,5.36893,4.65625,0,4.2437,6.35041,4.32853,0,2.44002,0,1.20379,9.36226,1.52321,1.84824,1.37951,9.36226
"MGG_06462T0",19.6534,40.8131,46.8702,10.209,5.22303,45.6509,29.9995,9.80384,14.5665,35.8682,30.1099,19.9651,10.3331,54.6055,36.1837,16.9374,27.2347,53.3381,31.0011,17.9497,16.5632,45.6275,36.7502,18.0144,4.65737,56.2427,28.3041,4.34357,4.06206,52.5409,37.6832,21.4024,3.85185,54.604,36.3998,19.9533,53.5133,33.0755,19.0122,19.9044,55.1957,43.662,31.2416,11.5015,55.9445,33.3112,18.0021,8.38316,48.7816,30.8271,10.9986,10.451,50.3506,36.1225,16.7071,14.8151,37.395,39.5773,16.6483,29.1716,41.1559,28.0492,16.8556,29.8446,40.2854,29.9819,16.8556,15.9999,24.5637,24.9176,13.8522,16.8347,19.8339,24.7995,13.8522
"MGG_07752T0",498.339,884.044,841.951,302.22,171.016,889.629,723.974,279.365,434.333,805.686,710.108,531.712,328.142,1014.76,892.874,404.113,446.827,1032.96,594.662,447.11,515.592,929.438,757.274,367.596,258.575,1120.28,764.234,39.3487,258.161,949.323,791.044,503.283,224.322,824.549,798.342,614.256,963.279,707.226,485.982,634.626,1006.93,921.451,592.998,564.722,1002.69,748.107,390.859,416.577,1035.31,724.898,278.289,470.261,1136.67,867.387,454.96,422.33,704.625,910.513,415.402,718.912,801.491,594.363,999.036,700.371,802.512,637.399,999.036,530.311,754.621,638.326,640.528,540.361,633.975,634.77,640.528
"MGG_03914T1",14.5551,2.7456,3.46364,6.11216,1.23258,2.84543,1.10458,33.4573,3.45155,1.61483,0.997147,20.6087,2.78198,1.55008,1.04519,19.6361,5.47835,1.76979,1.20212,34.063,3.53246,3.27761,2.61225,23.3523,1.48237,1.4811,0.971054,5.20895,2.8689,1.47484,1.19076,28.9271,1.77473,2.23882,0.510828,4.18163,2.26716,0.893379,39.3554,7.39589,3.2765,3.3462,24.2119,3.00045,1.63839,1.1438,28.0051,4.23137,1.40123,0.685077,33.223,5.14692,2.21329,1.05154,27.3925,3.97657,4.04402,1.09845,33.8758,36.2867,6.43125,6.82626,21.5125,33.0436,7.04988,6.76101,21.5125,9.80454,4.47762,1.73255,33.2381,10.9237,1.37313,2.03818,33.2381
"MGG_03914T0",3.58624,0.969554,1.97301,5.82569,0.42199,1.50473,0.794266,2.4991,3.89949,0.148982,0.483363,8.7302,3.41823,1.01494,0.504976,8.24426,11.3597,0.979176,1.29706,30.1366,6.88914,1.73846,2.37584,0.956788,2.51399,0.586361,0.725085,0,4.41166,0.647462,0.538283,15.7174,4.17938,1.92725,0.47757,8.14179,2.45401,2.07169,26.0501,15.5239,2.60567,1.33674,8.63374,6.94281,1.47956,0,15.3239,5.82742,0.742187,0.592289,5.69257,9.99331,1.68843,0.420154,17.5766,8.16978,3.9549,0.631176,32.7738,31.8014,5.16955,6.18575,26.4587,40.1409,5.60712,7.91952,26.4587,16.8169,5.14024,1.15624,13.1552,16.8081,0.455415,1.34825,13.1552
"MGG_08332T0",2.9434,10.3955,7.88303,1.34308,0.486278,10.3588,7.00654,4.50108,1.59309,11.0442,5.86352,3.09402,0.962939,11.3412,8.04039,2.60415,1.58107,16.9904,5.64294,3.68972,1.78495,11.6999,9.32834,2.55035,0.413155,13.6475,6.33302,0,0.385083,11.975,7.28768,3.04163,0.391454,9.37598,7.83668,0.600552,11.1902,6.15083,3.97992,2.46693,12.2987,10.5971,4.24814,0.818001,11.8741,6.94572,2.57733,0.630187,10.8745,6.30972,3.47596,0.63166,12.2317,7.48222,1.99707,1.16406,6.89604,7.63268,3.80219,5.22258,7.86676,7.8643,7.56663,4.83799,7.93974,8.19049,7.56663,1.47258,5.92689,7.74758,5.39811,1.69399,5.70692,8.15549,5.39811
"MGG_03074T0",26.6043,41.2597,42.2559,9.59588,3.61525,51.3667,52.3553,7.50732,13.7212,55.1959,57.8191,28.2671,10.2437,58.7801,75.8528,21.0221,11.7428,75.1391,45.1013,22.2913,12.8768,42.3201,41.3499,28.1298,5.65816,70.4335,47.9838,5.14867,4.37974,66.3535,59.4141,26.9958,4.4714,49.3839,65.6995,12.6196,68.7962,44.3894,21.7717,19.8945,47.7353,41.511,38.544,8.53808,61.7773,54.9757,24.6287,7.72277,64.3549,58.4652,10.6846,5.57449,68.4401,54.1209,21.4081,12.2667,47.5437,51.658,14.2111,50.0451,32.214,29.6887,15.5898,44.6632,32.6462,32.9556,15.5898,10.4489,28.6825,46.8505,22.1547,10.6886,38.5523,47.5684,22.1547
"MGG_09889T0",13.0575,22.7115,30.2859,27.0114,14.4428,28.452,15.7277,8.36903,38.336,22.0528,16.6502,10.3841,34.3916,36.6327,21.2829,12.9652,60.2057,43.733,16.6569,12.5832,30.0843,24.665,17.257,10.5929,18.931,41.7768,15.988,3.64713,17.851,36.5539,19.9928,12.4084,16.3107,30.0436,19.6528,44.6829,39.264,16.133,12.4077,14.6277,32.5265,24.4683,19.1014,28.8004,32.8373,17.5491,12.8347,24.6128,33.8926,17.2909,7.99603,22.1951,41.4692,22.2871,11.7731,19.1978,32.3445,21.5585,12.9785,24.8719,26.7575,22.0203,41.0664,20.6922,26.3221,24.4944,41.0664,39.2112,28.7241,25.5814,14.2979,34.857,23.9456,25.0047,14.2979
"MGG_09767T0",97.402,156.926,87.7486,106.442,26.9106,125.875,107.369,59.0416,86.8721,157.386,104.096,112.952,111.489,130.094,152.305,86.3986,86.7757,131.93,69.7319,111.152,100.866,96.6012,154.204,44.222,59.5549,126.627,84.4198,8.67401,44.1631,137.743,105.437,110.803,44.4313,139.776,120.61,118.566,140.022,108.294,91.8421,133.936,106.686,166.823,102.269,54.9696,132.737,95.5322,81.0831,49.727,131.716,89.2726,53.5077,43.9639,133.981,80.635,66.2956,59.7493,134.802,73.3698,115.334,86.4614,115.011,108.273,89.1943,85.1287,118.699,108.795,89.1943,41.7618,91.1291,117.692,164.908,43.8383,91.6342,112.96,164.908
"MGG_15522T0",2.77099,3.89652,6.58262,4.42547,1.60791,4.84907,2.23757,1.83218,5.33721,4.73409,2.09479,3.72602,5.59621,4.0601,3.01077,2.55908,5.24236,4.07752,2.56899,4.8855,6.05259,5.73325,2.37677,1.39282,4.31974,4.43517,2.17393,0,2.46044,5.72354,2.25505,4.14232,2.08572,4.44318,1.79285,4.75888,5.56847,2.22364,4.882,4.61097,4.38886,2.00744,2.75557,3.47493,5.32346,1.8836,2.75357,3.94253,4.75013,2.18857,1.37527,2.31009,4.32718,2.09541,3.4911,1.99924,5.20252,1.97089,4.26754,6.82531,5.20423,3.32558,8.20896,6.79313,4.50738,4.16942,8.20896,2.83418,3.78839,6.3102,5.85634,3.29825,3.64626,5.77081,5.85634
"MGG_07761T0",15.3006,5.76135,5.21478,13.0143,5.62301,5.83243,3.82191,6.08169,10.1144,6.09747,3.50374,9.2084,13.6888,4.43944,4.37763,8.61781,10.9345,6.96327,2.36514,16.4918,7.29725,4.88666,4.71641,14.3156,7.07549,3.98534,2.77021,0.418063,5.82186,5.72564,3.38819,10.862,8.47535,5.9086,3.17275,19.2281,6.945,3.81236,16.8031,10.0817,5.65483,5.63788,20.51,14.4997,4.61299,3.39215,9.22041,7.93276,5.48187,2.48403,4.793,7.98554,6.02489,2.48329,8.21953,12.8109,7.42914,3.12234,10.4024,8.52077,8.55402,8.0472,6.25924,8.02332,10.1326,5.49334,6.25924,12.5718,1.91311,2.40958,8.75483,16.3981,3.01421,2.90943,8.75483
"MGG_07531T0",30.7802,58.9017,51.8532,15.8714,8.30318,59.7808,42.5815,13.9223,21.5142,56.4577,38.9463,24.2313,15.52,69.2001,58.9042,22.6132,33.127,78.8059,34.0861,20.2935,22.588,60.1112,52.1268,19.6504,8.90178,75.625,39.1651,2.67969,6.41196,66.4363,43.7033,23.29,7.81153,62.4109,47.4976,20.0435,70.5969,38.5116,20.3871,17.92,71.6761,64.8327,34.079,16.764,68.5537,42.4693,18.1593,12.8742,64.2307,40.7075,13.3604,9.7866,71.1673,44.3158,16.0159,16.347,57.5456,47.6868,18.8234,32.6221,54.4914,48.5355,29.2822,34.7037,55.9723,49.5164,29.2822,22.5663,38.5706,52.3377,25.103,24.0159,41.1792,51.0085,25.103
"MGG_16774T0",9.07827,35.9765,27.4393,2.52462,1.21266,16.5656,38.8408,3.52275,8.81321,38.9703,45.9723,13.8451,6.86877,19.4919,18.8132,8.54123,0,9.32032,33.9928,7.17668,6.23933,35.2879,49.0336,9.5578,0,12.6255,13.6347,0,1.10031,11.3982,15.5474,2.97006,0,8.17221,23.509,0,7.54156,29.8677,6.30655,18.8863,26.1311,29.8187,22.5805,0.933539,16.8068,23.2554,7.58141,0.80232,15.9368,21.6058,10.9003,3.57381,7.53337,19.156,8.36426,0,4.049,25.1369,1.84995,6.5435,0,18.9799,0,12.1265,8.07995,9.12323,0,5.54319,0,7.53027,22.8972,0,19.3072,17.9697,22.8972
"MGG_07057T0",100.747,105.744,144.717,31.4824,18.7735,156.849,132.508,25.4135,41.1021,122.061,146.37,96.5262,33.9647,174.551,135.95,72.4448,38.0646,176.315,126.213,78.578,37.529,142.011,134.89,79.2501,18.7796,180.247,129.605,9.97091,20.0445,173.288,135.62,87.2423,18.4222,149.954,136.332,47.6015,171.844,113.274,72.9038,63.9324,132.057,132.779,104.115,36.3413,175.562,132.694,88.6413,26.304,169.456,132.104,35.7297,27.3273,203.19,139.562,77.0273,31.4466,148.689,138.403,50.6338,65.6618,98.8375,68.7249,28.2247,64.4131,100.95,67.1214,28.2247,36.9385,58.8316,88.7981,63.3369,29.4284,72.7461,89.7202,63.3369
"MGG_06294T0",237.546,269.199,263.497,53.4845,23.4393,216.331,207.811,154.429,100.179,249.576,184.047,198.514,86.388,204.501,245.119,220.968,85.4372,160.808,169.383,244.567,103.129,232.646,258.385,159.894,45.3644,213.352,199.136,22.3775,44.6354,199.162,183.539,257.909,29.2398,239.523,191.956,55.7417,214.531,205.301,267.189,96.4669,248.234,243.655,240.138,61.7441,216.464,205.49,223.223,61.5106,220.555,218.498,125.621,55.9671,212.504,183.775,222.084,59.9697,215.979,173.817,239.105,188.948,210.63,257.436,26.4898,178.475,216.627,265.615,26.4898,40.7628,160.573,221.531,185.197,41.5727,153.768,207.189,185.197
"MGG_05611T0",127.482,53.1973,114.329,1680.4,942.08,130.815,602.027,55.9187,2105.45,133.565,747.246,122.32,3556.83,106.76,459.967,147.385,967.586,309.752,947.342,111.25,2611.6,64.9903,63.1847,50.046,3152.21,217.633,573.964,0,2359.29,165.634,733.488,161.221,2156.68,179.836,783.113,543.372,324.963,858.081,71.4699,121.656,49.7252,43.9941,124.063,1369.06,194.229,792.152,90.9985,1626.78,189.235,856.97,97.2747,1353.76,163.293,702.507,96.0779,650.711,145.025,829.67,69.7286,126.685,198.286,131.868,392.878,141.439,173.878,125.838,392.878,443.575,235.825,189.161,36.9441,443.826,308.91,204.728,36.9441
"MGG_05039T0",18.3524,33.3704,24.9656,4.73389,0.794214,21.7822,16.7828,3.4372,5.01863,21.2778,11.1741,11.5094,4.23895,18.643,21.9704,8.86819,3.75284,14.6057,12.7351,8.93102,5.98297,26.3428,22.1531,3.58349,2.29381,17.973,12.9775,1.06147,1.43892,13.8869,15.1664,9.68689,1.64521,16.8908,17.428,3.27838,10.8792,12.9545,8.57686,9.67514,34.4125,30.444,15.7543,3.1282,15.6068,16.06,8.86814,2.07282,11.4581,12.6106,3.23799,1.68545,11.3096,14.7711,9.4792,3.33579,10.3453,16.215,8.83563,7.40058,16.0774,16.0325,9.04846,6.79854,15.5894,15.2893,9.04846,2.27611,14.897,13.1882,7.78933,2.8904,10.7255,12.4298,7.78933
"MGG_07123T0",31.8296,66.6667,50.7708,131.331,55.8991,55.4398,40.7445,22.9819,192.617,53.5652,40.7729,38.0724,154.39,64.4002,58.4153,32.9253,184.674,65.1851,39.7976,40.9731,168.095,59.3169,58.0272,26.767,280.983,67.998,39.7157,4.80259,225.951,55.1871,41.4118,42.7496,299.38,57.8516,41.9386,235.764,64.5031,39.2967,39.5467,54.4843,74.4948,71.6054,46.1168,248.856,67.012,39.8435,30.4811,190.204,63.1486,34.2026,18.8547,161.731,62.7345,40.6184,27.7066,111.424,49.2519,38.1371,42.7021,48.9834,47.8799,47.8284,146.511,47.907,46.9275,51.7315,146.511,403.372,36.6777,36.2159,48.5493,414.352,45.5588,35.8857,48.5493
"MGG_04513T0",47.7413,72.5502,50.7811,88.6194,34.6462,63.3533,55.8718,44.4268,122.228,67.1329,50.5742,34.2868,109.752,66.9518,57.0588,32.3849,118.267,92.6707,39.0766,35.7159,118.077,67.6573,67.8192,50.2191,98.5171,78.6703,47.5601,1.68505,80.223,67.8944,57.4905,42.6413,77.4018,69.6459,63.0895,118.132,79.2186,48.3385,40.6168,46.8768,84.4634,76.8292,81.687,101.215,79.926,53.463,32.033,99.0919,73.1459,52.1926,33.8003,87.7479,80.2376,57.4035,30.0487,66.5991,68.9268,59.0996,37.672,58.5377,47.5162,49.4902,85.7233,61.4286,45.9616,50.3482,85.7233,83.2679,43.413,61.5283,64.3081,81.7683,54.3297,62.0358,64.3081
"MGG_09341T0",0.410463,0.367597,0.377713,0.0808094,0.529248,0.19778,0.0808772,42.7356,0.519376,0.109651,0,20.8247,0.479024,0.331519,0.112342,28.0373,0.619671,0.256756,0.0892703,82.1509,0.874864,0.443913,0.225658,0.194917,0.364034,0.252866,0,7.70112,0.0676163,0.161102,0.0403908,45.0824,0.122044,0.213166,0.0417624,0.329915,0.1349,0.0928761,87.2673,1.85172,0.137715,0.229137,0.354658,0.496872,0.355916,0.0826688,46.9008,0.539474,0.107704,0.201017,47.9115,0.346869,0.201965,0.168028,59.9192,0.216821,0.157617,0.111277,110.16,0.78349,0.5755,0.712267,3.51077,0.665948,0.480355,0.661915,3.51077,0.727229,0,0.323974,116.503,0.472196,0.0889364,0.351762,116.503
"MGG_05761T0",0.984293,22.1885,56.8187,341.117,155.237,32.6842,6.94285,1.03972,373.672,40.2457,4.0944,10.621,444.39,43.5598,6.8364,2.16641,386.594,125.06,5.891,2.30512,299.838,33.0775,9.27501,0.369392,127.977,27.0586,5.57684,0,125.651,50.0156,11.682,4.30972,93.7488,103.656,15.748,345.65,105.853,8.09599,0.685721,1215.84,55.0425,29.7496,3.62116,277.63,57.5223,11.2763,0.942365,158.137,75.0594,5.63427,3.46546,155.068,65.2845,12.0882,0.9068,295.319,92.3988,13.4545,0.88865,1.65173,154.591,240.584,57.5435,2.57866,153.147,250.51,57.5435,249.305,75.7532,110.411,2.7246,261.647,72.0112,109.001,2.7246
"MGG_15524T0",5.65368,14.7985,10.4783,0.319207,0,6.7637,8.86,1.40808,1.84164,8.90263,13.3083,4.52611,1.82091,10.7434,8.00381,2.20991,1.19914,6.51226,9.28213,3.57098,2.87851,7.87566,12.4931,10.2887,0.968927,6.33008,10.8796,0,0.402686,3.37525,10.372,2.9796,2.94616,7.47411,6.11685,0,3.57034,4.77909,2.95375,0.173324,6.34252,8.73542,8.25347,0.155497,6.64422,6.84609,8.40948,1.67306,7.19587,7.70252,1.32954,0,4.40267,6.79284,5.0701,1.37049,6.21945,6.80052,2.86778,2.34258,2.16452,4.4559,0,3.80618,2.86853,3.49985,0,1.39209,0,3.58174,4.88347,2.40802,7.11951,2.56083,4.88347
"MGG_03146T0",56.7241,164.479,104.399,93.6505,47.7005,134.86,110.921,25.0963,124.408,136.163,93.2179,28.9413,138.955,172.507,123.993,38.2857,313.491,170.655,64.4554,37.5069,155.51,171.289,175.3,14.808,169.024,162.078,98.8525,1.3463,185.787,166.061,112.741,48.203,310.284,184.423,131.084,146.581,139.747,65.2571,34.4405,36.9087,197.818,229.067,77.7334,169.274,162.294,107.608,32.5697,127.246,208.696,89.3261,31.1257,108.285,177.255,101.051,32.6504,112.091,117.744,95.3246,44.6608,51.2504,42.8715,78.4582,153.015,47.5365,40.609,79.6355,153.015,278.821,54.3,45.0795,46.1591,292.715,63.0415,44.3895,46.1591
"MGG_15371T0",0,0,0.319709,0,0,0.0658662,0.208012,0,0,0,0,0,0,0,0,0.120031,0,0.12925,0,0.305474,0,0,0.155116,0,0,0.171692,0.129331,0,0,0,0,0,0,0.044321,0,0,0.140865,0,0,0,0.0355842,0.181874,0,0,0.0403487,0,0,0,0.0748623,0,0,0,0,0.0727102,0.0833771,0,0,0,0,0,0,0,0,0,0,0.0671411,0,0,0,0,3.33078e-09,0.141374,0,0,3.33078e-09
"MGG_03695T0",5.2568,13.0189,10.0389,0.388579,0.179934,9.25623,9.47469,1.97984,1.38223,8.81092,8.46876,5.72343,0.744182,10.7424,11.7643,4.75209,1.1931,10.8691,6.39163,5.5598,1.54854,10.4542,13.8467,4.66359,0.267989,12.4502,8.66987,0.799962,0.332603,10.8027,9.1076,5.82931,0.370772,10.4909,11.7704,0.745295,10.5654,6.56104,4.78507,2.03277,11.0199,14.6087,10.3369,0.449485,12.22,9.77917,5.13466,0.362612,10.2767,8.62507,1.9983,0.569023,11.2388,8.88145,4.69556,0.982479,7.17084,9.24214,4.37779,6.88491,5.12629,6.31276,0,6.17418,5.19409,6.90686,0,0.64886,2.42262,6.23176,4.32719,0.784899,3.55758,5.41467,4.32719
"MGG_00361T0",14.4933,10.6702,16.8633,15.8179,6.05375,15.1473,7.39154,8.07327,20.4808,11.6949,10.7165,20.2364,18.3023,15.596,9.62758,17.3943,45.6395,14.4435,8.96922,20.2464,25.8945,12.402,10.5713,16.7295,12.3414,14.4907,7.8685,0.250481,12.8477,14.8962,9.08731,22.7004,17.5945,15.3264,7.75981,20.6571,15.7564,8.11486,20.8234,19.1885,13.4463,14.9675,28.1861,19.6268,15.555,8.52554,17.4977,15.4057,12.6039,9.04487,12.1832,10.931,15.3536,8.79352,18.5001,16.8352,24.1094,9.70888,19.073,31.8459,23.0194,13.6507,12.8328,31.9776,23.7974,15.8709,12.8328,22.6023,7.89218,12.5544,17.4156,22.3485,8.95625,11.0506,17.4156
"MGG_09248T0",30.4755,18.9918,32.2531,1.07873,3.50598,327.287,123.534,10.6903,4.81293,1226.59,539.924,43.1314,4.15757,200.857,78.4429,20.5106,0.85826,331.289,70.3536,13.6365,6.32918,39.6356,19.2572,15.0276,2.79046,426.649,73.9326,0,1.19033,777.612,380.056,36.4188,1.24328,277.398,297.497,3.56021,422.853,133.522,11.2787,29.9808,87.7841,44.4012,40.7206,2.25692,255.392,169.095,26.1355,3.30562,196.323,179.835,11.666,2.08823,284.917,132.698,19.0542,1.14452,1078.59,61.3451,12.3103,13.3556,25.202,9.32648,40.0973,15.1383,23.8207,7.54752,40.0973,1.23484,15.426,42.9925,42.5436,1.22513,20.0661,49.8729,42.5436
"MGG_00125T0",44.6662,72.7499,69.7903,70.9198,25.4892,73.0146,55.4082,16.2024,124.409,65.1221,51.1736,47.9014,100.098,73.7105,72.6012,37.1459,107.198,71.9202,47.4132,41.599,99.5622,66.4165,65.4131,31.2742,88.8441,71.6318,45.453,5.53946,69.8268,71.8679,57.8669,46.9518,87.7442,63.7449,52.4903,99.1387,85.0753,51.0681,38.2953,57.0689,81.4744,71.2895,58.3167,80.1814,71.93,53.9911,32.7055,83.049,71.0735,52.0015,19.3437,68.874,68.7123,49.5883,29.2372,49.9525,65.0418,50.0791,40.7673,40.9451,60.6826,54.5513,87.7396,43.2946,61.1811,55.2227,87.7396,57.8072,35.463,48.1232,39.8681,59.5719,36.7913,46.2728,39.8681
"MGG_01474T0",8.35272,16.768,17.5498,2.03926,0.827542,17.5486,11.7161,4.0273,3.13852,15.4761,10.1463,11.2414,2.34975,20.605,18.3958,9.71061,2.30425,17.331,12.3405,7.35073,2.76957,16.4644,13.618,8.91393,1.2715,19.7441,10.9107,1.94337,0.703082,18.3072,12.118,10.7692,0.925261,16.3918,13.0708,3.03989,18.2102,11.1893,7.10066,3.94347,19.5938,14.3767,16.5296,2.07153,21.3909,12.26,7.26554,1.62746,16.9244,10.7948,3.07604,1.44108,18.5315,12.1596,8.04153,1.93789,16.2826,13.7921,6.28355,18.1746,15.0695,12.0864,1.27933,16.943,14.7313,12.6519,1.27933,1.61271,15.819,13.9627,8.59991,1.91949,13.4275,13.6171,8.59991
"MGG_13347T0",9.22182,2.90911,3.31252,7.17025,4.15915,4.49078,11.2146,8.65485,9.98499,5.89742,18.6178,7.7741,7.8427,4.97721,5.89443,5.25531,18.5167,5.52915,30.2121,5.92613,14.7852,3.73492,3.14112,13.559,7.69797,5.2255,17.2186,0.823893,8.30609,4.5079,16.2327,5.55412,7.50862,5.8547,11.7694,12.0097,5.34666,20.5636,6.77802,7.19963,4.26989,3.50743,15.5266,11.0591,4.99713,10.1813,4.48731,9.93786,4.96148,10.634,7.55967,8.5094,5.88819,20.1925,5.77883,12.0214,5.7844,21.5371,4.09561,37.3009,11.3398,8.22708,28.2845,37.7934,11.6553,7.15266,28.2845,10.1929,37.0485,10.7716,17.6677,9.93558,28.6376,11.0605,17.6677
"MGG_08046T0",1.43953,2.42498,5.6593,27.6425,23.6171,5.68678,1.82736,1.06609,12.7252,1.56691,0.464248,17.4113,38.8375,4.71737,1.25256,13.7064,20.3243,3.5536,1.86034,23.0332,10.5101,3.6237,2.36751,0.989794,12.6237,2.0932,0.753628,2.65551,10.7269,3.05762,1.31422,25.1314,9.83579,5.26397,1.12568,11.5767,3.58074,3.46035,21.2641,39.7792,6.00591,3.90101,4.08045,27.186,5.61437,0.965316,15.213,14.972,2.45565,0.812441,13.1548,11.9707,3.60926,1.39429,17.0027,13.5951,10.2404,2.91331,19.8876,4.82856,4.95291,5.55056,1.59615,4.45325,5.24822,5.71332,1.59615,7.25359,1.96982,2.09935,8.65898,7.68557,3.32411,2.34787,8.65898
