gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
11904,1587,0.4011,0.1548,0.005213
1359,1588,0.372,0.1546,0.005217
7095,1589,0.4407,0.1549,0.005239
7387,1590,0.2765,0.1549,0.00525
4632,1590,0.6968,0.1547,0.005255
781,1592,0.5933,0.1553,0.005288
110,1593,0.1005,0.1553,0.0053
421,1593,0.5378,0.1555,0.005315
3267,1594,0.3574,0.1552,0.005319
4462,1598,0.2084,0.157,0.005391
4748,1598,0.1968,0.1568,0.005396
6011,1599,0.3485,0.1568,0.00541
7099,1601,0.5612,0.1575,0.005445
2084,1601,0.3046,0.1573,0.00545
7752,1602,0.3994,0.1571,0.005455
5132,1604,0.263,0.1577,0.005488
5448,1606,0.4963,0.1587,0.005535
995,1607,0.06755,0.1588,0.005549
5164,1607,0.3972,0.1585,0.005551
7653,1608,0.2847,0.1585,0.005561
450,1608,0.2437,0.1583,0.005567
2124,1609,0.4309,0.1586,0.005591
6603,1610,0.2531,0.1584,0.005594
3387,1612,0.5721,0.1592,0.005634
5268,1613,0.3901,0.1595,0.005656
4643,1614,0.2947,0.1597,0.005677
9850,1615,0.4527,0.1595,0.005682
3932,1618,0.3264,0.161,0.005747
3224,1619,0.3688,0.1613,0.005769
7103,1620,0.3941,0.1614,0.005784
11771,1620,0.3669,0.161,0.005785
1231,1623,0.4161,0.162,0.00583
9171,1623,0.596,0.1618,0.005836
5431,1626,0.1899,0.1629,0.005889
10064,1627,0.4387,0.1628,0.005897
3342,1627,0.07437,0.1626,0.005902
4352,1629,0.3425,0.1633,0.005939
4701,1631,0.369,0.164,0.005977
8328,1631,0.414,0.1638,0.005983
7195,1633,0.3628,0.1644,0.006018
4640,1633,0.2915,0.1642,0.006023
13239,1636,0.07647,0.1653,0.006075
10182,1637,0.8383,0.1655,0.006095
1407,1640,0.2311,0.1665,0.006143
9255,1640,0.3348,0.1664,0.006153
12436,1641,0.2306,0.1664,0.006165
4017,1641,0.3087,0.1662,0.006171
10409,1641,0.584,0.166,0.006174
5169,1642,0.6668,0.1658,0.006179
6646,1642,0.007878,0.1656,0.006183
4870,1646,0.06717,0.1672,0.006259
1179,1648,0.3501,0.1678,0.006291
7069,1650,0.3884,0.1685,0.006331
2194,1651,0.3523,0.1688,0.006354
2114,1652,0.1515,0.1693,0.006385
1007,1653,0.5433,0.169,0.006389
5314,1653,0.2106,0.1687,0.00639
6645,1653,0.3286,0.1686,0.006399
497,1657,0.2521,0.1701,0.006469
10222,1657,0.61,0.1699,0.006472
526,1657,0.3777,0.1696,0.006474
11410,1657,0.3949,0.1693,0.006474
8478,1658,0.1735,0.1696,0.006502
9190,1659,0.2655,0.1695,0.006509
3114,1663,0.4254,0.1715,0.006599
366,1663,0.6799,0.1712,0.006602
10959,1664,0.02789,0.1714,0.00662
4132,1665,0.6452,0.1716,0.006639
7394,1667,0.161,0.1721,0.006672
11136,1668,0.2538,0.172,0.006683
6687,1668,0.4723,0.1718,0.006687
11273,1668,0.4788,0.1717,0.006697
3788,1669,0.2373,0.1718,0.006713
8652,1670,0.3228,0.1719,0.006729
11417,1671,0.2943,0.1719,0.006745
2187,1673,0.4428,0.1726,0.006784
2105,1675,0.3686,0.1737,0.00684
13275,1676,0.2419,0.1735,0.006845
10642,1678,0.2025,0.1746,0.006901
3626,1679,0.2729,0.1745,0.00691
7510,1680,0.7408,0.1747,0.006931
8200,1681,0.3337,0.1749,0.006952
9694,1685,0.6335,0.1765,0.00703
7072,1686,0.5973,0.1768,0.007056
5135,1687,0.2029,0.1772,0.007086
12505,1690,0.15,0.1786,0.007153
11478,1691,0.2527,0.1787,0.007171
9613,1691,0.276,0.1784,0.007172
2609,1692,0.5232,0.1784,0.007184
6224,1692,0.4655,0.1783,0.007195
8876,1694,0.6704,0.1786,0.007219
9343,1694,0.2002,0.1783,0.007223
12063,1695,0.5828,0.1784,0.00724
10849,1695,0.5722,0.1781,0.007243
8494,1695,0.3183,0.1782,0.007257
113,1696,0.4591,0.1781,0.007268
1806,1697,0.3966,0.1783,0.007288
4857,1698,0.4393,0.1785,0.007309
8629,1700,0.4762,0.1791,0.007347
9152,1703,0.3455,0.1806,0.007422
9630,1703,0.254,0.1803,0.007425
7612,1706,0.04163,0.1812,0.007477
3220,1706,0.8812,0.1812,0.00749
9267,1707,0.2228,0.1813,0.007507
