gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
6302,537.9,18.67,0.5641,0.01208
3560,539.5,4.725,0.565,0.01214
2271,540,13.75,0.5639,0.01216
12898,540.1,37340000000,0.5621,0.01217
9740,542,8.462,0.5636,0.01224
559,542.8,19.28,0.5631,0.01227
976,544.8,14.76,0.5649,0.01235
3052,546.1,13.43,0.5652,0.0124
2908,546.4,19.21,0.5638,0.01241
12876,546.8,35330000000,0.5627,0.01243
2630,547.1,7.918,0.5612,0.01244
12708,548.7,18.85,0.5622,0.01251
12773,549.2,37270000000,0.5612,0.01253
13006,549.3,37340000000,0.5595,0.01253
10941,549.9,1.456,0.5587,0.01255
11517,550.3,4.168,0.5575,0.01257
6043,550.8,13.88,0.5566,0.01259
12946,552.2,5.95,0.5572,0.01264
4995,552.7,3.175,0.5562,0.01267
1258,553,9.742,0.5548,0.01268
8808,553.2,4.918,0.5533,0.01268
7429,553.4,16.29,0.5518,0.01269
7208,553.6,6.48,0.5504,0.0127
8138,557.3,12.91,0.555,0.01285
2456,557.6,10.96,0.5538,0.01286
8891,558,10.05,0.5527,0.01287
10344,558.8,12.54,0.5523,0.01291
6966,561,12.88,0.5543,0.013
7486,561.3,13.62,0.5529,0.01301
11950,563.3,9.937,0.5547,0.01309
1025,563.5,14.36,0.5531,0.01309
4960,565.1,0.5827,0.5542,0.01316
3031,565.1,11.55,0.5525,0.01316
9780,566,8.903,0.5523,0.0132
4206,567.9,6.965,0.5537,0.01327
4279,570.3,13.85,0.556,0.01337
12690,572.6,9.74,0.5581,0.01346
2082,572.7,10.46,0.5565,0.01347
3537,574.9,11.3,0.5585,0.01356
10575,575.1,9.928,0.5572,0.01357
5344,576.5,6.229,0.5578,0.01362
11008,577.2,9.543,0.5572,0.01365
2198,578.1,9.714,0.557,0.01369
3434,579.1,10.71,0.557,0.01373
11082,579.3,10.61,0.5556,0.01374
6224,579.7,27690000000,0.5546,0.01375
11678,579.8,9.232,0.5531,0.01376
471,580.9,9.737,0.5532,0.0138
1868,581.9,2.218,0.5532,0.01384
9807,581.9,8.219,0.5516,0.01384
11416,586.9,29940000000,0.5582,0.01405
8783,587.3,8.564,0.557,0.01407
10791,590.9,10.57,0.5614,0.01422
6731,593.8,13.12,0.5645,0.01434
12700,594.7,10.61,0.5643,0.01438
7364,597.7,26690000000,0.5675,0.0145
11707,599.1,8.148,0.5681,0.01456
3242,600.7,6.04,0.5691,0.01463
10111,601.2,4.127,0.5683,0.01465
4084,602.7,8.081,0.569,0.01471
9626,604.5,3.565,0.5704,0.01479
9776,607.9,1.718,0.5742,0.01493
1377,610.1,8.737,0.5761,0.01502
6335,610.8,2.562,0.5756,0.01505
1743,617.4,8.544,0.5848,0.01534
5518,618.8,1.251,0.5852,0.01539
6120,619.7,5.811,0.5851,0.01543
12913,620.1,8.664,0.5841,0.01545
3144,623.4,7.562,0.5877,0.01559
526,626.6,1.859,0.5913,0.01573
12718,626.9,8.29,0.5902,0.01575
3589,627.7,8.556,0.5898,0.01578
