gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
13111,417.7,1116000000,0.5195,0.007769
13197,418.2,1116000000,0.5181,0.007786
13126,418.9,1116000000,0.5168,0.007806
3627,418.9,7.484,0.5143,0.007807
13130,420,1116000000,0.5142,0.007844
13274,420.3,1116000000,0.5122,0.007853
4133,421.4,705626436,0.5121,0.007889
13289,421.4,1116000000,0.5097,0.00789
13301,422.6,1116000000,0.5097,0.007928
11937,424.1,2.384,0.5104,0.007977
12008,424.5,666894669,0.5087,0.00799
13293,425.1,1116000000,0.5077,0.008012
13136,425.2,1116000000,0.5054,0.008014
13216,425.7,1116000000,0.5042,0.008033
11318,426.5,712000000,0.5034,0.008058
13226,426.9,1116000000,0.5018,0.008071
13147,426.9,1116000000,0.4997,0.008073
7027,427.1,6.619,0.4976,0.008076
13305,427.4,1116000000,0.496,0.008088
13209,429.8,1116000000,0.4986,0.008168
12744,432.1,52.69,0.5009,0.008243
13285,433.2,1116000000,0.5008,0.00828
6730,434.5,81.04,0.5013,0.008325
12847,437.4,12.53,0.5048,0.008421
7848,438.5,4.94,0.5049,0.00846
9215,438.8,27.63,0.5031,0.008469
11578,440.9,5.779,0.5052,0.008541
11137,446.2,6.901,0.5135,0.008721
3975,446.2,2.073,0.5113,0.008723
743,451,11.03,0.5187,0.008887
2855,452,1.85,0.5183,0.008919
2237,453.3,594000000,0.5188,0.008968
4549,457.9,9.832,0.5257,0.009125
12316,458.3,582828124,0.5242,0.009138
3040,459.1,9.343,0.5235,0.009166
13246,461.3,7.609,0.5257,0.009244
548,462.3,576523497,0.5255,0.009279
8080,464.6,3.867,0.5277,0.009359
13165,465.4,5.523,0.5271,0.009388
1221,466.8,521903412,0.5276,0.009437
6183,469,13.39,0.5298,0.009515
6019,469.2,528570273,0.5281,0.009524
10798,471.5,11.4,0.5303,0.009605
5923,473.7,502346614,0.5325,0.009683
2929,476.3,490000000,0.5353,0.009774
7277,476.7,13.62,0.534,0.009791
8815,477.5,3.737,0.5334,0.00982
8963,477.8,2.9,0.5318,0.009831
6434,479.5,0.855,0.5329,0.009891
7066,484.5,1.676,0.5405,0.01007
10171,485.8,48.57,0.5408,0.01012
736,491.2,2.066,0.5492,0.01032
