gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
2521,4938,0.7331,1.06,0.4625
1748,4938,0.8199,1.06,0.4626
9386,4939,0.7234,1.06,0.4627
10446,4939,0.657,1.06,0.4627
2834,4939,1.947,1.06,0.4627
2967,4939,0.6661,1.06,0.4627
2572,4940,1.737,1.06,0.4629
7575,4940,0.7326,1.06,0.463
2107,4941,0.7524,1.06,0.4631
2408,4941,0.7312,1.06,0.4631
1851,4943,1.254,1.061,0.4635
1724,4943,0.9236,1.061,0.4636
8037,4943,0.7434,1.061,0.4636
11881,4943,0.7281,1.061,0.4636
9450,4943,1.241,1.06,0.4637
3265,4943,1.113,1.06,0.4637
6833,4944,0.7675,1.06,0.4638
12528,4944,0.7502,1.06,0.4638
11314,4944,0.8522,1.06,0.4639
9434,4945,0.9768,1.06,0.464
2838,4945,0.5407,1.06,0.4641
12631,4946,0.7324,1.061,0.4644
2277,4946,0.9013,1.061,0.4644
7540,4946,0.8413,1.061,0.4644
1391,4947,0.6687,1.061,0.4646
7475,4947,1.924,1.061,0.4646
760,4949,0.7177,1.061,0.4649
12402,4949,0.9784,1.061,0.465
5419,4949,0.7923,1.061,0.465
6298,4949,0.776,1.061,0.465
8227,4950,0.8465,1.061,0.4652
11087,4951,0.7483,1.062,0.4655
2687,4951,0.7407,1.062,0.4656
5879,4952,1.047,1.062,0.4657
7505,4952,0.7806,1.062,0.4657
9171,4952,0.9368,1.061,0.4658
11608,4953,0.7751,1.061,0.4658
8106,4953,4.531e-9,1.061,0.4658
10853,4953,0.8173,1.061,0.4659
5819,4954,1.201,1.062,0.4662
8899,4954,0.7004,1.061,0.4662
3156,4954,1.008,1.061,0.4662
11900,4954,1.446,1.061,0.4662
2253,4955,0.7163,1.061,0.4663
4325,4955,0.7834,1.061,0.4665
12617,4955,0.7845,1.061,0.4665
6451,4956,1.886,1.061,0.4665
7320,4956,2.254,1.061,0.4666
10191,4957,0.604,1.061,0.4668
12038,4957,0.819,1.061,0.4669
6056,4957,0.7141,1.061,0.4669
5790,4958,1.264,1.062,0.4671
11397,4959,0.691,1.062,0.4673
6550,4959,1.214,1.062,0.4674
6189,4960,0.7272,1.062,0.4676
157,4961,0.9787,1.062,0.4677
2734,4962,0.7566,1.063,0.4679
6660,4962,2.254,1.062,0.4679
10625,4962,0.6654,1.062,0.468
1295,4962,1.484,1.062,0.4681
2348,4962,0.7084,1.062,0.4681
3114,4963,0.7182,1.062,0.4681
7815,4963,0.7787,1.062,0.4682
2972,4964,0.7384,1.062,0.4683
9123,4964,1.079,1.062,0.4684
1461,4964,1.203,1.062,0.4685
2926,4964,1.528,1.062,0.4685
2840,4964,1.419,1.062,0.4685
12321,4964,0.8192,1.062,0.4685
7571,4965,5.973e-9,1.062,0.4687
11290,4967,0.7697,1.062,0.469
8397,4967,1.216,1.062,0.4691
2537,4967,2.777,1.062,0.4691
308,4967,0.7289,1.062,0.4691
4506,4967,0.7123,1.062,0.4691
7286,4967,0.6615,1.062,0.4692
4854,4967,1.226,1.062,0.4692
3467,4968,2.296,1.062,0.4694
10079,4969,0.7176,1.062,0.4695
4799,4969,0.4681,1.062,0.4697
7706,4970,0.6416,1.062,0.4697
11581,4970,0.5171,1.062,0.4697
6038,4970,0.7518,1.062,0.4698
10896,4970,0.7739,1.062,0.4699
935,4971,1.446,1.062,0.4699
3599,4971,1.086,1.062,0.47
11955,4971,1.347e-9,1.062,0.4701
6428,4971,2.356,1.062,0.4701
7245,4972,0.7323,1.062,0.4703
10951,4973,3.629,1.062,0.4705
924,4974,0.7356,1.063,0.4708
4018,4975,0.7008,1.063,0.4708
9009,4975,1.006,1.063,0.4709
6208,4975,0.8438,1.063,0.471
11571,4976,0.8693,1.063,0.4712
13213,4976,0.3263,1.063,0.4712
9767,4977,0.7073,1.063,0.4713
584,4977,0.7356,1.063,0.4714
6139,4977,1.325,1.063,0.4715
658,4977,0.8108,1.063,0.4715
6191,4978,0.6192,1.063,0.4716
2132,4978,0.9182,1.063,0.4717
3845,4978,0.8186,1.063,0.4717
1651,4978,0.7186,1.063,0.4717
6179,4979,0.7955,1.063,0.4717
11833,4979,1.136,1.062,0.4718
11666,4979,1.108,1.062,0.4718
9964,4979,1.582,1.062,0.4718
9456,4979,1.101,1.062,0.4718
7166,4979,0.8154,1.062,0.4719
1997,4980,0.8229,1.062,0.472
4546,4980,0.8635,1.062,0.472
4012,4980,1.008,1.062,0.472
4572,4980,1.111,1.062,0.4721
4630,4981,0.8783,1.062,0.4723
9938,4981,0.9801,1.062,0.4723
7074,4982,0.9412,1.062,0.4724
7697,4982,2.392,1.062,0.4725
9821,4982,0.8911,1.062,0.4726
12268,4983,0.6441,1.062,0.4727
10441,4983,0.73,1.062,0.4728
12213,4984,0.7432,1.062,0.473
11215,4984,0.8518,1.062,0.473
848,4984,0.7895,1.062,0.473
9697,4984,0.5189,1.062,0.473
10841,4985,0.9429,1.062,0.4733
5824,4986,0.7898,1.062,0.4733
8981,4986,0.7555,1.062,0.4733
2351,4986,0.8734,1.062,0.4734
9367,4986,0.7191,1.062,0.4736
12539,4986,1.096,1.062,0.4736
8001,4987,0.7317,1.062,0.4738
1377,4988,0.8407,1.063,0.474
7694,4989,0.7966,1.063,0.4741
10177,4989,0.8538,1.062,0.4741
8446,4989,0.9708,1.062,0.4741
6570,4990,0.7725,1.063,0.4745
9808,4991,0.8031,1.063,0.4745
9453,4991,0.7717,1.063,0.4745
4898,4992,0.706,1.063,0.4747
6390,4992,1.084,1.063,0.4747
3907,4993,1.096,1.063,0.4751
11924,4994,1.068,1.064,0.4754
2215,4995,0.7205,1.064,0.4754
12324,4995,0.749,1.064,0.4754
6470,4995,0.7879,1.064,0.4755
8137,4995,2.104,1.064,0.4755
8188,4995,0.7929,1.063,0.4755
161,4996,0.6897,1.063,0.4757
12491,4996,0.8462,1.063,0.4757
7198,4997,0.6612,1.064,0.476
11320,4997,0.7576,1.064,0.476
3646,4998,0.756,1.064,0.4761
779,4998,0.7802,1.064,0.4761
11609,4998,0.7784,1.064,0.4762
8316,4998,0.794,1.063,0.4762
3937,4998,0.7441,1.063,0.4763
3151,4998,1.28,1.063,0.4763
2219,4999,3.529,1.063,0.4764
10093,5000,1.475,1.064,0.4767
4877,5001,0.757,1.064,0.4768
3469,5001,1.259,1.064,0.477
7155,5002,0.7402,1.064,0.477
9085,5002,1.367,1.064,0.4771
7076,5003,1.381,1.064,0.4772
4357,5003,0.9116,1.064,0.4772
12094,5003,0.7213,1.064,0.4772
2647,5003,0.6998,1.064,0.4772
330,5003,0.8228,1.063,0.4773
1940,5003,0.9621,1.063,0.4773
9095,5003,0.873,1.063,0.4774
992,5003,0.7022,1.063,0.4774
967,5004,0.7592,1.063,0.4776
5850,5004,0.7919,1.063,0.4776
650,5005,0.6942,1.063,0.4777
2827,5005,0.7662,1.063,0.4778
12256,5005,0.7445,1.063,0.4778
5052,5005,0.6722,1.063,0.4779
9816,5006,2.399,1.063,0.478
6619,5007,0.7706,1.064,0.4783
4149,5008,2.026,1.064,0.4784
11879,5008,1.05,1.064,0.4784
1334,5008,0.8395,1.064,0.4785
10975,5008,0.8379,1.064,0.4786
804,5009,0.8073,1.064,0.4786
4010,5009,0.7401,1.063,0.4786
9165,5009,0.9789,1.063,0.4786
8961,5009,2.596,1.063,0.4786
2804,5009,0.7167,1.063,0.4787
3926,5010,2.023,1.063,0.4789
246,5010,0.7489,1.063,0.4789
5407,5011,0.8058,1.063,0.479
11637,5011,0.8733,1.063,0.4791
5004,5011,0.807,1.063,0.4792
1712,5012,1.686,1.064,0.4794
6989,5012,1.139,1.064,0.4795
5817,5013,0.6568,1.063,0.4795
10571,5013,1.294,1.063,0.4796
348,5014,1.281,1.064,0.4797
9898,5014,0.845,1.064,0.4798
7602,5014,0.7704,1.064,0.4799
10806,5014,2.576e-9,1.063,0.4799
4882,5015,0.9203,1.063,0.48
6998,5015,0.7201,1.063,0.48
7855,5015,0.7278,1.063,0.48
3862,5015,5.574,1.063,0.48
11105,5015,1.509,1.063,0.4801
7253,5016,0.8654,1.063,0.4802
11973,5016,0.7169,1.063,0.4802
9602,5016,1.115,1.063,0.4803
4337,5016,0.7486,1.063,0.4803
2844,5017,0.9613,1.063,0.4805
2086,5017,0.8307,1.063,0.4805
1124,5017,0.7778,1.063,0.4805
8187,5018,0.8424,1.063,0.4806
8897,5018,0.7956,1.063,0.4808
4963,5018,1.012,1.063,0.4808
5717,5019,1.086,1.063,0.4809
7840,5019,0.7711,1.063,0.4809
12039,5019,0.8349,1.063,0.4809
8661,5019,0.7938,1.062,0.481
10576,5019,0.9053,1.062,0.4811
5127,5019,1.003,1.062,0.4811
5366,5019,0.7726,1.062,0.4811
13035,5020,1.532,1.062,0.4811
3509,5020,0.7948,1.062,0.4812
8869,5020,0.7619,1.062,0.4812
11796,5020,0.7067,1.062,0.4812
7479,5020,1.426,1.062,0.4812
2709,5021,0.8134,1.062,0.4814
10058,5022,0.5984,1.062,0.4815
10847,5023,0.9644,1.062,0.4818
1946,5023,1.563,1.063,0.482
11267,5024,0.8065,1.063,0.4821
6874,5025,2.572,1.063,0.4823
12671,5026,0.7029,1.064,0.4827
1929,5026,0.8375,1.063,0.4827
3866,5026,0.7465,1.063,0.4827
2848,5027,0.7351,1.063,0.4827
10789,5027,1.339,1.063,0.4828
2999,5028,0.684,1.063,0.4829
11898,5028,0.8484,1.063,0.483
8795,5028,0.7888,1.063,0.483
11906,5029,0.6071,1.064,0.4833
6268,5030,0.8182,1.064,0.4835
8430,5030,7.197e-9,1.064,0.4835
1152,5030,0.7694,1.064,0.4836
7100,5031,0.8051,1.064,0.4836
6655,5032,0.7971,1.064,0.4838
5144,5032,1.665,1.064,0.4838
4067,5032,0.8423,1.064,0.4839
10627,5034,1.202,1.064,0.4843
11544,5034,0.7429,1.064,0.4844
3697,5034,1.042,1.064,0.4844
1827,5034,0.753,1.064,0.4845
6994,5035,0.9617,1.064,0.4846
3782,5035,0.7899,1.064,0.4847
8159,5036,1.218,1.064,0.4848
3398,5036,0.8391,1.064,0.4848
10132,5037,0.5405,1.064,0.485
6973,5037,0.727,1.064,0.485
11484,5037,1.058,1.064,0.4851
6492,5038,1.068,1.064,0.4852
2652,5038,0.732,1.065,0.4853
9051,5038,0.767,1.064,0.4854
11207,5038,0.8287,1.064,0.4854
6061,5040,0.6187,1.065,0.4858
8179,5040,0.7971,1.065,0.4858
1683,5040,0.7626,1.065,0.4858
3891,5041,0.7635,1.065,0.4859
606,5041,0.865,1.065,0.486
7158,5041,0.7299,1.065,0.4861
10225,5042,0.7487,1.065,0.4862
1736,5042,0.3877,1.065,0.4862
209,5042,1.638,1.065,0.4862
8764,5042,0.7135,1.064,0.4863
6882,5042,0.7211,1.064,0.4863
4174,5043,1.014,1.064,0.4863
2001,5043,0.6484,1.064,0.4863
9366,5043,2.172,1.064,0.4864
1110,5044,0.7557,1.064,0.4866
10189,5044,0.763,1.064,0.4866
4105,5044,0.6712,1.064,0.4867
11020,5044,1.767,1.064,0.4867
12052,5045,2.246,1.064,0.4868
11533,5045,0.8134,1.064,0.4869
11015,5045,0.8263,1.064,0.4869
12020,5046,0.7551,1.064,0.4871
10921,5046,0.696,1.064,0.4871
3244,5046,0.6354,1.064,0.4871
12051,5046,0.749,1.064,0.4872
12181,5046,1.357,1.064,0.4872
7865,5047,1.303,1.064,0.4872
10180,5047,0.9618,1.063,0.4873
5680,5047,0.7809,1.063,0.4873
9931,5047,0.9585,1.064,0.4874
1707,5048,0.7652,1.064,0.4876
4459,5049,0.4388,1.064,0.4877
8569,5049,0.7532,1.064,0.4878
6529,5049,0.781,1.064,0.4879
3585,5050,1.034,1.064,0.4879
9753,5050,0.8826,1.064,0.4879
12636,5050,0.7726,1.063,0.488
216,5050,0.7041,1.063,0.488
631,5050,0.8806,1.063,0.4881
1354,5051,0.6706,1.064,0.4883
9258,5051,0.8034,1.063,0.4883
103,5051,0.5891,1.063,0.4884
1913,5052,0.7041,1.063,0.4884
3658,5052,0.6805,1.063,0.4885
7047,5052,1.245,1.063,0.4885
8508,5053,0.8291,1.063,0.4886
1908,5053,0.7681,1.063,0.4887
927,5054,0.955,1.063,0.4888
8956,5054,0.7902,1.063,0.4889
6956,5055,0.7621,1.064,0.4891
4443,5055,0.5081,1.064,0.4892
3545,5056,0.7259,1.064,0.4893
2607,5056,0.7671,1.064,0.4894
9609,5057,0.791,1.064,0.4896
1379,5057,1.381,1.064,0.4896
433,5058,0.8459,1.064,0.4898
9177,5058,2.777,1.064,0.4898
2454,5058,0.9964,1.064,0.4898
5831,5059,0.8479,1.064,0.49
9625,5059,5.718e-9,1.064,0.4902
1294,5060,1.668,1.064,0.4903
1782,5060,0.7805,1.064,0.4903
7636,5060,1.08,1.064,0.4903
10278,5061,0.7888,1.064,0.4906
4491,5061,0.9827,1.064,0.4906
8518,5061,0.7608,1.064,0.4906
10776,5062,0.9829,1.064,0.4908
1720,5062,0.8008,1.064,0.4908
4612,5063,0.872,1.064,0.4909
10197,5063,0.7617,1.064,0.491
