gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
2543,699.9,3.197,0.5492,0.01903
8243,701.3,2.684,0.5498,0.01909
11597,702,2.432,0.5496,0.01912
6033,703.9,4.441,0.5509,0.01921
7685,704.6,2.954,0.5507,0.01924
4032,704.9,2.532,0.54990000000000006,0.01926
2296,706.1,4.189,0.5503,0.01931
9961,706.6,2.356,0.5498,0.01934
8789,706.7,88051648,0.5488,0.01934
5273,708,2.947,0.5493,0.0194
6165,712,4.232,0.5535,0.01959
7939,713.3,2.892,0.5541,0.01965
11475,713.8,2.768,0.5535,0.01968
9346,714.6,2.234,0.5534,0.01971
3189,715.1,2.968,0.5528,0.01973
7581,715.9,4.114,0.5528,0.01977
1552,718.7,2.855,0.5553,0.01991
242,719.4,3.323,0.5552,0.01994
10883,719.9,3.123,0.5546,0.01996
9014,720.1,2.488,0.5537,0.01997
3049,720.9,3.085,0.5536,0.02001
1689,721.3,86535705,0.553,0.02003
530,722.4,2.943,0.5533,0.02008
4269,723,52049416,0.5529,0.02011
8094,723.6,2.964,0.5525,0.02014
1278,724.4,3.353,0.5524,0.02018
106,725.4,42106449,0.5526,0.02022
8563,725.6,1.717,0.5517,0.02023
2085,725.9,3.013,0.551,0.02025
2730,726.2,2.413,0.5503,0.02026
4856,728.5,1.289,0.5521,0.02037
5440,731.2,3.629,0.5546,0.0205
9429,732.3,42650161,0.5548,0.02055
7672,732.3,3.255,0.5537,0.02055
602,733.3,2.991,0.5539,0.0206
2806,734,43221520,0.5536,0.02063
11567,734.2,58950437,0.5528,0.02065
11416,736.2,0.2547,0.5542,0.02074
3926,736.5,50672985,0.5535,0.02076
6178,736.6,3.05,0.5525,0.02076
10282,736.6,2.9,0.5514,0.02076
3584,737.3,2.876,0.5512,0.02079
5686,738.1,46227807,0.5512,0.02084
1674,738.2,46016107,0.5503,0.02084
6137,738.6,3.494,0.5496,0.02086
12128,739.9,2.538,0.5502,0.02092
5968,740.8,2.82,0.5503,0.02097
8283,742.1,3.662,0.5508,0.02103
252,743.7,2.825,0.5517,0.0211
8632,745.3,3.694,0.5526,0.02118
2006,746.1,2.808,0.5526,0.02122
1522,747,74304745,0.5527,0.02126
10524,750.9,2.676,0.5565,0.02146
10104,751.6,1.204,0.5564,0.02149
1181,752.8,3.309,0.5567,0.02155
2549,752.9,3.048,0.5557,0.02155
1807,755.5,1.95,0.558,0.02168
11379,755.5,1.937,0.5569,0.02168
10692,756.3,32802933,0.5569,0.02172
9372,757.3,46338904,0.557,0.02177
7057,757.4,43644663,0.5561,0.02177
12286,758.3,97022896,0.5561,0.02182
1071,758.7,2.836,0.5556,0.02183
2569,759.3,2.838,0.5553,0.02187
12397,759.5,1.543,0.5544,0.02187
5338,759.7,98830917,0.5536,0.02188
1868,760.3,2.657,0.5533,0.02191
6213,760.9,25497098,0.5531,0.02195
5189,762.2,3.141,0.5536,0.02201
5035,762.5,2.793,0.5529,0.02202
763,763.1,3.097,0.5526,0.02205
2437,765.4,2.662,0.5545,0.02217
4064,765.6,3.099,0.5537,0.02218
9671,766.9,2.2,0.5543,0.02224
2682,767.2,2.444,0.5536,0.02226
13248,767.6,0.9143,0.5531,0.02228
10493,768.1,0.6885,0.5526,0.0223
10830,768.3,3.017,0.5518,0.02231
4533,769.4,2.27,0.5521,0.02236
9078,769.7,2.288,0.5515,0.02238
9709,769.8,2.521,0.5505,0.02238
5140,771.7,2.813,0.5518,0.02248
10021,772.6,30422017,0.5519,0.02252
13179,779.3,2.763,0.5592,0.02286
8616,779.8,2.849,0.5587,0.02288
5420,780.5,51830267,0.5585,0.02292
11418,781.1,2.737,0.5583,0.02295
11229,781.6,39175934,0.5578,0.02297
9177,781.8,2.772,0.557,0.02298
7961,781.9,2.521,0.5562,0.02299
6660,782.3,2.834,0.5556,0.02301
3356,783,3.286,0.5555,0.02304
6122,784.6,29613873,0.5564,0.02312
676,785.9,3.032,0.5569,0.02319
2511,785.9,2.039,0.556,0.02319
11602,787.7,2.869,0.5571,0.02328
5093,787.7,3.079,0.5562,0.02328
3907,789.2,2.268,0.5569,0.02335
10042,790.1,11.71,0.5569,0.0234
5268,790.2,2.583,0.5561,0.0234
2105,791,2.758,0.5561,0.02344
5783,791.1,29366080,0.5552,0.02345
719,793.5,32990211,0.5571,0.02357
4986,793.6,3.315,0.5562,0.02358
7865,794.4,2.916,0.5562,0.02362
3410,796.6,2.968,0.5578,0.02373
8608,796.9,1.947,0.5572,0.02374
4246,796.9,10405430,0.5563,0.02374
9053,797.8,2.747,0.5563,0.02379
1047,798.9,20250917,0.5567,0.02385
184,800.3,2.569,0.5573,0.02391
3770,800.9,2.346,0.5571,0.02395
8501,803.3,30164497,0.559,0.02407
5157,803.6,2.727,0.5584,0.02408
1497,805.2,2.415,0.5592,0.02416
7698,806.2,2.703,0.5595,0.02422
6869,806.4,2.654,0.5587,0.02423
6085,807.7,29613873,0.5593,0.02429
652,808,2.141,0.5586,0.02431
8013,811.2,2.438,0.5614,0.02447
13149,811.2,57542852,0.5605,0.02447
13242,812.8,3.367,0.5614,0.02455
1404,812.9,16787057,0.5606,0.02456
3340,813.2,3.961,0.5599,0.02457
7766,814.6,1.241,0.5606,0.02465
9,816.2,3.331,0.5615,0.02473
13100,818.4,32844147,0.5631,0.02484
10334,819.7,3.155,0.5637,0.02491
10293,820.7,2.9,0.5639,0.02496
9603,822,2.588,0.5645,0.02503
8320,822.4,2.949,0.5639,0.02505
9866,825.7,31320269,0.5669,0.02522
10248,826.3,21721371,0.5666,0.02525
11823,829.2,2.117,0.5691,0.0254
10683,829.9,3.168,0.5689,0.02544
7774,830.5,2.223,0.5686,0.02547
11810,830.6,2.761,0.5678,0.02547
3353,832,2.569,0.5685,0.02555
2580,834,2.662,0.5698,0.02565
10899,834.2,3.059,0.5691,0.02566
10665,834.8,2.723,0.5688,0.02569
1061,836.7,2.525,0.5701,0.02579
6609,837.9,2.861,0.5705,0.02585
8736,840.6,7433317,0.5728,0.026
2586,841.1,2.759,0.5724,0.02602
5772,842.1,2.699,0.5726,0.02607
2954,843,4.459,0.5726,0.02612
11771,843.4,2.652,0.5722,0.02614
3180,843.6,2.631,0.5715,0.02615
4453,845.3,2.743,0.5725,0.02624
3882,847.6,2.161,0.5741,0.02636
1588,848.2,3.461,0.574,0.0264
12665,849.2,2.589,0.5741,0.02645
12176,850.1,3.576,0.5742,0.02649
7938,851.2,2.471,0.5745,0.02655
2294,852.9,1.823,0.5755,0.02664
6794,853.6,18328649,0.5755,0.02668
2974,854,3.089,0.5749,0.0267
13170,855.6,2.29,0.5758,0.02679
9964,856.2,2.545,0.5756,0.02682
9825,856.8,7.627,0.5754,0.02685
10087,857.6,20005197,0.5754,0.02689
5929,858.9,2.608,0.5759,0.02696
9585,859.2,3.815,0.5753,0.02698
4796,860.3,2.514,0.5756,0.02703
4189,861.2,2.935,0.5757,0.02708
2049,861.6,2.196,0.5752,0.0271
6335,862.8,2.758,0.5757,0.02717
1966,864.7,1.922,0.5769,0.02727
5881,865.6,3.258,0.5771,0.02732
6366,866.1,3.081,0.5766,0.02734
3766,866.1,2.781,0.5758,0.02735
13265,869.9,3.016,0.5791,0.02755
5019,869.9,2.623,0.5783,0.02755
8221,871.8,2.073,0.5794,0.02765
9769,872.2,2.856,0.579,0.02767
9659,872.3,2.603,0.5782,0.02768
10218,876.3,2.22,0.5818,0.02789
11065,876.9,2.126,0.5815,0.02792
3717,877.2,2.994,0.581,0.02794
1533,877.4,2.717,0.5803,0.02795
177,877.6,2.664,0.5796,0.02796
9337,879.8,2.719,0.5811,0.02808
1245,880.6,3.697,0.5811,0.02812
12864,880.9,2.32,0.5806,0.02814
