gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
4304,500.5,0.04153,0.5718,0.01066
2187,500.5,0.03056,0.5696,0.01066
13249,500.5,0.2668,0.5673,0.01066
4093,502.4,0.03229,0.5688,0.01073
66,502.6,0.03881,0.5669,0.01074
6651,505.1,0.01586,0.5696,0.01083
9343,506.8,0.03141,0.5706,0.01089
5312,511.2,0.04865,0.577,0.01106
2481,511.2,0.471,0.5748,0.01106
47,511.8,0.04409,0.5738,0.01108
6286,511.9,0.04575,0.5716,0.01108
2430,513.5,0.04623,0.5726,0.01114
6546,514,0.03217,0.5714,0.01116
13065,515.6,0.2061,0.5722,0.01122
4952,515.8,0.3759,0.5706,0.01123
3023,516.9,0.05398,0.5704,0.01127
7546,517,0.04108,0.5684,0.01128
6302,517.9,0.05357,0.568,0.01131
11734,519.1,0.05061,0.5681,0.01136
2908,522.9,0.05204,0.5733,0.0115
9247,527.4,0.1529,0.5797,0.01168
8482,528,0.05843,0.5787,0.0117
12875,529.4,0.7445,0.5792,0.01175
45,530.4,0.07811,0.5789,0.01179
12824,532.3,0.1917,0.5804,0.01186
6043,535.5,0.07206,0.5843,0.01199
10111,535.8,0.2423,0.5827,0.012
12926,536,2.289e-11,0.581,0.01201
976,537,0.06777,0.5808,0.01205
3789,538.5,0.07054,0.5815,0.0121
3052,539.7,0.07447,0.5817,0.01215
7429,540.5,0.0614,0.581,0.01218
3573,542,0.8425,0.5818,0.01224
2271,542.6,0.07271,0.5808,0.01226
12708,542.7,0.05304,0.5789,0.01227
10260,543,0.06657,0.5774,0.01228
7547,544.1,0.09937,0.5775,0.01232
6448,544.9,0.2318,0.577,0.01236
3406,545.6,0.07111,0.5761,0.01238
526,546.2,0.538,0.5753,0.01241
1025,546.4,0.06962,0.5736,0.01241
12898,546.7,2.678e-11,0.5721,0.01242
1218,548.9,0.2098,0.5741,0.01251
4995,549.4,0.3149,0.5731,0.01253
12773,550.4,2.683e-11,0.5729,0.01257
1085,552.2,0.06452,0.5742,0.01264
8808,553.2,0.2033,0.5741,0.01268
6966,554,0.07766,0.5735,0.01271
7486,555,0.07342,0.5734,0.01275
8138,555.4,0.07745,0.5722,0.01277
2456,556.4,0.09128,0.5721,0.01281
2864,556.5,0.06539,0.5703,0.01281
13006,557.1,2.678e-11,0.5694,0.01284
8891,558,0.09951,0.5691,0.01287
949,559,0.06121,0.5691,0.01292
11317,561.4,0.1073,0.5714,0.01301
6731,561.8,0.0762,0.5703,0.01303
11008,563.5,0.1048,0.5714,0.0131
12876,564.4,2.831e-11,0.571,0.01313
1258,564.6,0.1026,0.5696,0.01314
2082,564.7,0.09557,0.5678,0.01314
3537,565,0.08846,0.5665,0.01316
10344,565.2,0.07972,0.565,0.01316
7558,565.2,0.1636,0.5633,0.01317
8476,565.3,0.08719,0.5616,0.01317
11950,566.4,0.1006,0.5617,0.01321
3031,568.6,0.08662,0.5637,0.0133
2630,570.1,0.1263,0.5645,0.01336
6224,570.5,3.612e-11,0.5634,0.01338
471,572.6,0.1027,0.5651,0.01346
10477,574.1,0.8619,0.566,0.01353
3434,579.1,0.09336,0.5727,0.01373
11082,579.4,0.09422,0.5714,0.01374
11529,580.9,0.3306,0.5723,0.0138
12700,581.9,0.09423,0.5721,0.01384
5662,582.7,0.47,0.5717,0.01388
10680,583.1,0.2742,0.5706,0.01389
12690,585.7,0.1027,0.5732,0.014
7364,587.8,3.747e-11,0.575,0.01409
1868,588.4,0.4508,0.5742,0.01411
12718,589.9,0.1206,0.5752,0.01418
3589,595.5,0.1169,0.5828,0.01441
10575,595.9,0.1007,0.5817,0.01443
11707,599.1,0.1227,0.5853,0.01456
8776,604.8,0.5141,0.5931,0.0148
4084,607,0.1237,0.5951,0.01489
8464,611,0.1332,0.6001,0.01506
11416,611.8,3.34e-11,0.5997,0.0151
9121,613.5,0.1276,0.6008,0.01517
1743,615.4,0.117,0.6021,0.01525
12487,617.1,0.1221,0.6032,0.01532
9291,619.2,0.2036,0.6049,0.01541
12913,620.1,0.1154,0.6047,0.01545
13059,621.1,0.1163,0.6047,0.01549
9780,621.4,0.1123,0.6034,0.01551
3144,622.2,0.1322,0.603,0.01554
1194,623.4,0.1933,0.6032,0.01559
9810,624.5,0.1543,0.6033,0.01564
5537,627.7,0.1407,0.6068,0.01578
5171,629.9,0.1428,0.6088,0.01587
335,630.9,0.3277,0.6086,0.01592
8587,630.9,0.1388,0.6069,0.01592
9807,635.6,0.1217,0.613,0.01612
11678,642.7,0.1083,0.623,0.01643
3951,643.8,0.1213,0.6231,0.01648
3656,644,5.199e-11,0.6217,0.01649
4896,645.3,0.3665,0.622,0.01655
1014,650.1,0.4589,0.6283,0.01676
12798,652.1,4.269e-11,0.6297,0.01685
5717,652.8,0.1708,0.6291,0.01688
5518,654.1,0.7991,0.6296,0.01694
2601,655.8,0.2005,0.6307,0.01701
1900,659,0.1607,0.6342,0.01716
7479,659.2,0.7045,0.6328,0.01717
12872,659.6,4.269e-11,0.6316,0.01718
2900,660,0.1535,0.6305,0.0172
2344,663.1,0.1239,0.634,0.01734
11893,663.7,0.1741,0.6332,0.01737
12914,666.2,4.269e-11,0.6355,0.01748
267,666.6,6.946e-11,0.6344,0.0175
572,666.7,0.1798,0.6328,0.0175
10388,667.5,0.1196,0.6324,0.01754
4836,667.5,5.89e-11,0.6308,0.01754
9265,668.5,0.3151,0.6307,0.01758
2128,671.4,0.1292,0.6337,0.01772
2264,671.9,0.09336,0.6327,0.01774
1377,672.4,0.1145,0.632,0.01776
12088,672.9,0.1995,0.631,0.01778
4764,673,0.1626,0.6295,0.01779
8063,674.1,0.4576,0.6296,0.01784
9097,674.7,0.9576,0.6289,0.01787
9740,674.9,0.1182,0.6275,0.01787
2157,675.7,0.392,0.6271,0.01791
1789,678.2,0.1532,0.6294,0.01802
1568,679,0.1766,0.6291,0.01806
6422,679,0.173,0.6275,0.01806
2951,679.3,0.1745,0.6264,0.01808
11517,682.1,0.2399,0.6292,0.0182
6094,683.6,0.2546,0.6298,0.01827
1524,684.9,0.1497,0.6302,0.01833
3715,686,0.1883,0.6304,0.01838
12709,686.7,0.06973,0.6299,0.01841
8579,688.9,0.1591,0.6318,0.01852
12883,689.8,0.3079,0.6315,0.01856
1319,691.1,0.3431,0.6319,0.01861
12946,691.2,0.1681,0.6305,0.01862
11419,691.6,0.1943,0.6296,0.01864
1333,694,0.1605,0.6316,0.01875
8762,694.4,0.1719,0.6307,0.01877
2415,695.2,0.2681,0.6303,0.0188
5975,696.8,0.4202,0.6312,0.01888
743,698.3,7.36e-11,0.632,0.01895
840,698.8,0.5107,0.6312,0.01897
4394,699.1,0.1674,0.63,0.01898
3496,700.7,0.1748,0.631,0.01906
7609,701,0.251,0.6298,0.01907
