"","mst7_0_1","mst7_2_1","mst7_4_1","mst7_24_1","MST7WT_0_1","MST7WT_2_1","MST7WT_4_1","MST7WT_24_1","MST7PM_0_1","MST7PM_2_1","MST7PM_4_1","MST7PM_24_1","MST7PD_0_1","MST7PD_2_1","MST7PD_4_1","MST7PD_24_1","Guy11_0_1","Guy11_2_1","Guy11_4_1","Guy11_24_1","mst7_0_2","mst7_2_2","mst7_4_2","mst7_24_2","MST7WT_0_2","MST7WT_2_2","MST7WT_4_2","MST7WT_24_2","MST7PM_0_2","MST7PM_2_2","MST7PM_4_2","MST7PM_24_2","MST7PD_0_2","MST7PD_2_2","MST7PD_4_2","Guy11_0_2","Guy11_2_2","Guy11_4_2","Guy11_24_2","mst7_0_3","mst7_2_3","mst7_4_3","mst7_24_3","MST7WT_0_3","MST7WT_2_3","MST7WT_4_3","MST7WT_24_3","MST7PM_0_3","MST7PM_2_3","MST7PM_4_3","MST7PM_24_3","MST7PD_0_3","MST7PD_2_3","MST7PD_4_3","MST7PD_24_3","Guy11_0_3","Guy11_2_3","Guy11_4_3","Guy11_24_3","pmk1_0_1","pmk1_2_1","pmk1_4_1","pmk1_24_1","pmk1_0_2","pmk1_2_2","pmk1_4_2","pmk1_24_2","Guy11M_0_1","Guy11M_2_1","Guy11M_4_1","Guy11M_24_1","Guy11M_0_2","Guy11M_2_2","Guy11M_4_2","Guy11M_24_2"
"mst7_0_2",0.816820075989152,0.764209390506623,0.799757674521477,0.967385043752954,0.937106367821012,0.777108048149985,0.710299014643559,0.591353076228432,0.972831789682565,0.770575409514882,0.693976930120712,0.72112324936548,0.968365489966299,0.764765162645253,0.716914635475234,0.717420195250319,0.949120010899782,0.757520356238283,0.649842327624472,0.612504112920481,1,0.786414864576498,0.762594776008841,0.767325854965275,0.947657699972884,0.748601485635324,0.686008828955897,0.598718099793839,0.928187307612455,0.774220104599251,0.692790286523031,0.687180348781262,0.922497783755031,0.805835037840957,0.702225062014474,0.948799662222627,0.775396575307612,0.675950554270098,0.611299595931935,0.894652372201399,0.7845163068877,0.770374774062155,0.810075128521865,0.959417706041358,0.775790272474324,0.697606729443984,0.674016579445073,0.960182589692503,0.768913286426775,0.691326971118198,0.647946368501937,0.957206746443741,0.775599026194903,0.691702628973407,0.63511681724899,0.944088229065376,0.793455524503039,0.671490870929262,0.60039325433915,0.772663506097133,0.803434118640294,0.798288673273934,0.857444822869861,0.773663551369091,0.802169381391255,0.793573217028675,0.857444822869861,0.897500189300425,0.676396626761718,0.773816350468083,0.596582288977042,0.891684782833778,0.707840164774997,0.775137891065596,0.596582288977042
"mst7_2_2",0.869018171442006,0.966410729492492,0.982442686412238,0.766327214115326,0.735382441058488,0.974462089176976,0.878137525045993,0.523902366820525,0.79073892140764,0.961333448672391,0.84364303781811,0.736066186299819,0.748742433673526,0.970213300133451,0.911890113693562,0.726894722054753,0.729250497455425,0.936979276180829,0.772640976832125,0.591094005152169,0.786414864576498,1,0.957965967205384,0.753011488937237,0.684780568645577,0.958610348294464,0.836964656999201,0.577237787792669,0.657414022992836,0.963968954263471,0.846725547664191,0.679358705144379,0.654998802665066,0.966279461030556,0.867462632597424,0.727436312263302,0.939751369238005,0.808195108280941,0.577453743594954,0.84617943637237,0.978344984493662,0.9566136802982,0.814784351788657,0.722168335377073,0.967661648867166,0.861192787461607,0.6587111474541,0.708590380224348,0.963473415911605,0.850115282546473,0.579394420797231,0.712620896744352,0.959378573730401,0.839183553753535,0.618144834054232,0.729670586576202,0.933978430254775,0.818868907250149,0.574121469869143,0.749501739300695,0.894723980675348,0.898717728448612,0.706894387326526,0.749205558736415,0.89331468595607,0.893399755758249,0.706894387326526,0.689805925005428,0.756551625874895,0.888205795908547,0.565069345111005,0.687041454930472,0.804191625924184,0.88806048679854,0.565069345111005
"mst7_4_2",0.857771165599769,0.98492991731159,0.938653825758227,0.74419957654156,0.71503143092809,0.938537675142567,0.905846762905525,0.504875587680979,0.770125955243962,0.951961165642501,0.874049170412457,0.730641510411306,0.728234015398722,0.936535369695269,0.93588940315901,0.710004534931404,0.705258114969026,0.913377367365492,0.796722341958442,0.575628350618237,0.762594776008841,0.957965967205384,1,0.748011401263607,0.665055234555646,0.937321182186071,0.863063728374338,0.559696206596111,0.639486926999541,0.934712720226856,0.875171874224351,0.671911579140695,0.639711447729331,0.933373238094052,0.897221583126302,0.704468779705987,0.916716015840331,0.833831509765656,0.564817087284464,0.819419421202103,0.962550618242315,0.981889880552111,0.808260715661245,0.697943923699021,0.937740920234029,0.887923784818565,0.646636555143172,0.689171195293572,0.938842040539437,0.880136983343824,0.562117217743505,0.691009096844707,0.92734597885455,0.859734239890197,0.602012845841122,0.70468803504158,0.88797716821639,0.84125973150123,0.555071962127152,0.715517232695455,0.834707088659609,0.881163417531237,0.676250793801582,0.715807235162977,0.833278410230622,0.874298490800373,0.676250793801582,0.662327139147738,0.753946622438102,0.868902200615611,0.529748046359158,0.658711189251334,0.802379357024105,0.868859270912241,0.529748046359158
"mst7_24_2",0.914847604937308,0.748319759448891,0.754002140535081,0.743330590309211,0.73411705192404,0.740752748375005,0.692182591845617,0.684193474891543,0.751566576772509,0.747890362220003,0.676596428209486,0.73998280322158,0.743040628424669,0.727128878241982,0.702321769809631,0.768665426377639,0.707338312949818,0.706400244288823,0.631849350472634,0.633515068683492,0.767325854965275,0.753011488937237,0.748011401263607,1,0.694329169742112,0.706111836429091,0.666049751754933,0.673221763989188,0.682177403093773,0.730732713820934,0.666259009173853,0.719611409917177,0.662794823826986,0.763524157512728,0.674318466334724,0.719715376997125,0.729741314219565,0.649993836311939,0.659312728436667,0.74748999360885,0.743982833317516,0.737432969326863,0.934060157492276,0.712528310630899,0.733943715593749,0.673804883383747,0.744123505326198,0.724401944409354,0.732307595868617,0.675065734276851,0.721943685788672,0.73503301114303,0.73762939295078,0.659430005515024,0.680970986100336,0.717347787510929,0.764715458103768,0.638764024251857,0.60644496146465,0.891106089169866,0.771885341636823,0.790356849478238,0.739985518841741,0.891220801420539,0.772112554503241,0.784506929201221,0.739985518841741,0.680332264465625,0.65471733598437,0.751382157802147,0.638636507760644,0.675167038520008,0.696417193355001,0.753969155757969,0.638636507760644
"MST7WT_0_2",0.731264114898657,0.668373175000779,0.694510405514308,0.944049570918113,0.93515337834981,0.68017432563242,0.629669587280414,0.561928197125404,0.944398441543694,0.673176826565812,0.616109492382457,0.650587271612513,0.955480706831882,0.667612673716308,0.629315641033868,0.657186006308974,0.936039626776889,0.662803498739209,0.581460452181082,0.567401477913787,0.947657699972884,0.684780568645577,0.665055234555646,0.694329169742112,1,0.655476533314546,0.613873543198844,0.566137773161451,0.979284627032284,0.674054286285793,0.612381625945079,0.627097951080752,0.973371586278337,0.704307675840258,0.618536173173396,0.941733142737046,0.678714759294138,0.603329635008347,0.567149622339988,0.802465490342735,0.680842327852315,0.671539654645981,0.723130094448052,0.971427336991673,0.679083923812821,0.619416363786545,0.618228433316711,0.97449695591611,0.671603249450117,0.611456992063434,0.608759089391891,0.969801414029155,0.680623997907722,0.61315239466263,0.585511550200758,0.939661302082215,0.692312971676316,0.595812256077038,0.560821751710924,0.691681126206559,0.705366699301217,0.701527794635263,0.815561820564495,0.692601485967642,0.703753786044563,0.696111940120429,0.815561820564495,0.89456106528285,0.609961009762074,0.686126119268525,0.557050369180439,0.888549635306207,0.638577211795286,0.68750187743509,0.557050369180439
"MST7WT_2_2",0.821205516051683,0.943860970852665,0.944405861773943,0.732957448510379,0.714356469111747,0.978426434583803,0.916846425462326,0.510600583108213,0.754016021012003,0.972947833719024,0.887780075078991,0.713403345538993,0.713635155431054,0.980714934179949,0.955278711126749,0.705803392368172,0.707296753105434,0.976497446455211,0.83098779097726,0.575902344001424,0.748601485635324,0.958610348294464,0.937321182186071,0.706111836429091,0.655476533314546,1,0.884539030710905,0.552451844061256,0.625303278512934,0.979789921278731,0.90022682478584,0.661776067283167,0.624135129836681,0.96433679347809,0.920191914144347,0.699313363230324,0.972332474625086,0.86734062358124,0.56027388609778,0.80618286999137,0.950264761040024,0.936988099723948,0.769521066154719,0.695259946547494,0.982580488177067,0.912220326183548,0.635969527221075,0.674098787117242,0.981047197359218,0.903678777613976,0.554313980044135,0.677113598812409,0.980519279216148,0.894982074946209,0.600734276555981,0.699739220319599,0.938696977846012,0.884341172025118,0.565086477693434,0.706104245380261,0.847678600990937,0.851566158938302,0.68099650201301,0.705595105582732,0.846765679100271,0.84770200618973,0.68099650201301,0.663620081857236,0.787146613401537,0.902911702876608,0.550787269573241,0.660816237682724,0.834092121282287,0.902279036435308,0.550787269573241
"MST7WT_4_2",0.750809201367086,0.856577285051527,0.816795610874109,0.674651806199696,0.683908542277387,0.858816201086478,0.974993416092852,0.563180569242891,0.689413945575766,0.875318423110168,0.971840613115895,0.722768747627686,0.660206831011721,0.859354527814919,0.935685535667734,0.729259140292157,0.651159207606943,0.873722326336941,0.967732032317972,0.615943924575649,0.686008828955897,0.836964656999201,0.863063728374338,0.666049751754933,0.613873543198844,0.884539030710905,1,0.588179244988816,0.591777102563035,0.861063851452533,0.979673588734335,0.690280178426574,0.588131551619727,0.843871018445998,0.970100115500259,0.644636745694083,0.865836278135214,0.970858374274582,0.602256811581101,0.726336198107005,0.836634694225155,0.855919691860059,0.708989590056733,0.640818673839895,0.864785565963026,0.977695251905477,0.669006081934975,0.630161841912633,0.870311254331199,0.976134941128605,0.587760097579599,0.633249974433618,0.868266169676168,0.979845602796239,0.63630866197775,0.645013871461519,0.821029864665123,0.969841860111544,0.595302342344574,0.642168333384119,0.734031630310415,0.772364496231207,0.621163466224252,0.641973130484471,0.73747867407727,0.769398636539905,0.621163466224252,0.614532512179022,0.860821476068839,0.867938669438012,0.582970700409474,0.612932345527697,0.922660976843334,0.871975240082837,0.582970700409474
"MST7WT_24_2",0.670560085962998,0.563041253037744,0.582724633127122,0.600108498013625,0.63859219863686,0.575532326189794,0.585092728032429,0.763217768343282,0.586392446890543,0.581359370097899,0.580941974389673,0.807786229538615,0.579876242300507,0.564123648855563,0.556891880482601,0.836833027030745,0.537623399860998,0.550632412410946,0.567663202403823,0.801714817134017,0.598718099793839,0.577237787792669,0.559696206596111,0.673221763989188,0.566137773161451,0.552451844061256,0.588179244988816,1,0.563132662010279,0.56786129699259,0.570217674562847,0.828606513210706,0.54288252583406,0.585402086671994,0.561764272421907,0.565100496275934,0.564211154004442,0.578113962510313,0.80566264085748,0.621001183877925,0.562915811965836,0.556549768575384,0.660008227003722,0.567820459024294,0.569076569500296,0.570767239666112,0.838473187359362,0.581663270980094,0.568263764881138,0.574386684393528,0.811712251772564,0.593935466305339,0.578101440244667,0.569945833891986,0.829872916152664,0.569523245197136,0.59017019407315,0.55391112052917,0.784543086686755,0.643713539342025,0.594400844147717,0.609091146317257,0.577654462816965,0.645711203200744,0.60041871485224,0.612757684627451,0.577654462816965,0.525063941942938,0.604658505887267,0.60521822816555,0.765295832733012,0.525600006862309,0.619576805837068,0.611831745840388,0.765295832733012
"MST7PM_0_2",0.71058016452664,0.64188371588598,0.666465722904838,0.933251783219128,0.929138805023636,0.653879220449246,0.607218434379109,0.559246859452495,0.934301317340832,0.65248848915219,0.599041732935234,0.636737339056165,0.948673567599269,0.642634362867889,0.607828418772113,0.643680391070376,0.929295903073036,0.63820130893813,0.568281447724617,0.557762378509263,0.928187307612455,0.657414022992836,0.639486926999541,0.682177403093773,0.979284627032284,0.625303278512934,0.591777102563035,0.563132662010279,1,0.649456176572239,0.593467883520656,0.615881860994498,0.981302027503498,0.677987623914082,0.59849874935741,0.933093617723609,0.653569073252836,0.58660803238824,0.559232123752213,0.781238634993158,0.652536476867182,0.64333726852328,0.699639096405718,0.965116835359155,0.651449375543917,0.59699410630079,0.610965434216965,0.974837525983961,0.648563336580913,0.595292129534011,0.607853849397855,0.970623525581774,0.655391053271611,0.592709133828031,0.581071180492656,0.936243149994918,0.669353061487349,0.576004290875067,0.548839143745449,0.666717004601016,0.679911336566445,0.676272860502843,0.795478820062599,0.667275582987227,0.679185665506468,0.670827021562378,0.795478820062599,0.898842895389171,0.589540817683847,0.661876247696488,0.552834343023979,0.893506259144915,0.620620462464854,0.664298489836023,0.552834343023979
"MST7PM_2_2",0.845397944966695,0.939541592032579,0.957843703551688,0.755709720185742,0.730890527312621,0.982114617074253,0.900080008157767,0.524130515215984,0.780384339009937,0.977563531574415,0.876917406538506,0.735135113165156,0.738050750395005,0.982706807771978,0.938859748408035,0.722867675690766,0.726188171486828,0.973214291229548,0.811613971299,0.590634938337492,0.774220104599251,0.963968954263471,0.934712720226856,0.730732713820934,0.674054286285793,0.979789921278731,0.861063851452533,0.56786129699259,0.649456176572239,1,0.885704591311647,0.682306871538271,0.647767437399646,0.979870088971349,0.904929289139283,0.720760662876792,0.973456821432342,0.848611049551933,0.574999094802108,0.830746518037769,0.951799773404916,0.93392717418382,0.794253693793574,0.713998174111781,0.984687565270378,0.893554017583491,0.65618433722682,0.699838538713511,0.985742823238246,0.888935512945339,0.577395122736205,0.702146292242934,0.983406614481853,0.877501425022109,0.61923713618426,0.722046896303348,0.957389483386811,0.861239415041672,0.575140063284105,0.73083640603051,0.875549382457336,0.870607452859096,0.696532722161481,0.731341187213597,0.874477597962887,0.86579885986666,0.696532722161481,0.684378829377473,0.780660115666017,0.907946936535739,0.565214995762862,0.681452358531411,0.828703375478742,0.908243856090237,0.565214995762862
"MST7PM_4_2",0.753245565840521,0.86737728845325,0.827958001042429,0.682049124022498,0.68325960801347,0.873641031689725,0.979257881809494,0.54800711933298,0.698383466223382,0.896371763203061,0.98077336274145,0.721231674510674,0.66676779879422,0.876883418945293,0.951411659288922,0.715730594836115,0.655702856104618,0.89407185018165,0.963698811498659,0.601350490354701,0.692790286523031,0.846725547664191,0.875171874224351,0.666259009173853,0.612381625945079,0.90022682478584,0.979673588734335,0.570217674562847,0.593467883520656,0.885704591311647,1,0.684322677763674,0.591447949834172,0.865121895275712,0.985089462813728,0.64895493396347,0.88786471976927,0.970619541677651,0.588486433364342,0.735112328983557,0.851869727482883,0.869066536534548,0.71394840266356,0.6432397138272,0.882280352159676,0.983676356537693,0.658155032003284,0.635021939736702,0.893055236364728,0.986760581532424,0.577430251469631,0.635517053831178,0.886600392854332,0.986235234816363,0.624059441691343,0.648369322715532,0.839268103356093,0.974898668420873,0.581432439366526,0.642577519138225,0.737503646591734,0.775098472719595,0.623946138400328,0.6433542751209,0.739904229696083,0.771217144423696,0.623946138400328,0.61733293554124,0.852487009726933,0.874559528483311,0.562525007197268,0.614545319079558,0.914625072931404,0.877350319840438,0.562525007197268
"MST7PM_24_2",0.760158444796639,0.666098020467221,0.689269932792948,0.671229976173959,0.676344688079819,0.680032237094306,0.691295257521642,0.831488391292745,0.677630080181784,0.691016280784288,0.694554426209636,0.962000674048659,0.66150225158095,0.666938978657617,0.66276364900928,0.95302373987645,0.617344295773574,0.661603253756828,0.672984791370503,0.947876641777411,0.687180348781262,0.679358705144379,0.671911579140695,0.719611409917177,0.627097951080752,0.661776067283167,0.690280178426574,0.828606513210706,0.615881860994498,0.682306871538271,0.684322677763674,1,0.602483901987148,0.699165708575505,0.67578299883384,0.640307641063964,0.680321858591371,0.690032405145034,0.943763367977968,0.710481542822969,0.672862704613307,0.667977449140009,0.753580256645173,0.637422022532356,0.678698404146691,0.680486849896157,0.966447308868501,0.651974611595156,0.680701893157572,0.687002078756725,0.896345715590522,0.659162366310589,0.684225153626938,0.682762831872584,0.960541371172612,0.647213485918124,0.694755476855633,0.660377834260367,0.918225223332961,0.702598010378271,0.683603670221516,0.702306758252923,0.621614501718112,0.705099175317036,0.686831852892226,0.703111112154114,0.621614501718112,0.585917740194824,0.675251167614991,0.704979400749668,0.876893530203343,0.578884407845643,0.709011691080561,0.711100331263825,0.876893530203343
"MST7PD_0_2",0.699783536510151,0.638983300604748,0.66365440002585,0.929870490308921,0.917700447232339,0.650132027569654,0.605637109449479,0.534196825363549,0.933615415225416,0.648715153399273,0.59791012206965,0.62654418028393,0.946331945166296,0.640881949394912,0.605068669100987,0.627313602113662,0.925705454965148,0.635715462877175,0.56509903354385,0.541324903120462,0.922497783755031,0.654998802665066,0.639711447729331,0.662794823826986,0.973371586278337,0.624135129836681,0.588131551619727,0.54288252583406,0.981302027503498,0.647767437399646,0.591447949834172,0.602483901987148,1,0.677309567901752,0.598356920043744,0.933373254491393,0.650934946895618,0.583703291961477,0.541136710591561,0.780617063995057,0.65187312620806,0.64298468309073,0.688201595805904,0.963002819305711,0.64987408819458,0.596149700531229,0.594045705248503,0.968506751683411,0.645580526976973,0.591868605620129,0.585341995617181,0.965417753265787,0.650954597525632,0.590981738248782,0.563148138710769,0.934869246636451,0.663250425162269,0.572666103562256,0.533883071574624,0.645651109253981,0.670980297356276,0.667774938764846,0.779299749661997,0.647198461607333,0.669295610845068,0.660520324707067,0.779299749661997,0.900644708634068,0.579016109143337,0.652929567901594,0.530523750891703,0.894973044604126,0.613906852475537,0.655014704789008,0.530523750891703
"MST7PD_2_2",0.877453434463661,0.939984803519446,0.963656943882586,0.781196527987157,0.751814736857918,0.975820242622847,0.88570669715352,0.541495691932462,0.807553525767295,0.970143849255933,0.857601621424522,0.750627349987174,0.767283846980991,0.975250744649473,0.92078869223911,0.742206963501164,0.751479442426629,0.961610141213348,0.792379233518469,0.602320352966641,0.805835037840957,0.966279461030556,0.933373238094052,0.763524157512728,0.704307675840258,0.96433679347809,0.843871018445998,0.585402086671994,0.677987623914082,0.979870088971349,0.865121895275712,0.699165708575505,0.677309567901752,1,0.886918276931447,0.749191003270146,0.967112583554452,0.831290135956566,0.590774324558519,0.85500099805301,0.956110939239563,0.936702945683032,0.83111681692245,0.741447219808849,0.980173699069761,0.875190646690422,0.675109803139669,0.728469780911186,0.976315255922851,0.866697423279465,0.598162241437033,0.732650936887103,0.976352799838108,0.858675821534779,0.631806102157309,0.749776033679585,0.962478245935527,0.840395729930095,0.589130967475612,0.763221532052552,0.894877444741674,0.89245080260306,0.718797830294077,0.764600522641375,0.893385714862218,0.887245463806972,0.718797830294077,0.707877909297003,0.777276070609553,0.91190926400144,0.57707659674428,0.703768400253424,0.828091006467682,0.912831282530949,0.57707659674428
"MST7PD_4_2",0.77082301887494,0.888965683037784,0.847174773344166,0.690128436590488,0.687930330718801,0.893062380761914,0.980972785490258,0.532296968683337,0.707508647396586,0.916935166258692,0.975048753851825,0.717347852663592,0.675802411695544,0.897847083843543,0.967606436384511,0.71105897047343,0.663206086701963,0.914376558213916,0.947180916744136,0.588266925678717,0.702225062014474,0.867462632597424,0.897221583126302,0.674318466334724,0.618536173173396,0.920191914144347,0.970100115500259,0.561764272421907,0.59849874935741,0.904929289139283,0.985089462813728,0.67578299883384,0.598356920043744,0.886918276931447,1,0.657645485842277,0.908610019221555,0.962570236104076,0.575817561857906,0.746038395820476,0.872674958132785,0.890950092385004,0.727312653523874,0.651343256125782,0.903362144610821,0.984849611654672,0.648581641496139,0.641117233213353,0.912742176531077,0.985395762674274,0.564087905486242,0.642025915558604,0.906541996684714,0.982045353497832,0.612926749450476,0.656983729201296,0.85761088002361,0.971907782592868,0.569836075437984,0.651851575990499,0.75305263553655,0.793071284979348,0.628900665451436,0.652745369578875,0.754336823313574,0.788049607829471,0.628900665451436,0.62512150894836,0.845086032443143,0.888754804840143,0.549867485561522,0.621389790858464,0.904957803226493,0.891051478723584,0.549867485561522
"Guy11_0_2",0.757065669779292,0.706550304736197,0.742639415270169,0.951853051637713,0.925403469439247,0.723468138619566,0.663766659820073,0.563811283703576,0.939346914775743,0.711200267143278,0.648695272393563,0.667266507524118,0.954769111967944,0.713466650919944,0.667406405351347,0.671304834172903,0.966357430154046,0.717654553412071,0.622752117309019,0.584813141880478,0.948799662222627,0.727436312263302,0.704468779705987,0.719715376997125,0.941733142737046,0.699313363230324,0.644636745694083,0.565100496275934,0.933093617723609,0.720760662876792,0.64895493396347,0.640307641063964,0.933373254491393,0.749191003270146,0.657645485842277,1,0.733164677521203,0.645125071550681,0.584407362334423,0.865213572193624,0.72574312657923,0.713679231843652,0.754608393290954,0.967250902146468,0.724444026285181,0.65486500042993,0.629528774775866,0.961997840791711,0.716001866460999,0.64790243000835,0.612547014918485,0.960217873182956,0.727122922040843,0.65215201801196,0.596294196565317,0.970905263608303,0.753260830593078,0.641541664884507,0.57613396938397,0.729811200512992,0.757170905068343,0.740189569395665,0.825547328682161,0.730430658916776,0.755696075360616,0.736030303309712,0.825547328682161,0.925282423702937,0.641557338504776,0.724498296342295,0.5661842275272,0.919849841742157,0.668246767465726,0.724920848823888,0.5661842275272
"Guy11_2_2",0.836056584127417,0.921691844328998,0.9308786168758,0.758410720007494,0.733182075348551,0.962818944655412,0.897194519749815,0.528387252852851,0.776338340327934,0.964104459619141,0.87612383493161,0.728616522809957,0.739617561175375,0.968082849739981,0.935507804614099,0.717963765673212,0.739452098656108,0.98609471636987,0.831476830271592,0.594452590450347,0.775396575307612,0.939751369238005,0.916716015840331,0.729741314219565,0.678714759294138,0.972332474625086,0.865836278135214,0.564211154004442,0.653569073252836,0.973456821432342,0.88786471976927,0.680321858591371,0.650934946895618,0.967112583554452,0.908610019221555,0.733164677521203,1,0.870493250797184,0.583053488558416,0.829105721753845,0.938726171484227,0.920568289834343,0.79329435731027,0.717950232890435,0.973648945787893,0.896584743795255,0.651951991604491,0.70346508667095,0.975934770424905,0.891722011092001,0.577983096651319,0.705545078666377,0.976415731974884,0.88321553062004,0.61411460192842,0.732375350268262,0.958237763060493,0.881889976781958,0.580753590891411,0.729024759369585,0.856118930635359,0.856809461820324,0.699670759471799,0.729670116439833,0.854489310355241,0.852250284000727,0.699670759471799,0.687203518916835,0.789928322910042,0.909760730467579,0.562210611365364,0.684143050999531,0.836989596962941,0.909689572872718,0.562210611365364
"Guy11_4_2",0.730189245828698,0.826168123547285,0.789952342045837,0.667427486445987,0.674416848459981,0.837509594241656,0.957465791638021,0.566465846508444,0.678131015597146,0.859499104575658,0.963268239320153,0.721078055651029,0.654241430282026,0.841038927566661,0.917630534566308,0.721869101647486,0.651677950180911,0.8734427495006,0.978772232354471,0.622962178557363,0.675950554270098,0.808195108280941,0.833831509765656,0.649993836311939,0.603329635008347,0.86734062358124,0.970858374274582,0.578113962510313,0.58660803238824,0.848611049551933,0.970619541677651,0.690032405145034,0.583703291961477,0.831290135956566,0.962570236104076,0.645125071550681,0.870493250797184,1,0.611965682956256,0.713360024646741,0.813993473927169,0.828528579184358,0.694113947773733,0.632178690567232,0.847966970466839,0.965465462486828,0.666733610694435,0.624557496109704,0.858060440469876,0.970826059492788,0.59110926826423,0.625726329214281,0.85406857680096,0.973662426166659,0.638009349248759,0.644775072801578,0.817798836968105,0.976880907882972,0.602503145453953,0.625543421712702,0.709159123360059,0.741866348370954,0.60569616136392,0.62677799920906,0.712586263857,0.738859312229702,0.60569616136392,0.611415503267691,0.854000293453622,0.853386951953103,0.581649554651505,0.608024586611754,0.91918070893337,0.857211430218939,0.581649554651505
"Guy11_24_2",0.661957145118406,0.561874452972125,0.585830729598652,0.598774234648432,0.610755132774711,0.576989175648539,0.591195168681273,0.880495154097441,0.595111204523087,0.580380908614362,0.597306190754051,0.897460091424793,0.590868051103572,0.564076040846819,0.559830246440816,0.907192096257398,0.562445762607317,0.566372377880984,0.602331849014235,0.983160059338736,0.611299595931935,0.577453743594954,0.564817087284464,0.659312728436667,0.567149622339988,0.56027388609778,0.602256811581101,0.80566264085748,0.559232123752213,0.574999094802108,0.588486433364342,0.943763367977968,0.541136710591561,0.590774324558519,0.575817561857906,0.584407362334423,0.583053488558416,0.611965682956256,1,0.620025531014037,0.568755936336717,0.560763627353514,0.672059389553699,0.57396617071246,0.574280899926887,0.58417538028219,0.950292813459289,0.590857276431871,0.574729951099599,0.59115979643006,0.910347492271118,0.59801665260803,0.581579076620612,0.590485184128059,0.968780784159566,0.587534989606145,0.601377849514885,0.578037393192233,0.968846445624393,0.649212326537128,0.591923152330927,0.60277733211463,0.572005406352186,0.651482736162755,0.596356603591252,0.60588773100492,0.572005406352186,0.531632447889968,0.601985404619456,0.60596036783333,0.913342587004558,0.524726571560757,0.627924969691284,0.611803230276998,0.913342587004558
"mst7_0_3",0.831737197115591,0.821570106743092,0.86890901438055,0.885217614921858,0.850188624003564,0.837672134574132,0.759415337726421,0.546661633224226,0.884520952406273,0.82349937535935,0.733839794616213,0.759542430532221,0.864458314409856,0.826778867829184,0.76588683724562,0.73469995804402,0.839974923943654,0.815494750083079,0.6861566168705,0.630629506597567,0.894652372201399,0.84617943637237,0.819419421202103,0.74748999360885,0.802465490342735,0.80618286999137,0.726336198107005,0.621001183877925,0.781238634993158,0.830746518037769,0.735112328983557,0.710481542822969,0.780617063995057,0.85500099805301,0.746038395820476,0.865213572193624,0.829105721753845,0.713360024646741,0.620025531014037,1,0.847319778218749,0.829014308688216,0.812892650644597,0.846579878619292,0.834551046641659,0.743052735480559,0.682253691847782,0.836562548744045,0.8229982328809,0.732551138719459,0.625169509669072,0.84391696049192,0.833204557363508,0.735488297990972,0.653479546463779,0.862378297404162,0.852424759325828,0.716552810060029,0.607742992378677,0.768681568017616,0.859742445375021,0.849461629063249,0.790743804365984,0.770128293790347,0.857488175914779,0.845650737362717,0.790743804365984,0.798754449854308,0.706613804434887,0.815385860965504,0.589571224145367,0.794237169768581,0.736609677749023,0.815480791093887,0.589571224145367
"mst7_2_3",0.855475718844144,0.96846561078778,0.961350016210976,0.765139395380442,0.729052508475883,0.954347748696396,0.878461929735575,0.508717615413911,0.787342876173997,0.955636931162864,0.847073109698608,0.728216218199246,0.744380053639261,0.95635167223118,0.910650418995141,0.706902406223018,0.729069478054962,0.93321337078089,0.775772789835046,0.579304014927255,0.7845163068877,0.978344984493662,0.962550618242315,0.743982833317516,0.680842327852315,0.950264761040024,0.836634694225155,0.562915811965836,0.652536476867182,0.951799773404916,0.851869727482883,0.672862704613307,0.65187312620806,0.956110939239563,0.872674958132785,0.72574312657923,0.938726171484227,0.813993473927169,0.568755936336717,0.847319778218749,1,0.972388751457383,0.81593934027759,0.71756678234316,0.955704872728808,0.862474723103652,0.642619886176308,0.70430260255204,0.957006676072977,0.852696973242006,0.566190750086508,0.70494537455313,0.947607056850672,0.840708139183932,0.6031696501269,0.724062085872038,0.914759390261644,0.825935380667334,0.564831480335179,0.734222495684216,0.858657097506691,0.880335911288615,0.701456650513568,0.734428402576294,0.856975043171297,0.875498817665762,0.701456650513568,0.682921637795361,0.748361745435411,0.865582812933546,0.5353057210835,0.679817448923067,0.791339371021493,0.865325874518222,0.5353057210835
"mst7_4_3",0.855695796445712,0.982127903115994,0.936604911670856,0.750644837431882,0.719235820380418,0.935092637695768,0.895640235598836,0.493973081910434,0.771786242326284,0.946654180112936,0.864024283869424,0.72531278469823,0.728868745849926,0.936137508700453,0.927065127100408,0.705129085607915,0.716136413590286,0.917263443377964,0.788415563459671,0.571397348064653,0.770374774062155,0.9566136802982,0.981889880552111,0.737432969326863,0.671539654645981,0.936988099723948,0.855919691860059,0.556549768575384,0.64333726852328,0.93392717418382,0.869066536534548,0.667977449140009,0.64298468309073,0.936702945683032,0.890950092385004,0.713679231843652,0.920568289834343,0.828528579184358,0.560763627353514,0.829014308688216,0.972388751457383,1,0.813378072192872,0.704414697526472,0.938542092935747,0.879478254683992,0.637246927593271,0.692519536158181,0.939082152372656,0.869860345499185,0.555059660315053,0.692088208879017,0.931568969760115,0.85656758238905,0.595080839175464,0.708794196839112,0.890441700762498,0.841985174780498,0.55585066479806,0.721414919291907,0.838423130476716,0.884572387800523,0.688904701515291,0.722196869735385,0.837606794581712,0.880149852973211,0.688904701515291,0.669725830693946,0.761639313044325,0.86981943608345,0.521333755688532,0.666970074342398,0.801635299368721,0.86899641348881,0.521333755688532
